
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending April 17, 2010 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type A cummulative for 2009
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type B cummulative for 2009
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2010
Hepatitis (Viral Acute), Type C cummulative for 2009

tab delimited data:
test
UNITED STATES	10	35	61	342	560	24	56	187	674	1,079	7	16	43	185	258						
NEW ENGLAND	-	2	5	13	34	1	1	4	11	16	-	1	5	6	17						
Conn.	-	0	2	8	7	-	0	3	3	4	-	1	4	6	13						
Maine	-	0	1	1	1	1	0	2	5	3	-	0	1	-	-						
Mass.	-	1	4	-	19	-	0	2	-	8	-	0	1	-	3						
N.H.	-	0	1	-	3	-	0	2	2	1	-	0	0	-	-						
R.I.	-	0	4	4	3	-	0	0	-	-	-	0	0	-	-						
Vt.	-	0	1	-	1	-	0	1	1	-	-	0	0	-	1						
MID. ATLANTIC	1	4	10	50	75	3	5	16	66	121	1	2	7	19	27						
N.J.	-	0	5	3	19	-	1	5	9	35	-	0	1	-	2						
N.Y. (Upstate)	1	1	3	15	14	-	1	5	13	18	1	1	4	12	10						
N.Y. City	-	2	5	19	19	-	1	5	24	25	-	0	0	-	-						
Pa.	-	1	6	13	23	3	1	6	20	43	-	0	4	7	15						
E.N. CENTRAL	1	4	19	43	89	2	7	15	96	165	-	4	12	34	59						
Ill.	-	2	13	10	33	-	1	7	16	34	-	0	1	-	3						
Ind.	-	0	4	2	7	-	1	5	15	24	-	0	4	4	2						
Mich.	1	1	4	16	25	1	2	6	33	43	-	3	8	28	39						
Ohio	-	0	4	10	17	1	1	4	32	45	-	0	3	2	13						
Wis.	-	0	2	5	7	-	0	3	-	19	-	0	2	-	2						
W.N. CENTRAL	-	2	7	13	27	-	2	14	45	38	-	0	10	8	5						
Iowa	-	0	3	4	6	-	0	3	6	10	-	0	4	-	3						
Kans.	-	0	2	4	2	-	0	2	2	2	-	0	0	-	1						
Minn.	-	0	7	1	6	-	0	13	2	6	-	0	9	3	-						
Mo.	-	0	2	3	6	-	1	5	27	11	-	0	2	4	-						
Nebr.	-	0	3	1	6	-	0	2	8	8	-	0	1	-	1						
N. Dak.	-	0	1	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	1	-	1	-	0	1	-	1	-	0	1	1	-						
S. ATLANTIC	2	8	13	78	137	8	15	35	188	337	4	3	12	44	56						
Del.	-	0	1	3	1	U	1	2	U	U	U	0	0	U	U						
D.C.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Fla.	2	3	9	31	69	5	5	13	77	100	3	1	4	17	7						
Ga.	-	1	4	10	20	-	3	7	44	56	-	0	2	2	12						
Md.	-	0	3	3	14	-	1	6	20	40	-	1	3	7	14						
N.C.	-	0	7	8	12	-	0	12	2	90	-	0	10	9	8						
S.C.	-	1	4	14	12	-	1	4	9	6	-	0	1	-	-						
Va.	-	1	3	8	9	3	2	13	28	21	-	0	2	4	5						
W. Va.	-	0	2	1	-	-	0	19	8	15	1	0	3	5	10						
E.S. CENTRAL	-	1	3	11	12	2	6	13	78	114	1	2	5	28	39						
Ala.	-	0	2	3	1	-	1	5	19	32	-	0	2	1	5						
Ky.	-	0	2	5	1	1	2	6	27	25	-	1	5	22	21						
Miss.	-	0	1	-	6	-	0	3	5	7	-	0	0	-	-						
Tenn.	-	0	2	3	4	1	2	6	27	50	1	0	3	5	13						
W.S. CENTRAL	4	3	18	40	52	4	9	92	80	156	-	1	6	14	14						
Ark.	-	0	2	-	4	-	1	4	3	16	-	0	1	-	1						
La.	-	0	1	3	2	-	0	3	13	18	-	0	1	1	3						
Okla.	-	0	3	-	1	1	2	8	13	31	-	0	4	6	1						
Tex.	4	3	18	37	45	3	6	86	51	91	-	0	4	7	9						
MOUNTAIN	-	3	8	39	40	-	2	6	25	48	1	1	4	12	20						
Ariz.	-	1	5	23	15	-	0	3	8	21	-	0	0	-	-						
Colo.	-	1	5	6	10	-	0	2	1	11	1	0	3	2	12						
Idaho	-	0	1	2	-	-	0	2	2	1	-	0	2	4	1						
Mont.	-	0	1	2	2	-	0	1	-	-	-	0	0	-	-						
Nev.	-	0	2	4	6	-	0	3	10	7	-	0	1	1	1						
N. Mex.	-	0	1	2	4	-	0	1	2	4	-	0	1	3	4						
Utah	-	0	2	-	3	-	0	1	2	4	-	0	1	2	2						
Wyo.	-	0	1	-	-	-	0	2	-	-	-	0	0	-	-						
PACIFIC	2	5	16	55	94	4	6	29	85	84	-	1	7	20	21						
Alaska	-	0	0	-	3	-	0	1	1	-	-	0	2	-	-						
Calif.	2	4	15	47	71	3	4	17	61	63	-	1	4	5	9						
Hawaii	-	0	1	-	5	-	0	1	-	2	-	0	0	-	-						
