
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending October 2, 1999 (WEEK 39)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 1999
Malaria cummulative for 1998
Rabies, Animal cummulative for 1999
Rabies, Animal cummulative for 1998
Salmonellosis, NETSS cummulative for 1999
Salmonellosis, NETSS cummulative for 1998
Salmonellosis, PHLIS cummulative for 1999
Salmonellosis, PHLIS cummulative for 1998

tab delimited data:
test
UNITED STATES	953	1,116	4,448	5,771	26,406	30,979	20,792	26,324													
NEW ENGLAND	48	47	674	1,141	1,277	1,901	1,361	1,811													
Maine	3	3	126	191	111	137	75	52													
N.H.	2	5	44	54	109	146	110	185													
Vt.	4	1	83	51	76	100	66	79													
Mass.	15	16	156	402	901	1,054	718	1,073													
R.I.	4	4	73	73	80	107	52	33													
Conn.	20	18	192	370	U	357	340	389													
MID. ATLANTIC	215	339	832	1,243	3,032	5,036	2,905	4,762													
Upstate N.Y.	56	73	620	872	1,005	1,213	860	1,125													
N.Y. City	94	193	U	U	993	1,542	803	1,284													
N.J.	44	47	139	162	508	1,081	535	1,069													
Pa.	21	26	73	209	526	1,200	707	1,284													
E.N. CENTRAL	92	122	128	108	3,785	4,961	2,560	3,733													
Ohio	18	13	29	50	838	1,183	764	919													
Ind.	18	10	12	9	392	542	299	428													
Ill.	20	50	9	N	1,243	1,544	399	1,151													
Mich.	31	40	75	30	749	895	717	819													
Wis.	5	9	3	19	563	797	381	416													
W.N. CENTRAL	58	74	565	581	1,766	1,789	1,650	1,840													
Minn.	30	42	84	94	515	425	545	500													
Iowa	12	7	132	127	211	305	158	242													
Mo.	12	14	12	31	536	492	708	676													
N. Dak.	-	2	119	119	41	48	4	63													
S. Dak.	-	-	129	130	75	93	58	99													
Nebr.	-	1	2	6	169	148	-	31													
Kans.	4	8	87	74	219	278	177	229													
S. ATLANTIC	270	226	1,621	1,919	6,244	6,042	4,020	4,589													
Del.	1	3	34	37	107	65	120	103													
Md.	75	64	311	368	684	711	705	696													
D.C.	16	15	-	-	62	60	U	U													
Va.	55	48	415	456	1,017	849	789	705													
W. Va.	2	2	89	63	121	116	117	118													
N.C.	24	19	329	480	929	835	947	1,047													
S.C.	13	5	119	117	478	442	349	412													
Ga.	21	32	178	247	1,017	1,206	651	1,087													
Fla.	63	38	146	151	1,829	1,758	342	421													
E.S. CENTRAL	20	25	210	228	1,430	1,691	804	1,243													
Ky.	7	5	32	27	309	291	-	124													
Tenn.	7	13	77	120	324	443	423	550													
Ala.	5	5	101	79	447	520	308	461													
Miss.	1	2	-	2	350	437	73	108													
W.S. CENTRAL	14	29	82	26	2,421	3,288	2,333	2,391													
Ark.	1	1	14	26	458	412	120	293													
La.	10	11	-	-	334	429	438	584													
Okla.	2	3	68	N	328	355	212	163													
Tex.	1	14	-	-	1,301	2,092	1,563	1,351													
MOUNTAIN	37	53	160	210	2,310	1,943	1,502	1,685													
Mont.	4	1	52	46	47	67	1	39													
Idaho	3	7	-	N	80	90	56	75													
Wyo.	1	-	39	54	47	57	22	50													
Colo.	14	15	1	32	585	443	537	420													
N. Mex.	2	12	8	5	267	241	208	210													
Ariz.	7	8	48	41	730	611	600	591													
Utah	3	1	7	26	406	274	25	122													
Nev.	3	9	5	6	148	160	53	178													
PACIFIC	199	201	176	315	4,141	4,328	3,657	4,270													
Wash.	19	17	-	-	484	389	617	513													
Oreg.	17	14	1	4	352	232	402	264													
Calif.	155	164	168	288	2,992	3,455	2,402	3,247													
Alaska	1	2	7	23	39	50	6	30													
Hawaii	7	4	-	-	274	202	230	216													
Guam	-	2	-	-	20	27	U	U													
P.R.	-	-	47	38	255	555	U	U													
V.I.	U	U	U	U	U	U	U	U													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	U	U	U	U	U	U	U	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


