
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending January 27, 1996 (WEEK 04)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1996
AIDS § cummulative for 1995
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1996
Escherichia coli O157:H7 PHLIS cummulative for 1996
Gonorrhea cummulative for 1996
Gonorrhea cummulative for 1995
Hepatitis C/NA,NB cummulative for 1996
Hepatitis C/NA,NB cummulative for 1995
Legionellosis cummulative for 1996
Legionellosis cummulative for 1995

tab delimited data:
test
UNITED STATES	-	5,082	6,900	37	7	18,922	28,428	158	145	46	78										
NEW ENGLAND	-	290	670	8	1	452	349	-	-	2	-										
Maine	-	-	-	1	-	3	3	-	-	-	-										
N.H.	-	5	45	1	1	7	7	-	-	-	-										
Vt.	-	-	-	-	-	11	2	-	-	-	-										
Mass.	-	191	483	4	-	192	279	-	-	2	-										
R.I.	-	9	142	1	-	44	38	-	-	-	-										
Conn.	-	85	-	1	-	195	20	-	-	N	N										
MID. ATLANTIC	-	1,511	836	1	-	701	2,956	11	18	3	10										
Upstate N.Y.	-	39	N	-	-	-	173	9	5	-	1										
N.Y. City	-	909	-	-	-	-	1,054	1	-	-	1										
N.J.	-	334	836	-	-	245	373	-	8	-	4										
Pa.	-	229	-	N	-	456	1,356	1	5	3	4										
E.N. CENTRAL	-	451	1,747	5	1	3,813	6,515	22	24	21	34										
Ohio	-	31	-	3	-	394	2,205	1	1	11	14										
Ind.	-	37	-	1	-	621	590	-	-	4	7										
Ill.	-	243	-	1	-	1,517	1,316	-	9	-	6										
Mich.	-	134	1,667	-	-	1,210	1,812	21	14	6	1										
Wis.	-	6	80	N	1	71	592	-	-	-	6										
W.N. CENTRAL	-	100	677	6	1	811	1,694	15	6	1	8										
Minn.	-	25	-	2	1	-	248	-	-	-	-										
Iowa	-	4	-	1	-	-	85	15	1	1	2										
Mo.	-	50	623	-	-	592	1,027	-	2	-	6										
N. Dak.	-	-	-	-	-	-	-	-	-	-	-										
S. Dak.	-	-	54	-	-	6	12	-	1	-	-										
Nebr.	-	12	-	-	-	-	59	-	1	-	-										
Kans.	-	9	-	3	-	213	263	-	1	-	-										
S. ATLANTIC	-	1,201	1,654	5	-	9,357	9,227	5	14	7	15										
Del.	-	30	-	-	-	124	175	-	-	-	-										
Md.	-	172	215	N	-	926	1,344	-	-	2	4										
D.C.	-	36	N	-	-	278	528	-	-	-	-										
Va.	-	130	832	N	-	604	793	-	-	1	1										
W. Va.	-	4	-	N	-	45	73	3	5	1	1										
N.C.	-	4	-	2	-	1,210	2,036	1	6	3	5										
S.C.	-	73	-	1	-	3,695	885	1	1	-	-										
Ga.	-	234	-	-	-	2,012	1,868	-	-	-	4										
Fla.	-	518	607	-	-	463	1,525	-	2	-	-										
E.S. CENTRAL	-	93	354	2	-	1,931	3,523	-	27	6	3										
Ky.	-	7	-	-	-	328	435	-	1	2	1										
Tenn.	-	34	349	N	-	440	507	-	26	2	1										
Ala.	-	34	-	1	-	1,107	1,899	-	-	-	-										
Miss.	-	18	5	1	-	56	682	-	-	2	1										
W.S. CENTRAL	-	368	-	2	3	358	1,558	44	3	-	-										
Ark.	-	20	-	1	-	14	238	-	-	-	-										
La.	-	90	-	N	3	344	1,062	1	-	-	-										
Okla.	-	35	-	1	-	-	44	41	3	-	-										
Tex.	-	223	-	-	-	-	214	2	-	-	-										
MOUNTAIN	-	162	206	4	-	404	639	39	12	2	4										
Mont.	-	-	-	-	-	2	8	2	2	-	1										
Idaho	-	5	87	1	-	5	5	8	1	-	-										
Wyo.	-	1	51	-	-	5	4	10	4	-	-										
Colo.	-	74	-	2	-	164	231	3	3	2	-										
N. Mex.	-	7	-	-	-	81	80	10	-	-	-										
Ariz.	-	36	-	N	-	121	188	3	2	-	1										
Utah	-	5	68	-	-	26	11	3	-	-	-										
Nev.	-	34	-	1	-	-	112	-	-	-	2										
PACIFIC	-	906	756	4	1	1,095	1,967	22	41	4	4										
Wash.	-	90	695	-	1	219	168	-	2	-	-										
Oreg.	-	52	-	3	-	9	29	2	3	-	-										
Calif.	-	706	-	-	-	809	1,647	19	29	4	2										
Alaska	-	18	N	-	-	40	84	1	-	-	-										
Hawaii	-	40	61	N	-	18	39	-	7	-	2										
Guam	-	-	-	N	-	-	6	-	-	-	-										
P.R.	-	62	N	N	U	5	47	2	1	-	-										
V.I.	-	-	N	N	U	-	-	-	-	-	-										
Amer. Samoa	-	-	-	N	U	-	3	-	-	-	-										
C.N.M.I.	-	-	N	N	U	-	-	-	-	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


