
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending October 30, 1999 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis NETSS cummulative for 1999
Shigellosis NETSS cummulative for 1998
Shigellosis PHLIS cummulative for 1999
Shigellosis PHLIS cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1999
Syphilis (Primary and Secondary) cummulative for 1998
Tuberculosis cummulative for 1999
Tuberculosis cummulative for 1998

tab delimited data:
test
UNITED STATES	12,967	17,841	6,167	10,128	5,479	5,941	11,474	13,813													
NEW ENGLAND	620	372	638	329	49	65	333	358													
Maine	5	12	-	-	-	1	16	11													
N.H.	16	15	14	19	1	2	10	-													
Vt.	6	6	4	1	3	4	1	4													
Mass.	570	246	563	236	30	37	197	197													
R.I.	23	31	9	13	2	1	35	49													
Conn.	U	62	48	60	13	20	74	97													
MID. ATLANTIC	750	2,077	398	1,540	218	266	2,093	2,402													
Upstate N.Y.	242	513	45	182	24	35	261	305													
N.Y. City	242	630	82	543	79	63	1,120	1,187													
N.J.	195	608	121	576	48	82	422	510													
Pa.	71	326	150	239	67	86	290	400													
E.N. CENTRAL	2,352	2,432	1,121	1,309	1,186	863	1,070	1,380													
Ohio	370	434	116	115	75	124	200	202													
Ind.	254	143	90	35	605	167	79	130													
Ill.	889	1,332	592	1,095	321	355	465	657													
Mich.	375	234	255	4	185	160	243	305													
Wis.	464	289	68	60	U	57	83	86													
W.N. CENTRAL	953	893	617	527	102	114	363	392													
Minn.	211	270	209	300	9	9	129	124													
Iowa	47	61	44	41	9	2	39	40													
Mo.	579	124	320	94	67	85	137	145													
N. Dak.	2	7	2	3	-	-	6	8													
S. Dak.	13	31	6	21	-	1	17	16													
Nebr.	64	339	-	19	7	4	16	18													
Kans.	37	61	36	49	10	13	19	41													
S. ATLANTIC	2,010	3,592	397	1,114	1,721	2,151	2,414	2,565													
Del.	12	29	8	25	8	20	12	32													
Md.	138	180	49	63	304	583	223	260													
D.C.	46	25	U	U	59	71	35	92													
Va.	116	176	48	80	134	126	221	250													
W. Va.	8	11	5	7	2	2	35	35													
N.C.	185	255	79	149	400	618	348	365													
S.C.	111	153	56	73	224	251	210	239													
Ga.	201	932	37	221	344	241	521	438													
Fla.	1,193	1,831	115	496	246	239	809	854													
E.S. CENTRAL	915	1,012	450	771	939	1,035	718	959													
Ky.	218	116	-	45	87	88	151	135													
Tenn.	508	430	393	511	517	485	257	322													
Ala.	96	418	47	208	188	239	254	317													
Miss.	93	48	10	7	147	223	56	185													
W.S. CENTRAL	2,286	3,591	1,806	1,122	790	904	1,246	2,060													
Ark.	73	184	23	56	59	99	140	120													
La.	118	288	99	242	200	363	U	246													
Okla.	425	428	149	121	158	78	110	146													
Tex.	1,670	2,691	1,535	703	373	364	996	1,548													
MOUNTAIN	935	1,080	560	639	205	217	369	466													
Mont.	7	8	-	3	1	-	10	18													
Idaho	24	18	9	13	1	2	14	10													
Wyo.	3	3	1	1	-	1	3	4													
Colo.	163	179	123	135	2	10	U	54													
N. Mex.	113	260	62	145	11	22	52	55													
Ariz.	489	522	341	295	182	163	180	181													
Utah	58	38	18	28	2	4	35	45													
Nev.	78	52	6	19	6	15	75	99													
PACIFIC	2,146	2,792	180	2,777	269	326	2,868	3,231													
Wash.	96	179	79	156	63	27	136	218													
Oreg.	78	131	74	138	9	4	86	116													
Calif.	1,943	2,433	-	2,433	194	291	2,455	2,706													
Alaska	3	8	2	4	1	1	46	45													
Hawaii	26	41	25	46	2	3	145	146													
Guam	8	31	U	U	1	1	11	77													
P.R.	62	48	U	U	137	152	41	122													
V.I.	U	U	U	U	U	U	U	U													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	U	U	U	U	U	U	U	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


