
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending March 24, 2007 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	30	250	1,019	1,213	1,241	1	25	46	129	273	6	19	40	219	342						
NEW ENGLAND	1	20	260	73	87	-	0	6	-	8	-	1	3	5	13						
Conn.	-	9	227	20	37	-	0	3	-	1	-	0	2	2	3						
Maine	-	2	39	28	14	-	0	1	-	-	-	0	3	1	2						
Mass.	-	0	3	-	18	-	0	3	-	5	-	0	2	-	6						
N.H.	-	3	95	20	15	-	0	3	-	1	-	0	2	-	2						
R.I.	-	0	93	-	1	-	0	1	-	-	-	0	1	-	-						
Vt.	1	1	15	5	2	-	0	0	-	1	-	0	1	2	-						
MID. ATLANTIC	21	153	571	592	835	-	5	18	28	76	-	2	11	20	50						
N.J.	-	26	187	102	229	-	1	7	-	22	-	0	2	-	4						
N.Y. (Upstate)	14	57	392	151	284	-	1	7	6	6	-	1	4	5	5						
N.Y. City	-	3	24	5	12	-	3	9	16	38	-	1	4	4	20						
Pa.	7	45	237	334	310	-	1	4	6	10	-	0	4	11	21						
E.N. CENTRAL	1	12	158	17	63	-	3	10	21	34	2	2	12	27	41						
Ill.	-	0	1	-	-	-	1	6	6	12	-	0	3	3	12						
Ind.	-	0	3	-	-	-	0	2	1	5	1	0	5	7	3						
Mich.	1	1	5	6	3	-	0	2	5	5	-	0	4	8	9						
Ohio	-	0	5	2	7	-	0	2	4	9	1	1	4	9	11						
Wis.	-	11	154	9	53	-	0	3	5	3	-	0	2	-	6						
W.N. CENTRAL	-	5	169	20	29	-	1	13	11	5	1	1	5	23	14						
Iowa	-	1	8	1	4	-	0	1	1	1	-	0	3	6	1						
Kans.	-	0	2	4	-	-	0	2	-	-	-	0	1	1	-						
Minn.	-	2	167	15	24	-	0	12	7	2	-	0	3	4	2						
Mo.	-	0	2	-	-	-	0	1	1	1	1	0	3	9	7						
Nebr.	-	0	2	-	1	-	0	1	2	-	-	0	1	1	4						
N. Dak.	-	0	0	-	-	-	0	1	-	-	-	0	1	1	-						
S. Dak.	-	0	1	-	-	-	0	0	-	1	-	0	1	1	-						
S. ATLANTIC	7	42	134	467	196	1	5	15	36	76	1	4	10	34	62						
Del.	2	7	28	73	66	-	0	1	1	1	-	0	1	-	2						
D.C.	-	0	7	2	5	-	0	2	1	-	-	0	1	-	-						
Fla.	3	1	5	13	6	1	1	4	9	9	1	1	7	11	24						
Ga.	-	0	1	-	1	-	1	6	4	21	-	0	3	5	5						
Md.	-	20	101	324	110	-	1	4	10	20	-	0	2	10	6						
N.C.	1	0	4	1	7	-	0	4	4	8	-	0	6	3	11						
S.C.	-	0	2	2	1	-	0	2	-	3	-	0	2	3	5						
Va.	1	6	36	52	-	-	1	4	7	13	-	0	2	2	9						
W. Va.	-	0	14	-	-	-	0	1	-	1	-	0	2	-	-						
E.S. CENTRAL	-	0	4	5	1	-	0	3	6	6	-	1	3	11	14						
Ala.	-	0	3	1	1	-	0	2	-	2	-	0	2	2	2						
Ky.	-	0	2	-	-	-	0	1	1	1	-	0	1	-	3						
Miss.	-	0	1	-	-	-	0	1	1	1	-	0	3	3	3						
Tenn.	-	0	2	4	-	-	0	2	4	2	-	0	2	6	6						
