
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending August 28, 2004 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2004
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Congenital) cummulative for 2004
Syphilis (Congenital) cummulative for 2003
Tuberculosis cummulative for 2004
Tuberculosis cummulative for 2003
Typhoid Fever cummulative for 2004
Typhoid Fever cummulative for 2003
Varicella (Chicken Pox) cummulative for 2004
Varicella (Chicken Pox) cummulative for 2003

tab delimited data:
test
UNITED STATES	4,711	4,564	217	293	6,368	8,183	192	225	12,678	10,878											
NEW ENGLAND	126	139	1	-	209	269	16	20	590	2,199											
Maine	2	6	-	-	-	17	-	-	179	641											
N.H.	3	15	-	-	9	10	-	2	-	-											
Vt.	-	-	-	-	-	7	-	-	411	492											
Mass.	82	89	-	-	133	133	13	11	-	116											
R.I.	17	14	-	-	19	34	1	2	-	3											
Conn.	22	15	1	-	48	68	2	5	-	947											
MID. ATLANTIC	636	555	36	44	1,329	1,407	35	41	66	23											
Upstate N.Y.	65	26	6	7	175	173	6	7	-	-											
N.Y. City	381	309	9	24	677	738	11	22	-	-											
N.J.	103	112	20	13	265	272	9	11	-	-											
Pa.	87	108	1	-	212	224	9	1	66	23											
E.N. CENTRAL	534	618	36	48	769	755	13	27	3,956	3,804											
Ohio	146	136	1	2	129	135	4	1	1,025	933											
Ind.	44	33	9	9	84	88	-	4	-	-											
Ill.	197	249	4	18	341	346	-	15	-	-											
Mich.	127	186	22	19	155	143	8	7	2,539	2,274											
Wis.	20	14	-	-	60	43	1	-	392	597											
W.N. CENTRAL	108	104	3	4	281	297	8	4	123	40											
Minn.	14	33	1	-	109	116	4	2	-	-											
Iowa	5	7	-	-	23	19	-	1	N	N											
Mo.	66	36	1	4	71	76	2	1	5	-											
N. Dak.	-	2	-	-	3	-	-	-	75	40											
S. Dak.	-	1	-	-	8	16	-	-	43	-											
Nebr.	5	5	-	-	22	12	2	-	-	-											
Kans.	18	20	1	-	45	58	-	-	-	-											
S. ATLANTIC	1,234	1,206	30	57	1,261	1,574	36	36	1,592	1,567											
Del.	6	4	1	-	-	-	-	-	4	21											
Md.	235	197	3	10	172	148	9	8	-	-											
D.C.	53	34	1	-	54	-	1	-	17	22											
Va.	70	62	2	1	140	166	3	11	395	432											
W. Va.	2	2	-	-	14	12	-	-	947	918											
N.C.	121	106	6	13	169	194	3	6	N	N											
S.C.	84	74	6	4	118	103	-	-	229	174											
Ga.	184	324	1	13	11	340	13	5	-	-											
Fla.	479	403	10	16	583	611	7	6	-	-											
E.S. CENTRAL	264	209	16	11	378	444	5	5	-	-											
Ky.	27	29	1	1	68	79	2	-	-	-											
Tenn.	89	86	7	2	144	156	3	2	-	-											
Ala.	119	74	6	6	133	139	-	3	-	-											
Miss.	29	20	2	2	33	70	-	-	-	-											
W.S. CENTRAL	759	568	35	53	475	1,245	26	22	4,703	2,858											
Ark.	32	36	-	1	76	64	-	-	-	-											
La.	151	84	-	1	-	-	-	-	42	10											
Okla.	19	40	2	1	97	99	1	-	-	-											
Tex.	557	408	33	50	302	1,082	25	22	4,661	2,848											
MOUNTAIN	229	209	37	27	301	267	5	4	1,648	387											
Mont.	-	-	-	-	4	5	-	-	-	-											
Idaho	13	4	2	2	4	5	-	-	-	-											
Wyo.	1	-	-	-	2	3	-	-	26	39											
Colo.	25	23	-	3	64	63	1	3	1,248	-											
N. Mex.	32	38	1	4	16	31	-	-	68	-											
Ariz.	135	130	34	18	130	114	2	1	-	-											
Utah	4	5	-	-	28	24	1	-	306	348											
Nev.	19	9	-	-	53	22	1	-	-	-											
PACIFIC	821	956	23	49	1,365	1,925	48	66	-	-											
Wash.	76	50	-	-	145	161	4	2	-	-											
Oreg.	19	29	-	-	55	72	2	3	-	-											
Calif.	723	870	23	49	1,072	1,578	36	60	-	-											
Alaska	-	1	-	-	23	42	-	-	-	-											
Hawaii	3	6	-	-	70	72	6	1	-	-											
Guam	-	1	-	-	-	38	-	-	-	94											
P.R.	77	126	5	10	60	58	-	-	190	407											
V.I.	4	1	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	10	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


