
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending May 15, 1999 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 1999
Legionellosis cummulative for 1998
Lyme Disease cummulative for 1999
Lyme Disease cummulative for 1998
Malaria cummulative for 1999
Malaria cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1999
Syphilis (Primary and Secondary) cummulative for 1998
Tuberculosis cummulative for 1999
Tuberculosis cummulative for 1998
Rabies, Animal cummulative for 1999
Rabies, Animal cummulative for 1998

tab delimited data:
test
UNITED STATES	331	432	1,485	1,624	354	419	2,164	2,574	1,844	2,964	1,848										
NEW ENGLAND	21	22	203	392	14	18	26	28	114	152	295										
Maine	3	1	-	4	1	-	-	1	6	3	58										
N.H.	2	2	-	7	-	3	-	1	-	2	15										
Vt.	3	1	-	2	1	-	1	2	-	1	52										
Mass.	5	8	122	95	4	13	16	19	59	82	59										
R.I.	2	4	10	24	-	2	1	-	16	17	35										
Conn.	6	6	71	260	8	-	8	5	33	47	76										
MID. ATLANTIC	76	94	957	1,009	87	121	96	105	665	750	375										
Upstate N.Y.	24	25	363	492	27	28	11	12	91	105	253										
N.Y. City	5	22	5	25	24	62	42	21	422	449	U										
N.J.	5	4	118	127	24	17	11	38	152	196	71										
Pa.	42	43	471	365	12	14	32	34	U	U	51										
E.N. CENTRAL	71	164	26	25	35	39	388	379	120	149	19										
Ohio	28	55	19	17	8	2	34	65	U	U	6										
Ind.	5	37	5	4	4	1	32	66	U	U	-										
Ill.	10	21	1	2	13	19	248	148	U	U	-										
Mich.	26	23	1	2	8	14	70	72	86	109	13										
Wis.	2	28	U	U	2	3	4	28	34	40	-										
W.N. CENTRAL	16	26	17	14	14	22	15	67	166	132	201										
Minn.	1	3	8	3	2	8	5	5	70	44	37										
Iowa	9	4	2	8	4	3	3	-	14	2	44										
Mo.	5	8	-	2	7	8	-	49	62	54	6										
N. Dak.	-	-	1	-	-	1	-	-	1	3	54										
S. Dak.	1	-	-	-	-	-	-	1	3	9	25										
Nebr.	-	9	-	-	-	-	4	4	6	4	1										
Kans.	-	2	6	1	1	2	3	8	10	16	34										
S. ATLANTIC	39	47	174	129	99	92	745	1,015	350	537	705										
Del.	2	6	3	3	-	1	2	11	-	8	3										
Md.	5	9	126	106	30	33	158	278	U	U	146										
D.C.	-	3	1	4	7	7	14	30	15	42	-										
Va.	8	4	9	4	19	15	56	71	83	89	174										
W. Va.	N	N	4	4	1	-	2	1	16	21	42										
N.C.	7	6	22	1	8	7	197	280	152	267	157										
S.C.	6	4	2	1	-	3	101	126	84	110	56										
Ga.	-	-	-	2	7	13	110	112	U	U	61										
Fla.	11	14	7	4	27	13	105	106	U	U	66										
E.S. CENTRAL	52	18	35	16	7	12	424	431	108	226	96										
Ky.	44	10	16	3	2	1	43	43	U	U	19										
Tenn.	6	4	7	7	3	6	226	213	U	U	31										
Ala.	2	1	6	6	2	3	105	93	102	136	46										
Miss.	-	3	6	-	-	2	50	82	6	90	-										
W.S. CENTRAL	1	9	2	6	8	12	332	330	93	771	34										
Ark.	-	-	-	3	-	1	27	50	55	38	-										
La.	1	-	-	-	6	4	91	106	U	U	-										
Okla.	-	3	2	-	1	1	73	17	38	44	34										
Tex.	-	6	-	3	1	6	141	157	-	689	-										
MOUNTAIN	20	22	4	1	15	21	47	90	59	81	63										
Mont.	-	1	-	-	2	-	-	-	5	2	23										
Idaho	-	-	1	-	1	1	-	-	-	4	-										
Wyo.	-	1	1	-	-	-	-	-	1	1	25										
Colo.	2	4	-	-	5	6	1	4	U	U	1										
N. Mex.	1	2	1	-	2	6	-	10	22	24	-										
Ariz.	2	4	-	-	4	4	43	68	U	U	14										
Utah	9	8	1	-	-	1	1	3	16	21	-										
Nev.	6	2	-	1	1	3	2	5	15	29	-										
PACIFIC	35	30	67	32	75	82	91	129	169	166	60										
Wash.	7	3	1	1	5	6	28	6	90	88	-										
Oreg.	1	-	1	4	8	8	1	-	U	U	-										
Calif.	26	27	65	27	57	67	59	123	U	U	55										
Alaska	1	-	-	-	-	-	1	-	22	17	5										
Hawaii	-	-	-	-	5	1	2	-	57	61	-										
Guam	-	1	-	-	-	1	-	-	-	37	-										
P.R.	-	-	-	-	-	-	75	84	-	46	28										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	-	-	-	-	-	-	98	-	54	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1998 and 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


