
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending October 25, 1997 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 1997
Legionellosis cummulative for 1996
Lyme Disease cummulative for 1997
Lyme Disease cummulative for 1996
Malaria cummulative for 1997
Malaria cummulative for 1996
Syphilis (Primary and Secondary) cummulative for 1997
Syphilis (Primary and Secondary) cummulative for 1996
Tuberculosis cummulative for 1997
Tuberculosis cummulative for 1996
Rabies, Animal cummulative for 1997
Rabies, Animal cummulative for 1996

tab delimited data:
test
UNITED STATES	790	859	8,814	12,808	1,406	1,370	6,584	9,753	13,851	15,959	6,537										
NEW ENGLAND	68	62	2,623	3,669	72	63	113	149	348	342	1,003										
Maine	2	2	8	51	1	7	-	-	11	18	174										
N.H.	7	3	37	42	8	2	-	1	13	11	32										
Vt.	12	5	8	21	2	6	-	-	5	1	109										
Mass.	21	25	286	229	25	24	55	67	207	171	227										
R.I.	9	27	356	438	5	7	2	3	31	27	26										
Conn.	17	N	1,928	2,888	31	17	56	78	81	114	435										
MID. ATLANTIC	157	198	4,984	7,715	361	411	316	441	2,566	2,979	1,383										
Upstate N.Y.	45	62	1,990	3,464	58	75	31	62	333	373	1,025										
N.Y. City	8	18	55	362	211	248	71	123	1,329	1,539	U										
N.J.	20	13	1,297	1,776	70	60	119	150	536	620	143										
Pa.	84	105	1,642	2,113	22	28	95	106	368	447	215										
E.N. CENTRAL	236	267	80	389	121	156	567	1,399	1,333	1,639	166										
Ohio	104	86	52	23	17	13	175	521	228	243	109										
Ind.	40	45	23	25	16	14	139	177	129	149	12										
Ill.	14	31	5	8	39	76	60	400	645	853	17										
Mich.	67	66	-	17	37	37	111	142	241	308	28										
Wis.	11	39	U	316	12	16	82	159	90	86	-										
W.N. CENTRAL	58	47	120	157	47	39	135	301	447	404	404										
Minn.	2	5	89	58	19	17	U	38	119	91	43										
Iowa	11	9	7	18	10	2	7	19	45	53	137										
Mo.	24	14	17	45	9	10	100	208	190	160	22										
N. Dak.	2	-	-	1	3	1	-	-	10	8	65										
S. Dak.	2	2	1	-	1	-	-	-	10	17	62										
Nebr.	12	12	2	5	1	2	5	10	17	20	2										
Kans.	5	5	4	30	4	7	23	26	56	55	73										
S. ATLANTIC	105	137	646	610	290	256	2,679	3,194	2,750	3,005	2,639										
Del.	9	11	67	168	5	3	17	34	18	34	54										
Md.	20	27	440	289	79	72	760	586	263	242	491										
D.C.	4	7	7	3	18	8	95	108	80	114	5										
Va.	21	34	53	47	64	41	199	344	254	282	565										
W. Va.	N	N	8	11	-	5	3	9	47	50	81										
N.C.	13	10	32	62	16	27	599	898	346	420	773										
S.C.	7	6	2	6	17	12	318	322	242	301	159										
Ga.	1	3	1	1	30	26	434	571	499	536	277										
Fla.	29	39	36	23	61	62	254	322	1,001	1,026	234										
E.S. CENTRAL	39	43	69	69	30	36	1,427	2,098	1,003	1,121	246										
Ky.	6	6	8	23	8	9	116	125	138	188	27										
Tenn.	26	19	37	20	7	13	638	703	358	393	133										
Ala.	3	4	10	7	10	6	369	468	351	346	81										
Miss.	4	14	14	19	5	8	304	802	156	194	5										
W.S. CENTRAL	30	19	83	100	46	41	985	1,542	1,899	1,998	283										
Ark.	-	1	24	21	5	-	124	209	154	162	27										
La.	6	2	3	2	12	7	308	429	185	194	5										
Okla.	4	6	22	20	4	-	107	153	150	138	96										
Tex.	20	10	34	57	25	34	446	751	1,410	1,504	155										
MOUNTAIN	55	40	20	8	62	52	159	131	416	505	170										
Mont.	1	1	-	-	2	7	-	-	7	15	45										
Idaho	2	-	4	1	-	-	1	4	11	7	-										
Wyo.	1	5	4	3	2	7	-	2	2	6	31										
Colo.	17	7	6	-	27	21	12	24	70	73	19										
N. Mex.	3	2	1	1	8	2	16	7	53	72	12										
Ariz.	12	16	2	-	11	6	116	75	202	188	49										
Utah	12	3	1	1	3	4	5	2	25	39	6										
Nev.	7	6	2	2	9	5	9	17	46	105	8										
PACIFIC	42	46	189	91	377	316	203	498	3,089	3,966	243										
Wash.	7	6	8	14	19	21	9	9	225	228	-										
Oreg.	-	-	17	19	20	20	9	8	125	136	14										
Calif.	34	35	162	57	329	263	183	478	2,545	3,378	206										
Alaska	-	1	2	-	3	3	1	-	62	60	23										
Hawaii	1	4	-	1	6	9	1	3	132	164	-										
Guam	-	1	-	-	-	-	3	3	13	73	-										
P.R.	-	-	-	-	5	2	213	182	164	137	60										
V.I.	-	-	-	-	-	1	-	-	-	-	-										
Amer. Samoa	-	-	-	-	-	-	-	-	-	-	-										
C.N.M.I.	-	-	-	-	-	-	9	1	2	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


