
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending June 18, 2011 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	232	257	742	4,124	6,183	5	2	11	36	50	11	21	245	260	385						
NEW ENGLAND	3	3	19	76	171	-	0	0	-	-	-	0	1	1	1						
Conn.	-	0	17	17	69	-	0	0	-	-	-	0	0	-	-						
Maine	3	0	4	14	3	-	0	0	-	-	-	0	1	-	1						
Mass.	-	2	16	42	86	-	0	0	-	-	-	0	0	-	-						
N.H.	-	0	2	1	4	-	0	0	-	-	-	0	1	-	-						
R.I.	-	0	4	-	8	-	0	0	-	-	-	0	1	1	-						
Vt.	-	0	1	2	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	2	15	74	231	819	-	0	1	3	2	1	1	6	8	36						
N.J.	-	3	16	40	186	-	0	0	-	1	-	0	4	-	25						
N.Y. (Upstate)	2	3	15	66	77	-	0	0	-	1	-	0	3	1	2						
N.Y. City	-	4	14	85	149	-	0	0	-	-	-	0	2	4	4						
Pa.	-	4	56	40	407	-	0	1	3	-	1	0	1	3	5						
E.N. CENTRAL	2	18	37	251	908	-	0	1	-	-	-	1	7	16	29						
Ill.	-	6	20	62	584	-	0	1	-	-	-	0	4	8	15						
Ind.	-	1	4	27	24	-	0	1	-	-	-	0	3	4	8						
Mich.	2	4	9	63	110	-	0	0	-	-	-	0	1	-	1						
Ohio	-	5	15	99	146	-	0	0	-	-	-	0	2	4	3						
Wis.	-	0	4	-	44	-	0	0	-	-	-	0	1	-	2						
W.N. CENTRAL	1	16	71	160	1,359	1	0	2	4	2	3	3	17	60	85						
Iowa	-	1	4	8	28	-	0	0	-	-	-	0	1	1	2						
Kans.	-	3	12	27	136	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	4	-	20	-	0	0	-	-	-	0	2	-	-						
Mo.	1	9	56	119	1,157	1	0	2	4	2	3	3	17	59	82						
Nebr.	-	0	10	3	14	-	0	2	-	-	-	0	1	-	1						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	2	3	4	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	122	63	122	1,586	892	1	1	7	20	32	2	6	59	74	101						
Del.	-	0	2	1	31	-	0	1	1	1	-	0	2	6	9						
D.C.	-	0	3	6	18	-	0	1	1	-	-	0	0	-	-						
Fla.	101	32	83	1,153	330	-	0	1	2	2	-	0	2	1	5						
Ga.	13	13	26	210	318	1	0	5	11	27	-	0	0	-	-						
Md.	1	2	8	40	45	-	0	1	1	-	-	0	5	6	13						
N.C.	6	3	36	113	67	-	0	3	1	2	-	2	47	32	42						
S.C.	-	1	5	21	32	-	0	1	3	-	1	0	2	8	3						
Va.	1	2	8	38	50	-	0	2	-	-	-	2	12	20	29						
W. Va.	-	0	66	4	1	-	0	0	-	-	1	0	0	1	-						
E.S. CENTRAL	7	13	29	222	343	3	0	3	3	7	4	5	31	72	109						
Ala.	6	5	15	80	51	-	0	1	-	-	1	1	9	18	18						
