
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending November 29, 2003 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	6,159	6,191	331	397	10,104	11,795	290	303	13,295												
NEW ENGLAND	182	133	1	1	291	396	23	13	1,650												
Maine	7	2	1	-	5	20	-	-	773												
N.H.	14	6	-	-	7	15	2	-	-												
Vt.	1	1	-	-	7	6	-	-	721												
Mass.	123	90	-	1	194	215	12	7	151												
R.I.	16	7	-	-	28	48	2	-	5												
Conn.	21	27	-	-	50	92	7	6	-												
MID. ATLANTIC	786	679	55	64	1,961	2,034	49	75	36												
Upstate N.Y.	43	31	9	4	263	290	11	9	N												
N.Y. City	454	399	31	25	1,049	981	18	40	-												
N.J.	142	153	15	34	359	457	14	18	-												
Pa.	147	96	-	1	290	306	6	8	36												
E.N. CENTRAL	792	1,116	67	63	1,046	1,193	23	32	5,287												
Ohio	190	149	3	3	182	210	2	6	1,090												
Ind.	47	56	11	3	123	114	4	2	-												
Ill.	314	439	20	37	500	560	7	16	-												
Mich.	229	448	33	20	189	248	10	4	3,348												
Wis.	12	24	-	-	52	61	-	4	849												
W.N. CENTRAL	133	118	4	2	433	481	4	9	71												
Minn.	41	57	-	1	175	207	-	3	N												
Iowa	7	3	-	-	25	30	2	-	N												
Mo.	50	32	4	1	103	121	1	2	-												
N. Dak.	2	-	-	-	4	6	-	-	71												
S. Dak.	2	-	-	-	16	11	-	-	-												
Nebr.	8	6	-	-	18	25	1	4	-												
Kans.	23	20	-	-	92	81	-	-	-												
S. ATLANTIC	1,645	1,592	65	84	2,053	2,416	50	41	1,947												
Del.	6	11	-	-	23	19	-	-	28												
Md.	266	198	10	15	216	264	8	8	-												
D.C.	52	52	-	1	-	-	-	-	28												
Va.	70	63	1	1	233	247	12	7	478												
W. Va.	2	2	-	-	20	28	-	-	1,176												
N.C.	142	265	19	18	281	321	9	2	N												
S.C.	88	125	6	12	152	146	-	-	237												
Ga.	434	347	11	13	337	484	7	5	-												
Fla.	585	529	18	24	791	907	14	19	N												
E.S. CENTRAL	294	432	11	30	609	693	6	4	2												
Ky.	32	85	1	3	113	122	1	4	N												
Tenn.	124	157	3	11	198	266	3	-	N												
Ala.	106	145	5	10	210	190	2	-	-												
Miss.	32	45	2	6	88	115	-	-	2												
W.S. CENTRAL	871	783	61	83	1,398	1,701	33	30	3,665												
Ark.	49	31	-	11	87	118	-	-	-												
La.	156	144	-	-	-	-	-	-	12												
Okla.	59	60	1	2	133	151	1	2	N												
Tex.	607	548	60	70	1,178	1,432	32	28	3,653												
MOUNTAIN	275	298	22	16	335	390	5	9	637												
Mont.	-	-	-	-	5	6	-	-	N												
Idaho	12	8	-	-	8	14	-	-	N												
Wyo.	-	-	-	-	4	3	-	-	80												
Colo.	24	61	3	2	62	86	3	4	-												
N. Mex.	57	36	1	-	6	34	-	1	3												
Ariz.	165	172	18	14	193	204	2	-	4												
Utah	7	6	-	-	35	29	-	2	550												
Nev.	10	15	-	-	22	14	-	2	-												
PACIFIC	1,181	1,040	45	54	1,978	2,491	97	90	-												
Wash.	74	57	-	1	220	223	3	6	-												
Oreg.	42	22	-	-	95	103	5	2	-												
Calif.	1,063	953	45	52	1,548	1,990	88	77	-												
Alaska	-	-	-	-	53	45	-	-	-												
Hawaii	2	8	-	1	62	130	1	5	-												
Guam	-	6	-	-	-	64	-	-	-												
P.R.	183	268	1	21	86	104	-	-	402												
V.I.	1	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


