
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending May 28, 2011 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	171	269	741	3,282	5,258	1	2	11	23	27	8	21	244	175	239						
NEW ENGLAND	-	4	17	63	157	-	0	0	-	-	-	0	1	1	1						
Conn.	-	0	14	14	69	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	3	5	3	-	0	0	-	-	-	0	1	-	1						
Mass.	-	2	16	42	73	-	0	0	-	-	-	0	0	-	-						
N.H.	-	0	2	-	4	-	0	0	-	-	-	0	1	-	-						
R.I.	-	0	4	-	7	-	0	0	-	-	-	0	1	1	-						
Vt.	-	0	1	2	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	12	16	74	195	705	-	0	1	2	1	-	1	7	7	19						
N.J.	-	4	16	25	142	-	0	0	-	1	-	0	5	-	13						
N.Y. (Upstate)	12	3	15	52	68	-	0	1	-	-	-	0	3	1	2						
N.Y. City	-	5	14	82	131	-	0	0	-	-	-	0	2	4	1						
Pa.	-	5	56	36	364	-	0	1	2	-	-	0	3	2	3						
E.N. CENTRAL	8	18	37	208	840	-	0	1	-	-	1	1	8	12	19						
Ill.	-	7	20	56	563	-	0	1	-	-	-	0	4	8	11						
Ind.	-	1	4	26	22	-	0	1	-	-	-	0	3	-	4						
Mich.	-	4	10	47	88	-	0	0	-	-	-	0	1	1	-						
Ohio	8	5	17	79	126	-	0	0	-	-	1	0	2	3	3						
Wis.	-	0	4	-	41	-	0	0	-	-	-	0	1	-	1						
W.N. CENTRAL	2	17	71	142	1,164	-	0	2	2	1	2	4	17	38	53						
Iowa	-	1	4	7	22	-	0	0	-	-	-	0	1	1	2						
Kans.	-	4	12	24	109	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	4	-	18	-	0	0	-	-	-	0	2	-	-						
Mo.	2	10	56	106	1,000	-	0	2	2	1	2	4	17	37	50						
Nebr.	-	0	10	3	11	-	0	2	-	-	-	0	1	-	1						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	2	2	4	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	108	61	122	1,245	734	1	1	7	13	17	4	6	59	43	73						
Del.	-	0	2	-	30	-	0	0	-	1	-	0	3	5	6						
D.C.	-	0	3	6	15	-	0	1	1	-	-	0	0	-	-						
Fla.	81	31	81	886	253	-	0	1	2	1	-	0	2	1	5						
Ga.	7	14	26	171	266	1	0	6	6	13	-	0	0	-	-						
Md.	3	2	8	36	42	-	0	1	1	-	1	0	5	6	9						
N.C.	17	3	36	96	55	-	0	3	1	2	-	1	47	12	37						
S.C.	-	1	5	15	29	-	0	1	2	-	-	0	2	4	3						
Va.	-	2	8	31	43	-	0	2	-	-	3	2	12	15	13						
W. Va.	-	0	66	4	1	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	3	13	29	177	282	-	0	3	-	5	-	5	30	46	54						
Ala.	1	5	15	66	40	-	0	1	-	-	-	1	9	11	11						
Ky.	-	2	15	28	125	-	0	1	-	4	-	0	0	-	-						
