
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending June 12, 2010 (WEEK 23)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2010
Giardiasis cummulative for 2009
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2010
Gonorrhea cummulative for 2009
Haemophilus influenzae, invasive, All ages, all serotypes † current week
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2010
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2009

tab delimited data:
test
UNITED STATES	172	345	662	6,666	6,965	3,045	5,397	6,935	102,370	132,896	23	56	171	1,237	1,421						
NEW ENGLAND	4	26	65	314	556	142	92	197	2,272	2,100	1	3	21	36	88						
Conn.	-	6	15	94	107	69	46	170	1,044	960	1	0	15	18	23						
Maine	4	4	13	81	78	4	3	11	92	62	-	0	2	4	12						
Mass.	-	9	36	-	244	65	39	81	919	861	-	0	8	-	43						
N.H.	-	3	11	54	50	4	2	7	70	49	-	0	2	7	5						
R.I.	-	1	7	19	23	-	6	19	120	145	-	0	2	4	1						
Vt.	-	4	14	66	54	-	1	17	27	23	-	0	1	3	4						
MID. ATLANTIC	29	63	112	1,167	1,316	595	635	941	14,335	13,415	6	12	34	272	250						
N.J.	-	7	15	89	186	130	92	133	2,050	2,071	-	2	7	38	48						
N.Y. (Upstate)	18	24	84	442	474	88	101	422	2,250	2,272	2	3	20	75	58						
N.Y. City	4	16	25	345	361	282	215	396	5,266	4,831	-	2	6	58	30						
Pa.	7	15	37	291	295	95	208	277	4,769	4,241	4	4	9	101	114						
E.N. CENTRAL	13	51	92	1,012	1,082	158	1,070	1,536	17,040	28,633	-	8	18	172	232						
Ill.	-	12	22	208	230	-	347	441	2,305	9,208	-	2	9	45	87						
Ind.	-	6	14	99	95	-	85	183	1,443	3,425	-	1	5	28	46						
Mich.	4	13	25	256	266	135	248	502	6,084	6,792	-	0	4	17	12						
Ohio	9	16	28	356	332	23	314	372	5,822	6,811	-	2	6	52	49						
Wis.	-	7	23	93	159	-	90	185	1,386	2,397	-	1	5	30	38						
W.N. CENTRAL	11	27	165	611	600	81	272	367	5,525	6,682	4	3	24	82	77						
Iowa	4	6	15	111	118	3	31	46	688	753	-	0	1	1	-						
Kans.	1	4	14	91	56	6	40	83	815	1,117	-	0	2	8	10						
Minn.	-	0	135	136	137	-	41	64	762	1,066	-	0	17	23	18						
Mo.	4	9	27	156	187	72	123	172	2,757	2,903	2	1	6	36	32						
Nebr.	1	3	9	78	64	-	22	55	448	620	1	0	3	8	12						
N. Dak.	1	0	8	10	4	-	2	11	55	50	1	0	4	6	5						
S. Dak.	-	1	10	29	34	-	3	16	-	173	-	0	0	-	-						
S. ATLANTIC	64	74	143	1,619	1,490	828	1,260	1,774	20,937	33,389	10	14	27	324	400						
Del.	-	0	3	12	13	4	19	37	422	367	-	0	1	4	3						
D.C.	-	1	4	10	31	60	43	86	863	1,239	-	0	1	-	1						
Fla.	51	37	87	820	780	226	379	482	8,389	9,497	8	3	9	94	134						
Ga.	-	13	52	382	313	-	135	494	1,108	6,271	-	3	9	79	75						
Md.	2	6	12	131	113	141	128	237	2,709	2,638	1	1	6	25	46						
N.C.	N	0	0	N	N	-	210	386	-	6,485	-	1	6	20	51						
S.C.	2	2	7	49	41	207	159	394	3,569	3,696	-	2	7	49	33						
Va.	9	8	36	199	181	190	164	271	3,680	2,946	1	2	5	42	39						
W. Va.	-	1	5	16	18	-	8	19	197	250	-	0	5	11	18						
E.S. CENTRAL	3	7	22	105	160	388	482	655	9,628	11,661	1	3	12	84	96						
Ala.	-	4	13	59	74	121	135	187	2,909	3,375	-	0	2	10	26						
Ky.	N	0	0	N	N	75	88	156	1,714	1,348	-	0	5	14	10						
Miss.	N	0	0	N	N	88	127	198	2,085	3,327	-	0	2	7	6						
Tenn.	3	3	18	46	86	104	145	206	2,920	3,611	1	2	10	53	54						
W.S. CENTRAL	-	9	18	135	169	446	842	1,554	16,437	20,436	-	2	20	60	63						
Ark.	-	2	9	41	51	86	72	139	798	1,968	-	0	3	10	11						
La.	-	3	10	52	77	-	108	343	910	4,478	-	0	2	12	11						
Okla.	-	3	10	42	41	-	79	616	1,671	1,128	-	1	15	33	38						
Tex.	N	0	0	N	N	360	568	964	13,058	12,862	-	0	2	5	3						
MOUNTAIN	1	32	64	610	560	60	172	266	3,402	3,896	1	5	14	155	132						
Ariz.	-	3	7	59	86	7	63	109	1,098	1,245	-	2	10	60	45						
Colo.	-	12	26	282	158	-	50	127	1,046	1,197	-	1	6	39	37						
Idaho	1	4	10	85	56	-	2	8	35	42	1	0	2	8	2						
Mont.	-	3	11	54	44	-	2	6	50	39	-	0	1	2	1						
Nev.	-	2	11	25	37	44	27	94	777	771	-	0	2	5	11						
N. Mex.	-	1	8	29	51	-	18	41	238	440	-	1	5	23	18						
Utah	-	5	13	61	103	7	6	14	143	134	-	0	4	13	17						
Wyo.	-	1	5	15	25	2	1	7	15	28	-	0	2	5	1						
PACIFIC	47	53	133	1,093	1,032	347	550	664	12,794	12,684	-	2	9	52	83						
Alaska	-	2	7	37	31	-	23	36	591	369	-	0	2	11	7						
Calif.	32	34	61	699	728	303	458	557	10,746	10,458	-	0	3	6	31						
Hawaii	-	0	2	-	8	-	10	24	265	289	-	0	2	-	17						
Oreg.	1	9	17	204	141	-	13	43	106	501	-	1	5	32	25						
Wash.	14	8	75	153	124	44	43	84	1,086	1,067	-	0	4	3	3						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	1	-	0	3	5	5	-	0	0	-	-						
P.R.	-	1	10	10	67	-	4	24	101	96	-	0	1	1	2						
V.I.	-	0	0	-	-	-	1	4	25	76	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2009 and 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

