
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending July 28, 2012 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2012
Giardiasis cummulative for 2011
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2012
Gonorrhea cummulative for 2011
Haemophilus influenzae, invasive, All ages, all serotypes † current week
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2012
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2011

tab delimited data:
test
UNITED STATES	119	243	495	6,444	8,472	2,822	5,960	7,030	163,978	177,759	22	62	151	1,935	2,126						
NEW ENGLAND	1	24	66	596	789	134	112	238	3,171	2,978	-	4	15	120	144						
Conn.	-	4	10	99	127	52	44	161	1,154	1,287	-	1	5	31	38						
Maine	1	3	10	79	89	7	8	18	227	106	-	0	2	14	14						
Mass.	-	13	30	312	383	63	47	77	1,367	1,299	-	2	8	65	68						
N.H.	-	2	8	36	65	3	2	8	75	74	-	0	2	2	10						
R.I.	-	0	10	23	47	7	9	35	292	183	-	0	2	5	10						
Vt.	-	2	19	47	78	2	1	6	56	29	-	0	1	3	4						
MID. ATLANTIC	42	50	100	1,283	1,645	560	846	1,091	23,373	22,271	10	15	32	406	426						
N.J.	-	5	20	75	238	42	152	199	4,145	3,938	-	2	5	44	76						
N.Y. (Upstate)	21	17	48	413	444	154	129	440	3,986	3,112	5	3	19	105	104						
N.Y. City	7	16	24	470	556	102	267	351	6,239	7,858	2	4	9	105	94						
Pa.	14	12	30	325	407	262	298	398	9,003	7,363	3	5	16	152	152						
E.N. CENTRAL	15	44	83	991	1,391	326	1,039	1,292	27,427	32,728	3	11	26	297	387						
Ill.	-	7	17	162	208	12	288	416	7,109	9,452	-	3	7	79	119						
Ind.	-	5	13	110	184	28	130	174	3,724	3,806	-	2	6	54	71						
Mich.	1	11	22	241	274	156	244	375	5,771	7,256	-	1	4	41	40						
Ohio	13	12	30	305	434	80	301	403	8,294	9,463	3	4	7	102	102						
Wis.	1	8	25	173	291	50	87	117	2,529	2,751	-	1	5	21	55						
W.N. CENTRAL	9	22	70	482	914	6	189	395	4,483	8,960	-	5	9	145	126						
Iowa	3	5	15	128	136	3	36	87	1,053	1,113	-	0	1	-	-						
Kans.	-	2	9	54	77	-	46	76	1,184	1,172	-	0	2	18	16						
Minn.	-	0	23	-	365	-	47	62	1,163	1,241	-	1	5	51	39						
Mo.	3	6	18	154	169	-	0	204	-	4,272	-	1	5	49	42						
Nebr.	3	3	11	91	101	-	27	52	732	690	-	0	3	17	20						
N. Dak.	-	0	15	18	21	3	4	13	128	138	-	0	3	10	8						
S. Dak.	-	1	8	37	45	-	9	20	223	334	-	0	0	-	1						
S. ATLANTIC	26	45	102	1,128	1,386	1,268	1,436	1,960	40,774	44,034	6	15	39	475	491						
Del.	-	0	3	9	18	17	16	35	523	480	-	0	2	5	3						
D.C.	-	1	5	32	25	72	45	117	1,334	1,497	-	0	1	1	-						
Fla.	20	22	49	586	621	261	374	470	10,988	11,268	4	4	11	134	155						
Ga.	-	8	32	167	364	306	298	426	8,475	9,493	-	2	8	82	95						
Md.	2	5	14	122	125	165	94	190	2,730	3,623	-	2	6	58	53						
N.C.	N	0	0	N	N	293	293	548	8,040	9,361	1	1	9	63	54						
S.C.	2	2	8	63	64	-	146	391	4,350	4,597	-	1	5	45	49						
Va.	1	5	18	130	144	141	131	353	3,945	3,253	1	2	7	61	69						
W. Va.	1	0	17	19	25	13	13	23	389	462	-	0	14	26	13						
E.S. CENTRAL	1	3	7	74	102	131	534	816	14,781	14,927	1	4	12	121	145						
Ala.	1	3	7	74	102	-	173	249	3,643	5,013	-	1	4	31	41						
Ky.	N	0	0	N	N	56	77	151	2,248	2,430	-	1	3	23	27						
Miss.	N	0	0	N	N	-	120	323	3,781	3,350	1	0	3	13	12						
