
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending July 13, 2002 (WEEK 28)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Primary and Secondary) cummulative for 2001
Syphilis (Congenital) cummulative for 2002
Syphilis (Congenital) cummulative for 2001
Tuberculosis cummulative for 2002
Tuberculosis cummulative for 2001
Typhoid Fever cummulative for 2002
Typhoid Fever cummulative for 2001

tab delimited data:
test
UNITED STATES	3,234	3,009	160	279	5,846	6,926	129	166													
NEW ENGLAND	65	27	-	3	207	245	10	8													
Maine	-	-	-	-	5	10	-	1													
N.H.	1	1	-	-	7	11	-	1													
Vt.	1	2	-	-	-	4	-	-													
Mass.	47	15	-	2	104	117	8	5													
R.I.	2	3	-	-	27	38	-	-													
Conn.	14	6	-	1	64	65	2	1													
MID. ATLANTIC	364	260	25	40	1,092	1,173	36	57													
Upstate N.Y.	19	10	3	2	158	165	5	13													
N.Y. City	204	149	11	20	577	601	19	21													
N.J.	68	49	10	18	247	269	9	20													
Pa.	73	52	1	-	110	138	3	3													
E.N. CENTRAL	562	522	24	41	548	694	13	20													
Ohio	75	49	-	2	95	134	4	2													
Ind.	42	95	-	5	58	48	2	2													
Ill.	150	159	18	27	270	349	1	9													
Mich.	287	202	6	4	119	126	3	4													
Wis.	8	17	-	3	6	37	3	3													
W.N. CENTRAL	52	43	-	5	282	266	4	6													
Minn.	18	20	-	1	122	116	3	2													
Iowa	2	3	-	-	17	18	-	-													
Mo.	16	9	-	3	81	59	1	4													
N. Dak.	-	-	-	-	1	3	-	-													
S. Dak.	-	-	-	-	9	8	-	-													
Nebr.	4	1	-	-	9	21	-	-													
Kans.	12	10	-	1	43	41	-	-													
S. ATLANTIC	860	1,067	38	72	1,227	1,338	16	21													
Del.	8	9	-	-	7	9	-	-													
Md.	103	138	5	2	140	114	3	6													
D.C.	48	15	1	2	-	37	-	-													
Va.	41	61	1	4	93	127	-	6													
W. Va.	-	-	-	-	12	16	-	-													
N.C.	158	249	14	8	167	180	-	1													
S.C.	67	145	3	18	102	115	-	-													
Ga.	152	178	1	14	201	261	7	6													
Fla.	283	272	13	24	505	479	6	2													
E.S. CENTRAL	287	322	10	21	385	440	4	-													
Ky.	52	25	2	-	71	70	4	-													
Tenn.	110	179	3	13	147	157	-	-													
Ala.	97	58	4	4	120	145	-	-													
Miss.	28	60	1	4	47	68	-	-													
W.S. CENTRAL	433	369	39	47	713	1,109	-	11													
Ark.	12	22	1	5	71	73	-	-													
La.	66	70	-	-	-	65	-	-													
Okla.	36	37	2	3	69	74	-	-													
Tex.	319	240	36	39	573	897	-	11													
MOUNTAIN	145	111	9	16	191	259	9	6													
Mont.	-	-	-	-	6	-	-	1													
Idaho	2	-	1	-	8	3	-	-													
Wyo.	-	-	-	-	2	1	-	-													
Colo.	11	15	1	1	25	66	5	-													
N. Mex.	25	10	-	1	21	34	-	-													
Ariz.	100	76	7	14	101	99	-	1													
Utah	3	7	-	-	16	14	3	-													
Nev.	4	3	-	-	12	42	1	4													
PACIFIC	466	288	15	34	1,201	1,402	37	37													
Wash.	26	32	1	-	124	124	4	3													
Oreg.	7	7	1	-	50	52	2	3													
Calif.	428	243	13	34	925	1,119	31	29													
Alaska	-	-	-	-	32	24	-	-													
Hawaii	5	6	-	-	70	83	-	2													
Guam	-	2	-	-	-	37	-	2													
P.R.	126	134	10	2	33	53	-	-													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	13	U	-	U	27	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


