
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending November 26, 2011 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2010
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2010
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2011
Syphillis, primary & secondary cummulative for 2010

tab delimited data:
test
UNITED STATES	131	271	937	11,875	13,720	12	26	118	1,083	1,894	48	261	363	11,514	12,405						
NEW ENGLAND	1	14	79	652	766	-	1	5	42	94	2	7	16	332	438						
Conn.	-	6	49	282	312	-	0	3	10	26	-	1	5	41	86						
Maine	1	2	13	115	104	-	0	1	4	9	-	0	2	12	29						
Mass.	-	0	4	32	62	-	0	2	15	42	2	4	10	216	267						
N.H.	-	2	8	87	113	-	0	1	5	5	-	0	3	17	22						
R.I.	-	2	8	73	102	-	0	1	2	7	-	0	7	38	32						
Vt.	-	1	6	63	73	-	0	2	6	5	-	0	2	8	2						
MID. ATLANTIC	5	26	81	1,195	1,443	-	2	27	97	213	2	29	53	1,357	1,562						
N.J.	-	13	35	546	644	-	0	4	33	54	-	4	13	197	220						
N.Y. (Upstate)	1	1	10	74	136	-	1	9	40	103	2	3	20	163	120						
N.Y. City	4	12	42	575	663	-	0	14	24	56	-	14	31	688	887						
Pa.	N	0	0	N	N	N	0	0	N	N	-	6	14	309	335						
E.N. CENTRAL	36	61	114	2,652	2,836	2	5	13	209	337	4	30	48	1,354	1,731						
Ill.	N	0	0	N	N	-	1	6	65	90	2	12	24	557	830						
Ind.	-	15	33	588	664	-	0	4	28	50	1	3	8	143	162						
Mich.	3	14	29	586	646	-	1	3	29	76	-	5	12	233	217						
Ohio	32	26	45	1,100	1,068	2	2	7	72	89	1	8	21	371	475						
Wis.	1	8	24	378	458	-	0	3	15	32	-	1	5	50	47						
W.N. CENTRAL	12	2	33	161	772	2	1	4	63	148	-	6	13	262	331						
Iowa	N	0	0	N	N	N	0	0	N	N	-	0	3	17	18						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	4	24	18						
Minn.	-	0	17	-	584	-	0	3	-	81	-	2	8	103	138						
Mo.	N	0	0	N	N	1	0	4	36	39	-	2	6	109	142						
Nebr.	2	2	9	107	121	-	0	2	12	15	-	0	2	8	9						
N. Dak.	10	0	25	54	67	1	0	1	2	2	-	0	1	1	2						
S. Dak.	N	0	0	N	N	-	0	2	13	11	-	0	0	-	4						
S. ATLANTIC	37	66	170	3,283	3,676	7	6	25	294	508	20	67	178	3,044	2,873						
Del.	-	1	6	41	38	-	0	1	-	-	-	0	4	18	4						
D.C.	-	1	4	43	70	-	0	1	5	8	-	3	8	139	124						
Fla.	22	23	68	1,191	1,300	4	3	13	118	175	2	24	36	1,067	1,075						
Ga.	6	20	54	877	1,243	1	2	5	69	151	5	14	130	679	617						
Md.	5	10	33	483	473	1	1	3	35	51	1	8	20	390	286						
N.C.	N	0	0	N	N	N	0	0	N	N	4	8	19	346	365						
S.C.	4	8	25	393	438	1	0	3	27	50	3	4	11	205	134						
Va.	N	0	0	N	N	-	0	3	26	51	5	4	12	198	262						
W. Va.	-	0	48	255	114	-	0	6	14	22	-	0	1	2	6						
E.S. CENTRAL	10	17	36	781	941	-	1	4	63	107	-	15	34	674	796						
Ala.	N	0	0	N	N	N	0	0	N	N	-	4	11	196	225						
Ky.	N	0	0	N	N	N	0	0	N	N	-	2	16	105	119						
Miss.	N	0	0	N	N	-	0	2	11	17	-	3	14	163	198						
Tenn.	10	17	36	781	941	-	1	4	52	90	-	5	11	210	254						
W.S. CENTRAL	22	30	368	1,586	1,656	1	4	38	183	264	6	36	50	1,640	1,920						
Ark.	5	3	26	196	154	1	0	3	13	17	-	3	10	169	198						
La.	-	2	11	138	119	-	0	2	14	25	-	6	25	338	506						
Okla.	N	0	0	N	N	-	1	8	32	42	1	2	8	87	84						
Tex.	17	24	333	1,252	1,383	-	2	27	124	180	5	23	33	1,046	1,132						
MOUNTAIN	8	29	72	1,426	1,529	-	3	8	117	206	2	11	20	506	558						
Ariz.	4	12	45	664	697	-	1	5	53	90	-	5	10	210	206						
Colo.	4	9	23	459	478	-	0	4	33	60	-	2	6	96	132						
Idaho	N	0	0	N	N	-	0	1	4	8	-	0	4	11	2						
Mont.	N	0	0	N	N	N	0	0	N	N	-	0	1	4	3						
Nev.	N	0	0	N	N	N	0	0	N	N	2	2	9	120	109						
N. Mex.	-	4	13	209	143	-	0	2	15	16	-	1	4	56	47						
Utah	-	1	8	74	198	-	0	3	12	29	-	0	2	9	59						
Wyo.	-	0	15	20	13	-	0	1	-	3	-	0	0	-	-						
PACIFIC	-	3	11	139	101	-	0	2	15	17	12	54	73	2,345	2,196						
Alaska	-	2	11	133	101	-	0	1	11	17	-	0	1	1	3						
Calif.	N	0	0	N	N	N	0	0	N	N	5	42	60	1,906	1,858						
Hawaii	-	0	3	6	-	-	0	1	4	-	-	0	2	11	35						
Oreg.	N	0	0	N	N	N	0	0	N	N	-	3	13	165	62						
Wash.	N	0	0	N	N	N	0	0	N	N	7	5	11	262	238						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	4	4	14	215	205						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes drug resistant and susceptible cases of invasive Streptococcus pneumoniae disease among
children <5 years and among all ages.  Case definition: Isolation of S. pneumoniae from a normally
sterile body site (e.g. blood or cerebrospinal fluid).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


