
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending July 21, 2001 (WEEK 29)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2001
H. influenzae, Invasive cummulative for 2000
Hepatitis (Viral), Type A cummulative for 2001
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type B cummulative for 2001
Hepatitis (Viral), Type B cummulative for 2000
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2001
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2001
Measles (Rubeola), Total cummulative for 2001
Measles (Rubeola), Total cummulative for 2000

tab delimited data:
test
UNITED STATES	795	752	5,021	7,034	3,347	3,809	-	43	-	31	74	58									
NEW ENGLAND	43	59	233	203	58	62	-	4	-	1	5	3									
Maine	1	1	5	10	5	5	-	-	-	-	-	-									
N.H.	-	9	10	17	11	11	-	-	-	-	-	-									
Vt.	2	4	6	6	3	6	-	1	-	-	1	3									
Mass.	32	29	74	83	3	6	-	2	-	1	3	-									
R.I.	2	1	11	7	12	9	-	-	-	-	-	-									
Conn.	6	15	127	80	24	25	-	1	-	-	1	-									
MID. ATLANTIC	96	141	421	754	447	656	-	2	-	9	11	20									
Upstate N.Y.	42	52	148	126	78	68	-	1	-	4	5	9									
N.Y. City	25	39	171	271	261	314	-	-	-	-	-	10									
N.J.	26	29	70	130	64	110	-	-	-	1	1	-									
Pa.	3	21	32	227	44	164	-	1	-	4	5	1									
E.N. CENTRAL	107	111	558	903	417	403	-	-	-	10	10	6									
Ohio	48	36	136	154	66	69	-	-	-	3	3	2									
Ind.	32	12	51	30	24	28	-	-	-	4	4	-									
Ill.	10	41	157	389	62	61	-	-	-	3	3	3									
Mich.	5	7	175	279	265	226	-	-	-	-	-	1									
Wis.	12	15	39	51	-	19	-	-	-	-	-	-									
W.N. CENTRAL	38	34	219	482	108	171	-	4	-	-	4	1									
Minn.	21	16	16	129	13	20	-	2	-	-	2	1									
Iowa	-	-	18	50	14	17	-	-	-	-	-	-									
Mo.	11	11	59	213	53	90	-	2	-	-	2	-									
N. Dak.	4	2	2	2	-	2	-	-	-	-	-	-									
S. Dak.	-	-	1	-	1	-	-	-	-	-	-	-									
Nebr.	1	3	27	21	14	26	-	-	-	-	-	-									
Kans.	1	2	96	67	13	16	-	-	-	-	-	-									
S. ATLANTIC	242	179	1,140	720	725	646	-	3	-	1	4	2									
Del.	-	-	-	10	-	9	-	-	-	-	-	-									
Md.	57	51	149	89	88	76	-	2	-	1	3	-									
D.C.	-	-	27	15	11	19	-	-	-	-	-	-									
Va.	18	29	68	85	85	83	-	-	-	-	-	2									
W. Va.	8	4	7	45	16	6	-	-	-	-	-	-									
N.C.	32	17	85	97	111	142	-	-	-	-	-	-									
S.C.	5	7	38	30	16	5	-	-	-	-	-	-									
Ga.	61	47	457	116	176	101	-	1	-	-	1	-									
Fla.	61	24	309	233	222	205	-	-	-	-	-	-									
E.S. CENTRAL	56	33	184	269	225	268	-	2	-	-	2	-									
Ky.	2	12	40	32	17	53	-	2	-	-	2	-									
Tenn.	28	14	78	95	118	124	-	-	-	-	-	-									
Ala.	25	5	58	37	51	27	-	-	-	-	-	-									
Miss.	1	2	8	105	39	64	-	-	-	-	-	-									
W.S. CENTRAL	29	42	608	1,301	359	586	-	1	-	-	1	-									
Ark.	-	-	43	97	56	64	-	-	-	-	-	-									
La.	3	12	46	45	28	83	-	-	-	-	-	-									
Okla.	26	28	86	158	63	78	-	-	-	-	-	-									
Tex.	-	2	433	1,001	212	361	-	1	-	-	1	-									
MOUNTAIN	110	76	476	485	335	280	-	-	-	1	1	12									
Mont.	-	-	8	3	2	3	-	-	-	-	-	-									
Idaho	1	3	48	18	8	4	-	-	-	1	1	-									
Wyo.	13	1	21	4	29	-	-	-	-	-	-	-									
Colo.	25	16	41	115	70	46	-	-	-	-	-	2									
N. Mex.	14	16	18	44	81	89	-	-	-	-	-	-									
Ariz.	42	31	250	233	105	99	-	-	-	-	-	-									
Utah	6	6	48	33	15	14	-	-	-	-	-	3									
Nev.	9	3	42	35	25	25	-	-	-	-	-	7									
PACIFIC	74	77	1,182	1,917	673	737	-	27	-	9	36	14									
Wash.	1	3	64	167	72	44	-	13	-	2	15	3									
Oreg.	16	22	49	124	43	60	-	3	-	-	3	-									
Calif.	32	29	1,056	1,604	541	619	-	8	-	4	12	8									
Alaska	3	4	12	11	5	6	-	-	-	-	-	1									
Hawaii	22	19	1	11	12	8	-	3	-	3	6	2									
Guam	-	1	-	1	-	9	U	-	U	-	-	-									
P.R.	1	3	56	173	99	156	-	-	-	-	-	2									
V.I.	-	-	-	-	-	-	U	-	U	-	-	-									
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U	U									
C.N.M.I.	-	U	-	U	20	U	-	-	-	-	-	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2000 and 2001 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


