
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending November 6, 1999 (WEEK 44)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 1999
Malaria cummulative for 1998
Rabies, Animal cummulative for 1999
Rabies, Animal cummulative for 1998
Salmonellosis, NETSS cummulative for 1999
Salmonellosis, NETSS cummulative for 1998
Salmonellosis, PHLIS cummulative for 1999
Salmonellosis, PHLIS cummulative for 1998

tab delimited data:
test
UNITED STATES	1,106	1,265	5,181	6,412	31,605	36,258	24,551	29,849													
NEW ENGLAND	58	55	766	1,281	1,427	2,162	1,813	2,046													
Maine	3	5	150	208	122	150	90	58													
N.H.	2	5	48	74	113	170	121	204													
Vt.	4	1	86	59	83	123	73	97													
Mass.	21	17	185	453	989	1,177	993	1,211													
R.I.	4	9	84	85	120	127	147	34													
Conn.	24	18	213	402	U	415	389	442													
MID. ATLANTIC	257	376	983	1,401	3,721	5,793	3,244	5,200													
Upstate N.Y.	64	83	701	974	1,146	1,405	900	1,238													
N.Y. City	115	212	U	U	1,163	1,705	853	1,323													
N.J.	43	51	155	195	508	1,283	535	1,218													
Pa.	35	30	127	232	904	1,400	956	1,421													
E.N. CENTRAL	127	131	141	119	4,643	5,536	2,986	4,234													
Ohio	18	14	33	54	1,138	1,337	913	1,013													
Ind.	18	10	12	11	454	589	355	464													
Ill.	46	53	10	N	1,425	1,698	399	1,354													
Mich.	37	43	83	35	858	1,022	841	944													
Wis.	8	11	3	19	768	890	478	459													
W.N. CENTRAL	63	85	630	631	1,983	2,022	1,952	2,074													
Minn.	33	51	101	105	576	497	608	582													
Iowa	13	7	147	136	237	338	195	265													
Mo.	13	14	14	37	646	545	792	752													
N. Dak.	-	2	127	122	41	56	48	67													
S. Dak.	-	-	151	147	85	101	106	113													
Nebr.	-	1	3	7	179	166	-	42													
Kans.	4	10	87	77	219	319	203	253													
S. ATLANTIC	302	260	1,852	2,100	7,496	7,319	4,599	5,397													
Del.	1	3	37	43	123	70	144	108													
Md.	84	76	349	404	775	811	827	794													
D.C.	17	16	-	-	65	64	U	U													
Va.	63	52	497	500	1,129	964	872	784													
W. Va.	2	2	94	69	138	131	137	146													
N.C.	26	25	371	517	1,158	1,058	1,173	1,242													
S.C.	17	6	132	134	590	566	418	480													
Ga.	21	33	204	261	1,258	1,442	651	1,342													
Fla.	71	47	168	172	2,260	2,213	377	501													
E.S. CENTRAL	21	31	229	247	1,645	2,002	924	1,404													
Ky.	7	7	34	29	359	324	-	124													
Tenn.	6	15	82	126	317	519	473	619													
Ala.	7	6	112	90	536	608	374	520													
Miss.	1	3	1	2	433	551	77	141													
W.S. CENTRAL	16	34	89	28	3,335	4,163	2,838	2,838													
Ark.	3	1	14	28	571	529	120	329													
La.	10	14	-	-	334	619	472	718													
Okla.	2	3	75	N	380	434	291	204													
Tex.	1	16	-	-	2,050	2,581	1,955	1,587													
MOUNTAIN	41	60	177	233	2,646	2,235	2,200	1,797													
Mont.	4	1	54	51	53	72	1	43													
Idaho	3	8	-	N	99	108	81	85													
Wyo.	1	-	42	55	63	57	49	51													
Colo.	16	18	1	42	633	478	644	453													
N. Mex.	2	12	9	6	341	265	217	232													
Ariz.	8	8	58	47	836	723	692	613													
Utah	4	1	8	26	455	314	463	122													
Nev.	3	12	5	6	166	218	53	198													
PACIFIC	221	233	314	372	4,709	5,026	3,995	4,859													
Wash.	25	17	-	-	577	438	670	577													
Oreg.	19	15	1	7	382	269	452	290													
Calif.	166	194	306	342	3,399	4,023	2,610	3,697													
Alaska	1	2	7	23	51	53	15	32													
Hawaii	10	5	-	-	300	243	248	263													
Guam	-	2	-	-	24	34	U	U													
P.R.	-	-	63	47	255	694	U	U													
V.I.	U	U	U	U	U	U	U	U													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	U	U	U	U	U	U	U	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


