
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending February 2, 2013 (WEEK 05)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2013
Rabies, animal cummulative for 2012
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2013
Salmonellosis cummulative for 2012
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2013
Shiga toxin-producing E. coli(STEC)† cummulative for 2012

tab delimited data:
test
UNITED STATES	17	70	127	97	315	231	988	1,677	1,505	2,574	23	115	203	136	300						
NEW ENGLAND	2	7	16	17	38	3	37	73	31	91	-	4	12	3	9						
Conn.	-	3	8	5	19	-	8	18	20	19	-	1	5	2	4						
Maine	1	1	4	3	11	-	2	11	2	7	-	0	6	-	-						
Mass.	-	0	0	-	-	-	21	54	2	47	-	2	7	-	5						
N.H.	-	0	3	2	4	1	1	8	3	8	-	0	4	1	-						
R.I.	-	0	5	2	2	-	2	7	-	1	-	0	1	-	-						
Vt.	1	1	7	5	2	2	1	7	4	9	-	0	2	-	-						
MID. ATLANTIC	2	14	31	23	45	12	90	192	113	270	-	11	23	9	39						
N.J.	-	0	0	-	-	-	17	48	7	75	-	1	6	-	11						
N.Y. (Upstate)	2	7	20	23	18	-	23	64	-	38	-	4	13	-	5						
N.Y. City	-	0	0	-	-	2	20	49	48	66	-	1	7	4	8						
Pa.	-	6	15	-	27	10	28	81	58	91	-	3	11	5	15						
E.N. CENTRAL	-	2	13	2	2	14	98	231	96	285	2	16	70	18	58						
Ill.	-	1	6	1	-	-	33	79	6	102	-	3	16	-	9						
Ind.	-	0	2	-	-	-	13	40	3	22	-	2	23	1	5						
Mich.	-	0	5	1	1	1	15	46	25	50	-	3	41	3	23						
Ohio	-	0	7	-	1	13	24	53	59	62	2	3	20	11	5						
Wis.	N	0	0	N	N	-	8	29	3	49	-	3	21	3	16						
W.N. CENTRAL	-	3	18	7	13	8	46	115	102	124	1	16	31	29	35						
Iowa	-	0	5	-	-	1	10	32	24	24	-	3	15	2	6						
Kans.	-	1	4	4	5	-	9	19	8	31	-	2	7	3	4						
Minn.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Mo.	-	0	3	3	2	5	19	48	55	46	1	6	21	20	16						
Nebr.	-	0	0	-	-	1	4	26	8	9	-	1	6	2	4						
N. Dak.	-	0	13	-	-	-	1	5	-	4	-	0	3	-	2						
S. Dak.	-	1	7	-	6	1	3	9	7	10	-	1	4	2	3						
S. ATLANTIC	2	19	34	25	156	113	268	610	636	846	5	12	71	31	49						
Del.	-	0	0	-	-	-	2	10	4	8	-	0	2	-	1						
D.C.	-	0	0	-	-	-	0	3	-	6	-	0	1	-	-						
Fla.	2	0	13	10	92	69	110	274	318	333	4	4	10	15	19						
Ga.	-	0	0	-	-	4	46	125	69	133	-	3	9	7	7						
Md.	-	7	17	11	17	5	18	43	67	74	-	1	5	3	2						
N.C.	-	0	0	-	-	13	27	166	66	136	-	1	61	4	6						
S.C.	-	0	0	-	-	12	24	72	50	75	-	0	7	-	1						
Va.	-	11	23	-	40	10	22	48	62	73	1	1	6	2	13						
W. Va.	-	1	6	4	7	-	2	11	-	8	-	0	2	-	-						
E.S. CENTRAL	-	1	5	-	7	8	62	213	94	182	1	5	14	10	20						
Ala.	-	1	5	-	6	2	19	59	34	48	-	1	5	2	6						
Ky.	-	0	3	-	1	-	6	47	-	32	-	1	9	-	3						
Miss.	-	0	1	-	-	-	16	67	22	54	-	0	2	-	5						
Tenn.	-	0	0	-	-	6	18	69	38	48	1	2	12	8	6						
W.S. CENTRAL	11	11	58	23	36	42	139	407	149	306	1	10	37	2	20						
Ark.	10	0	35	10	1	5	16	229	21	22	1	1	6	2	3						
La.	-	0	0	-	-	1	24	59	27	68	-	0	3	-	-						
Okla.	-	0	23	-	4	8	13	34	24	22	-	2	8	-	3						
Tex.	1	10	29	13	31	28	81	231	77	194	-	7	33	-	14						
MOUNTAIN	-	1	16	-	13	7	42	78	74	153	5	11	41	12	31						
Ariz.	N	0	0	N	N	1	12	24	18	51	-	2	7	2	9						
Colo.	-	0	0	-	-	-	10	19	13	40	-	3	9	-	8						
Idaho	-	0	15	-	-	1	2	7	7	4	4	1	14	5	2						
Mont.	N	0	0	N	N	1	2	8	3	7	1	0	5	1	-						
Nev.	-	0	4	-	-	4	3	12	19	7	-	0	5	3	1						
N. Mex.	-	0	5	-	13	-	5	18	9	20	-	1	5	-	3						
Utah	-	0	2	-	-	-	4	15	4	20	-	1	15	1	5						
Wyo.	-	0	0	-	-	-	1	8	1	4	-	0	3	-	3						
PACIFIC	-	3	12	-	5	24	113	214	210	317	8	15	43	22	39						
Alaska	-	0	1	-	1	-	1	4	-	7	N	0	0	N	N						
Calif.	-	3	11	-	4	12	82	164	174	268	4	8	21	14	30						
Hawaii	-	0	0	-	-	-	4	58	5	12	-	0	2	-	-						
Oreg.	-	0	2	-	-	1	8	16	15	23	1	3	11	4	7						
Wash.	-	0	0	-	-	11	14	56	16	7	3	3	24	4	2						
Amer. Samoa	-	0	0	-	-	-	1	2	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	-	0	5	-	10	-	0	4	-	8	-	0	2	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2012 and 2013 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

