
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending July 22, 2006 (WEEK 29)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	12	51	334	1,595	1,722	65	166	334	4,459	4,606	106	800	3,204	27,113	16,960						
NEW ENGLAND	-	1	24	16	154	3	4	17	112	113	3	43	144	992	3,520						
Conn.	U	0	7	U	65	-	0	11	22	24	U	0	58	U	993						
Maine	N	0	0	N	N	-	0	2	8	1	-	5	20	151	209						
Mass.	-	0	6	-	67	3	2	5	71	76	-	11	54	92	1,581						
N.H.	-	0	0	-	-	-	0	2	6	7	1	5	43	261	200						
R.I.	-	0	11	6	14	-	0	6	3	5	-	0	0	-	-						
Vt.	-	0	2	10	8	-	0	1	2	-	2	12	50	488	537						
MID. ATLANTIC	-	3	15	102	151	14	21	35	604	572	-	103	183	3,051	3,087						
N.J.	N	0	0	N	N	3	2	7	86	81	-	0	0	-	-						
N.Y. (Upstate)	-	1	10	39	62	5	2	14	87	38	-	0	0	-	-						
N.Y. City	U	0	0	U	U	6	10	23	301	356	-	0	0	-	-						
Pa.	-	2	9	63	89	-	5	9	130	97	-	103	183	3,051	3,087						
E.N. CENTRAL	-	11	41	387	426	4	18	38	457	492	23	213	585	9,920	3,747						
Ill.	-	1	3	13	17	2	9	23	218	264	-	1	5	13	59						
Ind.	-	2	21	103	136	-	1	4	32	38	N	0	347	N	70						
Mich.	-	0	4	15	28	2	2	19	64	48	4	102	174	2,990	2,372						
Ohio	-	6	32	256	245	-	4	8	115	122	19	82	420	6,347	947						
Wis.	N	0	0	N	N	-	1	4	28	20	-	12	52	570	299						
W.N. CENTRAL	-	1	191	32	28	1	4	9	130	154	9	22	84	993	246						
Iowa	N	0	0	N	N	-	0	3	9	4	N	0	0	N	N						
Kans.	N	0	0	N	N	-	0	2	12	13	-	0	0	-	-						
Minn.	-	0	191	-	-	-	1	3	16	50	-	0	0	-	-						
Mo.	-	1	3	32	22	1	3	8	92	84	7	17	82	934	157						
Nebr.	-	0	0	-	2	-	0	1	1	3	-	0	0	-	-						
N. Dak.	-	0	1	-	1	-	0	1	-	-	2	0	25	27	12						
S. Dak.	-	0	0	-	3	-	0	1	-	-	-	1	12	32	77						
S. ATLANTIC	10	24	53	855	706	21	43	186	1,035	1,071	36	90	860	2,875	1,307						
Del.	-	0	2	-	1	-	0	2	14	6	-	1	5	43	22						
D.C.	-	0	3	20	12	-	1	9	57	64	-	0	5	21	20						
Fla.	10	13	36	468	376	14	14	29	400	388	-	0	0	-	-						
Ga.	-	7	29	281	232	-	8	147	132	191	-	0	0	-	-						
Md.	-	0	0	-	-	-	5	19	163	174	-	0	0	-	-						
N.C.	N	0	0	N	N	5	5	17	155	139	-	0	0	-	-						
S.C.	-	0	0	-	-	-	1	7	38	31	3	16	53	730	350						
Va.	N	0	0	N	N	2	2	12	75	76	28	27	812	1,077	243						
W. Va.	-	1	14	86	85	-	0	1	1	2	5	26	70	1,004	672						
E.S. CENTRAL	1	3	13	124	122	8	11	21	350	258	1	0	70	68	7						
Ala.	N	0	0	N	N	-	3	12	136	92	1	0	70	68	7						
Ky.	-	0	5	23	22	1	1	8	36	22	N	0	0	N	N						
Miss.	-	0	0	-	1	-	0	6	31	28	-	0	0	-	-						
Tenn.	1	2	13	101	99	7	5	13	147	116	N	0	0	N	N						
W.S. CENTRAL	-	0	4	13	96	6	25	40	770	701	27	206	1,757	7,428	3,303						
Ark.	-	0	3	11	12	-	0	6	38	30	-	6	110	553	-						
La.	-	0	4	2	84	4	4	17	113	153	-	0	8	33	108						
Okla.	N	0	0	N	N	1	1	6	40	21	-	0	0	-	-						
Tex.	N	0	0	N	N	1	18	29	579	497	27	201	1,647	6,842	3,195						
MOUNTAIN	1	1	27	66	39	4	7	17	207	241	7	52	138	1,786	1,743						
Ariz.	N	0	0	N	N	4	4	13	101	82	-	0	0	-	-						
Colo.	N	0	0	N	N	-	1	3	23	26	7	33	76	946	1,186						
Idaho	N	0	0	N	N	-	0	1	2	19	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	1	5	-	0	0	-	-						
Nev.	-	0	27	4	2	-	1	12	44	71	-	0	2	4	-						
N. Mex.	-	0	1	1	-	-	1	5	34	31	-	3	34	280	150						
Utah	-	0	8	28	17	-	0	1	2	7	-	10	55	526	362						
Wyo.	1	0	3	33	20	-	0	0	-	-	-	0	8	30	45						
PACIFIC	-	0	0	-	-	4	32	49	794	1,004	-	0	0	-	-						
Alaska	-	0	0	-	-	-	0	4	5	5	-	0	0	-	-						
Calif.	N	0	0	N	N	4	28	42	659	900	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	12	4	N	0	0	N	N						
Oreg.	N	0	0	N	N	-	0	6	9	17	N	0	0	N	N						
Wash.	N	0	0	N	N	-	3	11	109	78	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	3	-	2	12	-	375						
P.R.	N	0	0	N	N	-	3	10	54	135	-	7	47	178	457						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


