
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending February 28, 2009 (WEEK 08)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcal disease, invasive, group A current week
Streptococcal disease, invasive, group A previous 52 weeks median 
Streptococcal disease, invasive, group A previous 52 weeks maximum 
Streptococcal disease, invasive, group A cummulative for 2009
Streptococcal disease, invasive, group A cummulative for 2008
Streptococcus pneumoniae, invasive disease, nondrug resistant †, Age <5 years current week
Streptococcus pneumoniae, invasive disease, nondrug resistant †, Age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, nondrug resistant †, Age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, nondrug resistant †, Age <5 years cummulative for 2009
Streptococcus pneumoniae, invasive disease, nondrug resistant †, Age <5 years cummulative for 2008

tab delimited data:
test
UNITED STATES	94	89	182	769	984	34	34	55	254	358											
NEW ENGLAND	1	4	31	23	57	-	1	11	3	24											
Conn.	-	0	26	11	-	-	0	11	-	-											
Maine	-	0	3	2	7	-	0	1	-	1											
Mass.	-	0	8	-	42	-	0	3	-	20											
N.H.	1	0	2	4	5	-	0	1	2	3											
R.I.	-	0	8	1	-	-	0	2	-	-											
Vt.	-	0	3	5	3	-	0	1	1	-											
MID. ATLANTIC	21	17	43	146	195	8	4	19	29	60											
N.J.	-	1	11	1	43	-	1	4	2	12											
N.Y. (Upstate)	15	6	23	57	49	8	2	19	20	17											
N.Y. City	-	4	12	28	45	-	0	5	-	20											
Pa.	6	7	16	60	58	-	1	3	7	11											
E.N. CENTRAL	20	16	42	155	198	5	6	11	43	72											
Ill.	-	4	16	34	54	-	1	5	8	22											
Ind.	-	2	19	15	23	-	0	5	2	7											
Mich.	-	3	9	24	42	1	1	5	9	19											
Ohio	10	5	14	62	57	4	1	4	21	13											
Wis.	10	1	10	20	22	-	0	2	3	11											
W.N. CENTRAL	5	5	39	54	65	8	2	11	22	23											
Iowa	-	0	0	-	-	-	0	0	-	-											
Kans.	1	0	8	15	9	-	0	3	3	2											
Minn.	-	0	35	-	20	5	0	9	8	6											
Mo.	3	2	6	24	26	2	1	2	8	12											
Nebr.	1	1	3	9	8	-	0	1	1	2											
N. Dak.	-	0	3	-	-	-	0	2	-	-											
S. Dak.	-	0	2	6	2	1	0	1	2	1											
S. ATLANTIC	24	21	36	191	214	-	6	16	57	64											
Del.	-	0	1	5	3	-	0	0	-	-											
D.C.	-	0	4	-	5	-	0	1	-	-											
Fla.	13	5	10	55	53	-	1	3	11	9											
Ga.	3	5	14	46	52	-	1	6	22	19											
Md.	3	3	10	31	42	-	1	4	10	17											
N.C.	2	2	9	18	19	-	0	0	-	-											
S.C.	1	1	5	14	11	-	1	6	11	10											
Va.	2	3	9	18	22	-	0	6	-	8											
W. Va.	-	0	3	4	7	-	0	2	3	1											
E.S. CENTRAL	6	3	9	42	31	4	2	6	7	13											
Ala.	N	0	0	N	N	-	0	0	-	-											
Ky.	2	1	2	12	8	-	0	0	-	-											
Miss.	N	0	0	N	N	-	0	3	-	4											
Tenn.	4	3	7	30	23	4	1	5	7	9											
W.S. CENTRAL	8	9	53	67	58	5	5	31	44	33											
Ark.	2	0	2	4	-	-	0	3	7	3											
La.	-	0	2	3	5	-	0	3	6	1											
Okla.	2	2	13	29	19	1	1	7	8	14											
Tex.	4	6	40	31	34	4	3	22	23	15											
MOUNTAIN	9	9	21	73	141	3	4	11	42	58											
Ariz.	3	3	8	23	41	2	2	9	28	33											
Colo.	6	2	10	30	42	-	1	4	7	11											
Idaho	-	0	2	-	4	-	0	1	1	1											
Mont.	N	0	0	N	N	-	0	1	-	-											
Nev.	-	0	1	2	2	-	0	1	-	1											
N. Mex.	-	2	5	16	38	1	0	3	5	6											
Utah	-	1	4	1	14	-	0	4	1	6											
Wyo.	-	0	2	1	-	-	0	1	-	-											
PACIFIC	-	3	8	18	25	1	1	5	7	11											
Alaska	-	0	4	2	5	1	0	4	6	6											
Calif.	N	0	0	N	N	-	0	0	-	-											
Hawaii	-	2	8	16	20	-	0	2	1	5											
Oreg.	N	0	0	N	N	-	0	0	-	-											
Wash.	N	0	0	N	N	-	0	0	-	-											
Amer. Samoa	-	0	12	-	-	-	0	0	-	-											
C.N.M.I.	-	-	-	-	-	-	-	-	-	-											
Guam	-	0	0	-	-	-	0	0	-	-											
P.R.	N	0	0	N	N	-	0	0	-	-											
V.I.	-	0	0	-	-	-	0	0	-	-											

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease, in children aged <5 years, caused by Streptococcus pneumoniae, 
which is susceptible or for which susceptibility testing is not available (NNDSS event code 11717).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


