
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending April 26, 1997 (WEEK 17)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1997
H. influenzae, Invasive cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1997
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1997
Hepatitis (Viral), Type B cummulative for 1996
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1997
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1997
Measles (Rubeola), Total cummulative for 1997
Measles (Rubeola), Total cummulative for 1996

tab delimited data:
test
UNITED STATES	382	396	8,033	8,664	2,559	2,934	-	17	1	13	30	102									
NEW ENGLAND	20	9	177	97	65	69	-	-	-	-	-	6									
Maine	2	-	22	9	4	2	-	-	-	-	-	-									
N.H.	2	6	10	3	5	4	-	-	-	-	-	-									
Vt.	-	-	5	2	1	3	-	-	-	-	-	1									
Mass.	14	3	80	46	38	13	-	-	-	-	-	4									
R.I.	1	-	15	3	6	4	-	-	-	-	-	-									
Conn.	1	-	45	34	11	43	U	-	U	-	-	1									
MID. ATLANTIC	44	60	560	661	350	498	-	6	-	4	10	9									
Upstate N.Y.	2	5	65	119	67	100	-	1	-	3	4	2									
N.Y. City	17	9	204	286	110	212	-	4	-	1	5	6									
N.J.	17	25	125	129	85	100	-	-	-	-	-	-									
Pa.	8	21	166	127	88	86	-	1	-	-	1	1									
E.N. CENTRAL	55	72	731	799	284	363	-	4	-	2	6	7									
Ohio	32	41	154	330	33	43	-	-	-	-	-	2									
Ind.	5	2	99	113	27	42	-	-	-	-	-	-									
Ill.	11	20	173	177	54	109	-	4	-	1	5	-									
Mich.	6	4	258	110	167	136	-	-	-	1	1	2									
Wis.	1	5	47	69	3	33	-	-	-	-	-	3									
W.N. CENTRAL	20	15	607	669	196	139	-	2	-	1	3	6									
Minn.	12	7	47	25	9	3	-	-	-	1	1	5									
Iowa	3	3	84	157	40	20	-	-	-	-	-	-									
Mo.	1	3	324	324	125	93	-	2	-	-	2	1									
N. Dak.	-	-	6	13	1	-	-	-	-	-	-	-									
S. Dak.	2	1	6	29	-	-	-	-	-	-	-	-									
Nebr.	1	1	42	76	7	8	-	-	-	-	-	-									
Kans.	1	-	98	45	14	15	-	-	-	-	-	-									
S. ATLANTIC	92	76	493	280	387	411	-	1	1	2	3	2									
Del.	-	1	10	5	1	1	-	-	-	-	-	1									
Md.	29	25	109	67	58	101	-	-	-	1	1	-									
D.C.	2	1	13	11	18	11	-	-	1	1	1	-									
Va.	5	3	58	48	37	51	-	-	-	-	-	-									
W. Va.	2	3	5	8	6	10	-	-	-	-	-	-									
N.C.	12	12	65	36	73	129	-	-	-	-	-	-									
S.C.	4	3	37	29	36	30	-	-	-	-	-	-									
Ga.	16	24	43	2	38	5	-	-	-	-	-	-									
Fla.	22	4	153	74	120	73	-	1	-	-	1	1									
E.S. CENTRAL	27	13	263	620	245	280	-	-	-	-	-	-									
Ky.	5	3	24	9	10	27	-	-	-	-	-	-									
Tenn.	15	4	169	455	147	188	-	-	-	-	-	-									
Ala.	7	5	37	81	27	20	-	-	-	-	-	-									
Miss.	-	1	33	75	61	U	-	-	-	-	-	-									
W.S. CENTRAL	19	13	1,335	1,338	175	233	-	1	-	1	2	2									
Ark.	1	-	106	163	19	31	-	-	-	-	-	-									
La.	1	-	69	30	39	19	-	-	-	-	-	-									
Okla.	13	12	572	618	8	18	-	-	-	-	-	-									
Tex.	4	1	588	527	109	165	-	1	-	1	2	2									
MOUNTAIN	35	24	1,394	1,301	309	361	-	-	-	-	-	6									
Mont.	-	-	39	41	4	4	-	-	-	-	-	-									
Idaho	-	1	61	110	10	46	-	-	-	-	-	-									
Wyo.	-	-	15	12	13	10	-	-	-	-	-	-									
Colo.	2	5	162	136	60	46	-	-	-	-	-	1									
N. Mex.	2	7	97	175	108	131	-	-	-	-	-	-									
Ariz.	12	7	644	416	60	64	-	-	-	-	-	1									
Utah	3	4	271	303	37	42	-	-	-	-	-	-									
Nev.	16	-	105	108	17	18	-	-	-	-	-	4									
PACIFIC	70	114	2,473	2,899	548	580	-	3	-	3	6	64									
Wash.	1	1	186	183	18	34	-	-	-	-	-	4									
Oreg.	16	15	125	435	44	42	-	-	-	-	-	-									
Calif.	50	96	2,098	2,230	472	501	-	-	-	3	3	-									
Alaska	1	-	14	23	10	1	-	-	-	-	-	59									
Hawaii	2	2	50	28	4	2	-	3	-	-	3	1									
Guam	-	-	-	2	-	-	U	-	U	-	-	-									
P.R.	-	-	106	21	384	57	-	-	-	-	-	1									
V.I.	-	-	-	-	-	-	U	-	U	-	-	-									
Amer. Samoa	-	-	-	-	-	-	U	-	U	-	-	-									
C.N.M.I.	4	10	1	1	19	5	U	1	U	-	1	-									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


