
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending January 31, 2009 (WEEK 04)*

column labels in same order that data fields appears in each record below:
Reporting Area
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2009
Salmonellosis cummulative for 2008
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2009
Shiga toxin-producing E. coli(STEC)† cummulative for 2008
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2009
Shigellosis cummulative for 2008

tab delimited data:
test
UNITED STATES	382	903	1,486	1,731	2,443	16	83	251	103	182	163	431	611	876	1,013						
NEW ENGLAND	4	17	63	49	578	-	3	14	1	56	-	2	7	2	46						
Conn.	-	0	23	23	484	-	0	1	1	44	-	0	1	1	38						
Maine	1	3	8	9	9	-	0	3	-	2	-	0	6	-	-						
Mass.	-	11	52	-	67	-	0	11	-	6	-	1	5	-	5						
N.H.	1	2	10	5	8	-	1	3	-	2	-	0	1	1	1						
R.I.	1	2	9	9	6	-	0	3	-	-	-	0	1	-	1						
Vt.	1	1	7	3	4	-	0	3	-	2	-	0	2	-	1						
MID. ATLANTIC	32	89	177	158	262	2	6	192	7	17	12	44	96	74	81						
N.J.	-	12	30	-	68	-	0	3	1	4	-	12	38	16	34						
N.Y. (Upstate)	18	26	60	46	36	2	3	188	5	3	2	11	35	6	7						
N.Y. City	2	20	53	35	76	-	1	5	1	7	-	13	35	22	29						
Pa.	12	28	78	77	82	-	1	8	-	3	10	4	23	30	11						
E.N. CENTRAL	48	93	194	204	270	3	11	74	8	24	55	76	121	236	250						
Ill.	-	25	72	11	89	-	1	10	-	2	-	19	35	12	94						
Ind.	-	9	53	5	12	-	1	14	-	2	-	9	39	1	68						
Mich.	5	17	38	39	61	-	2	43	2	6	-	3	20	15	4						
Ohio	43	27	65	131	66	3	3	17	5	4	52	42	80	186	57						
Wis.	-	14	50	18	42	-	4	20	1	10	3	7	33	22	27						
W.N. CENTRAL	28	49	151	102	114	1	12	60	14	15	7	17	40	16	45						
Iowa	-	8	16	-	24	-	2	21	-	5	-	3	12	-	5						
Kans.	5	7	31	15	11	-	1	7	1	2	3	1	5	6	-						
Minn.	9	13	70	26	18	-	3	21	4	3	2	5	25	5	2						
Mo.	10	14	48	42	41	-	2	11	6	3	2	3	14	4	22						
Nebr.	4	4	13	11	15	1	2	30	3	2	-	0	3	1	-						
