
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending October 18, 2003 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2002
Giardiasis cummulative for 2003
Giardiasis cummulative for 2002
Gonorrhea cummulative for 2003
Gonorrhea cummulative for 2002

tab delimited data:
test
UNITED STATES	1,984	3,039	197	161	123	38	14,235	16,598	249,145	284,233											
NEW ENGLAND	134	233	44	42	12	5	1,044	1,481	5,783	6,244											
Maine	10	32	1	7	1	-	153	169	157	110											
N.H.	12	29	2	-	-	-	22	35	76	104											
Vt.	15	11	-	1	-	1	97	115	67	81											
Mass.	53	108	5	19	11	4	490	805	2,422	2,639											
R.I.	1	11	-	1	-	-	90	129	777	723											
Conn.	43	42	36	14	-	-	192	228	2,284	2,587											
MID. ATLANTIC	194	332	13	1	35	7	2,790	3,377	33,679	34,080											
Upstate N.Y.	78	144	9	-	18	-	826	965	6,241	6,951											
N.Y. City	5	14	-	-	-	-	913	1,208	10,295	10,193											
N.J.	14	55	-	-	-	1	268	388	6,031	6,221											
Pa.	97	119	4	1	17	6	783	816	11,112	10,715											
E.N. CENTRAL	446	745	20	30	21	4	2,348	2,918	49,992	60,087											
Ohio	94	134	15	10	20	3	737	746	15,139	17,583											
Ind.	75	59	-	1	-	-	-	-	5,254	5,977											
Ill.	94	167	-	6	-	-	584	830	14,536	19,733											
Mich.	71	125	-	3	-	1	590	768	10,961	11,806											
Wis.	112	260	5	10	1	-	437	574	4,102	4,988											
W.N. CENTRAL	350	431	34	28	23	4	1,595	1,658	12,757	14,560											
Minn.	117	145	18	23	1	-	600	632	2,233	2,572											
Iowa	85	107	-	-	-	-	225	259	607	1,057											
Mo.	72	61	11	-	1	-	406	399	6,557	7,223											
N. Dak.	10	4	-	-	11	-	28	14	45	61											
S. Dak.	25	35	4	2	-	-	66	63	181	209											
Nebr.	17	51	1	3	-	-	95	134	1,083	1,211											
Kans.	24	28	-	-	10	4	175	157	2,051	2,227											
S. ATLANTIC	124	241	57	30	8	1	2,208	2,378	62,267	72,410											
Del.	6	8	N	N	N	N	38	45	924	1,299											
Md.	10	26	-	-	-	-	93	101	6,303	7,333											
D.C.	1	-	-	-	-	-	37	33	1,854	2,143											
Va.	32	59	9	9	-	-	268	243	6,231	8,445											
W. Va.	4	7	-	-	-	1	35	46	689	785											
N.C.	4	38	22	-	-	-	N	N	11,743	12,926											
S.C.	1	5	-	-	-	-	122	114	7,162	7,653											
Ga.	25	39	3	7	-	-	740	758	13,074	14,357											
Fla.	41	59	23	14	8	-	875	1,038	14,287	17,469											
E.S. CENTRAL	73	94	2	-	7	9	275	313	20,548	24,536											
Ky.	24	29	2	-	7	9	N	N	2,944	3,067											
Tenn.	30	39	-	-	-	-	139	146	6,787	7,631											
Ala.	13	17	-	-	-	-	136	167	6,109	8,402											
Miss.	6	9	-	-	-	-	-	-	4,708	5,436											
W.S. CENTRAL	69	100	2	1	12	4	238	203	33,176	39,522											
Ark.	8	10	-	-	-	-	119	140	3,145	3,773											
La.	3	4	-	-	-	-	9	4	8,197	9,740											
Okla.	22	20	-	-	-	-	110	57	3,845	3,896											
Tex.	36	66	2	1	12	4	-	2	17,989	22,113											
MOUNTAIN	266	297	22	22	5	4	1,287	1,334	7,754	8,965											
Mont.	13	26	-	-	-	-	90	76	78	77											
Idaho	66	41	15	12	-	-	166	99	60	73											
Wyo.	2	13	-	2	-	-	20	27	34	51											
Colo.	63	88	3	5	5	4	362	441	2,039	2,804											
N. Mex.	12	9	3	3	-	-	38	126	860	1,216											
Ariz.	28	32	N	N	N	N	210	176	2,815	2,961											
Utah	60	62	-	-	-	-	286	264	269	233											
Nev.	22	26	1	-	-	-	115	125	1,599	1,550											
PACIFIC	328	566	3	7	-	-	2,450	2,936	23,189	23,829											
Wash.	90	127	1	-	-	-	269	342	2,237	2,303											
Oreg.	86	188	2	7	-	-	329	362	689	694											
Calif.	141	211	-	-	-	-	1,714	2,068	19,132	19,778											
Alaska	4	6	-	-	-	-	71	90	431	499											
Hawaii	7	34	-	-	-	-	67	74	700	555											
Guam	N	N	-	-	-	-	-	7	-	38											
P.R.	-	1	-	-	-	-	36	74	156	294											
V.I.	-	-	-	-	-	-	-	-	55	31											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


