
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending April 8, 2006 (WEEK 14)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	54	49	124	904	944	76	172	311	1,862	2,012	811	643	2,999	13,707	7,496						
NEW ENGLAND	-	1	14	7	55	4	4	17	57	49	7	34	1,130	364	915						
Conn.	U	0	0	U	U	-	0	11	12	1	U	0	0	U	U						
Maine	N	0	0	N	N	-	0	2	3	1	-	6	20	85	102						
Mass.	-	1	6	-	46	3	2	5	34	41	-	17	86	2	795						
N.H.	-	0	0	-	-	-	0	2	4	3	7	6	1,110	109	-						
R.I.	-	0	9	1	6	-	0	6	3	3	-	0	0	-	-						
Vt.	-	0	2	6	3	1	0	1	1	-	-	4	25	168	18						
MID. ATLANTIC	3	2	14	40	96	9	20	34	186	271	118	116	182	1,763	1,433						
N.J.	N	0	0	N	N	-	2	7	38	37	-	0	0	-	-						
N.Y. (Upstate)	1	1	10	10	36	6	2	15	37	18	-	0	0	-	-						
N.Y. City	U	0	0	U	U	1	10	21	59	175	-	0	0	-	-						
Pa.	2	2	9	30	60	2	4	8	52	41	118	116	182	1,763	1,433						
E.N. CENTRAL	18	12	37	234	218	1	19	42	217	136	293	148	537	5,609	2,045						
Ill.	-	0	2	7	-	-	9	32	85	36	-	1	5	4	24						
Ind.	3	3	19	53	65	-	1	5	19	15	N	0	347	N	N						
Mich.	-	1	4	9	16	-	2	8	39	20	61	88	231	1,574	1,274						
Ohio	15	7	32	165	137	-	4	11	61	58	232	33	380	3,758	562						
Wis.	N	0	0	N	N	1	1	3	13	7	-	9	41	273	185						
W.N. CENTRAL	2	1	15	18	14	2	5	9	43	63	29	15	73	586	64						
Iowa	N	0	0	N	N	-	0	1	2	3	N	0	0	N	N						
Kans.	N	0	0	N	N	1	0	2	8	6	-	0	0	-	-						
Minn.	-	0	15	-	-	-	1	5	6	15	-	0	0	-	-						
Mo.	2	1	3	18	13	1	2	8	26	38	29	12	72	557	2						
Nebr.	-	0	1	-	-	-	0	1	1	1	-	0	1	-	-						
N. Dak.	-	0	1	-	-	-	0	1	-	-	-	0	25	13	9						
S. Dak.	-	0	1	-	1	-	0	1	-	-	-	1	23	16	53						
S. ATLANTIC	31	21	42	472	396	30	43	182	475	466	83	53	815	1,379	700						
Del.	-	0	2	-	1	-	0	2	8	4	1	1	5	27	8						
D.C.	3	0	3	17	11	3	2	9	29	29	5	0	6	11	5						
Fla.	17	11	34	263	205	11	15	29	188	193	-	0	0	-	-						
Ga.	9	5	19	156	148	-	8	141	33	53	-	0	0	-	-						
Md.	-	0	0	-	-	8	5	19	79	78	-	0	0	-	-						
N.C.	N	0	0	N	N	6	5	17	81	64	-	0	0	-	-						
S.C.	-	0	0	-	-	-	1	7	18	19	3	13	43	293	163						
Va.	N	0	0	N	N	2	3	12	39	25	31	13	795	483	93						
W. Va.	2	2	10	36	31	-	0	1	-	1	43	19	70	565	431						
E.S. CENTRAL	-	4	14	73	58	6	10	20	147	119	-	0	0	-	-						
Ala.	N	0	0	N	N	-	3	12	76	53	-	0	0	-	-						
Ky.	-	0	5	9	9	-	1	5	11	6	N	0	0	N	N						
Miss.	-	0	0	-	-	-	0	5	11	16	-	0	0	-	-						
Tenn.	-	3	13	64	49	6	4	11	49	44	N	0	0	N	N						
W.S. CENTRAL	-	1	7	31	72	14	24	37	337	326	210	153	1,674	2,935	1,231						
Ark.	-	0	3	6	6	-	1	6	25	12	-	0	39	155	-						
La.	-	1	5	25	66	2	3	17	20	50	-	1	19	80	84						
Okla.	N	0	0	N	N	1	1	6	21	12	-	0	0	-	-						
Tex.	N	0	0	N	N	11	17	29	271	252	210	150	1,642	2,700	1,147						
MOUNTAIN	-	1	27	29	35	-	8	17	93	118	71	48	130	1,071	1,108						
Ariz.	N	0	0	N	N	-	3	13	52	37	-	0	0	-	-						
Colo.	N	0	0	N	N	-	1	3	8	18	36	35	74	618	758						
Idaho	N	0	0	N	N	-	0	3	1	6	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	-	5	-	0	0	-	-						
Nev.	-	0	27	1	1	-	2	7	19	32	-	0	2	-	-						
N. Mex.	-	0	0	-	-	-	1	4	12	17	-	3	24	139	89						
