
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 16, 2000 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2000
H. influenzae, Invasive cummulative for 1999
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type A cummulative for 1999
Hepatitis (Viral), Type B cummulative for 2000
Hepatitis (Viral), Type B cummulative for 1999
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2000
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2000
Measles (Rubeola), Total cummulative for 2000
Measles (Rubeola), Total cummulative for 1999

tab delimited data:
test
UNITED STATES	1,168	1,170	11,963	15,786	6,417	6,662	-	61	-	18	79	94									
NEW ENGLAND	102	97	352	340	97	139	-	3	-	4	7	11									
Maine	2	8	21	14	5	1	-	-	-	-	-	-									
N.H.	12	18	18	17	18	16	-	2	-	1	3	1									
Vt.	10	5	10	19	6	4	-	-	-	3	3	-									
Mass.	40	39	122	138	18	44	-	1	-	-	1	8									
R.I.	4	6	25	26	22	33	-	-	-	-	-	-									
Conn.	34	21	156	126	28	41	U	-	U	-	-	2									
MID. ATLANTIC	183	198	1,071	1,140	836	865	-	14	-	5	19	5									
Upstate N.Y.	98	81	220	264	137	176	-	9	-	-	9	2									
N.Y. City	42	57	375	385	428	275	-	5	-	4	9	3									
N.J.	33	53	100	145	57	135	-	-	-	-	-	-									
Pa.	10	7	376	346	214	279	-	-	-	1	1	-									
E.N. CENTRAL	150	194	1,497	2,867	693	687	-	9	-	-	9	4									
Ohio	53	59	264	640	101	90	-	2	-	-	2	-									
Ind.	30	25	119	102	46	42	-	-	-	-	-	2									
Ill.	54	83	623	816	110	52	-	4	-	-	4	1									
Mich.	10	20	478	1,235	435	473	-	3	-	-	3	1									
Wis.	3	7	13	74	1	30	-	-	-	-	-	-									
W.N. CENTRAL	74	75	699	1,025	526	347	-	3	-	2	5	1									
Minn.	43	47	184	95	41	52	-	-	-	1	1	1									
Iowa	1	2	65	141	32	41	-	2	-	-	2	-									
Mo.	18	11	301	667	381	215	-	-	-	-	-	-									
N. Dak.	4	1	4	3	2	2	-	-	-	-	-	-									
S. Dak.	1	2	3	9	2	1	-	-	-	-	-	-									
Nebr.	3	4	34	49	44	20	-	-	-	-	-	-									
Kans.	4	8	108	61	24	16	-	1	-	1	2	-									
S. ATLANTIC	292	251	1,505	1,815	1,299	1,097	-	4	-	-	4	20									
Del.	-	-	-	2	-	1	-	-	-	-	-	-									
Md.	75	68	221	299	120	145	-	-	-	-	-	-									
D.C.	-	5	35	59	34	25	-	-	-	-	-	-									
Va.	39	22	154	175	162	97	-	2	-	-	2	18									
W. Va.	9	7	55	40	21	23	-	-	-	-	-	-									
N.C.	23	36	149	160	246	212	-	-	-	-	-	-									
S.C.	15	6	86	46	23	63	-	-	-	-	-	-									
Ga.	70	68	289	452	222	166	-	-	-	-	-	-									
Fla.	61	39	516	582	471	365	-	2	-	-	2	2									
E.S. CENTRAL	51	67	383	394	456	465	-	-	-	-	-	2									
Ky.	12	8	48	66	75	46	-	-	-	-	-	2									
Tenn.	26	38	140	147	218	207	-	-	-	-	-	-									
Ala.	12	18	57	60	56	86	-	-	-	-	-	-									
Miss.	1	3	138	121	107	126	-	-	-	-	-	-									
W.S. CENTRAL	58	61	2,224	2,962	706	1,104	-	-	-	-	-	12									
Ark.	2	2	112	74	78	84	-	-	-	-	-	5									
La.	11	15	60	212	93	171	-	-	-	-	-	-									
Okla.	43	40	256	489	154	145	-	-	-	-	-	-									
Tex.	2	4	1,796	2,187	381	704	-	-	-	-	-	7									
MOUNTAIN	117	105	987	1,213	561	551	-	12	-	1	13	2									
Mont.	1	3	7	17	7	17	-	-	-	-	-	-									
Idaho	4	1	42	45	8	29	-	-	-	-	-	-									
Wyo.	1	1	45	9	38	14	-	-	-	-	-	-									
Colo.	21	14	207	215	110	98	-	2	-	1	3	-									
N. Mex.	24	19	70	51	113	174	-	-	-	-	-	-									
Ariz.	49	54	474	670	210	131	-	-	-	-	-	1									
Utah	11	9	64	63	27	34	-	3	-	-	3	-									
Nev.	6	4	78	143	48	54	-	7	-	-	7	1									
PACIFIC	141	122	3,245	4,030	1,243	1,407	-	16	-	6	22	37									
Wash.	8	8	279	387	113	76	-	2	-	1	3	5									
Oreg.	29	41	177	244	120	114	-	-	-	-	-	12									
Calif.	33	53	2,765	3,362	989	1,186	-	13	-	2	15	17									
Alaska	45	9	11	13	10	16	-	1	-	-	1	-									
Hawaii	26	11	13	24	11	15	-	-	-	3	3	3									
Guam	-	-	-	1	-	4	U	-	U	-	-	1									
P.R.	4	2	230	348	259	248	-	-	-	-	-	-									
V.I.	U	U	U	U	U	U	U	U	U	U	U	U									
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U	U									
C.N.M.I.	U	U	U	U	U	U	U	U	U	U	U	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


