
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending September 27, 2008 (WEEK 39)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2008
Chlamydia† cummulative for 2007
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2008
Coccidioidomycosis cummulative for 2007
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2008
Cryptosporidiosis cummulative for 2007

tab delimited data:
test
UNITED STATES	13,710	21,147	28,892	800,658	816,774	90	121	341	4,746	5,570	141	105	493	4,855	8,489						
NEW ENGLAND	937	704	1,516	27,642	26,283	-	0	1	1	2	1	5	33	263	258						
Conn.	469	212	1,093	8,353	7,938	N	0	0	N	N	-	0	31	31	42						
Maine	60	49	72	1,902	1,921	N	0	0	N	N	-	1	6	35	40						
Mass.	310	331	660	13,275	11,751	N	0	0	N	N	-	2	11	91	98						
N.H.	32	40	73	1,577	1,551	-	0	1	1	2	-	1	4	48	41						
R.I.	14	55	98	2,008	2,335	-	0	0	-	-	-	0	3	7	6						
Vt.	52	15	44	527	787	N	0	0	N	N	1	1	7	51	31						
MID. ATLANTIC	2,636	2,806	5,018	110,843	104,970	-	0	0	-	-	16	13	52	544	1,132						
N.J.	226	427	520	15,469	16,006	N	0	0	N	N	-	1	6	25	52						
N.Y. (Upstate)	636	564	2,177	20,712	19,823	N	0	0	N	N	13	5	20	208	178						
N.Y. City	1,130	1,004	3,086	43,164	37,087	N	0	0	N	N	-	2	6	75	84						
Pa.	644	819	1,047	31,498	32,054	N	0	0	N	N	3	5	30	236	818						
E.N. CENTRAL	1,143	3,531	4,373	128,003	133,421	-	1	3	37	26	68	26	116	1,416	1,402						
Ill.	-	1,058	1,711	34,651	38,899	N	0	0	N	N	-	2	11	62	154						
Ind.	400	370	656	15,107	15,748	N	0	0	N	N	7	3	41	146	67						
Mich.	562	823	1,226	33,479	28,055	-	0	3	28	18	-	5	10	182	146						
