
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending December 3, 2011 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2011
Rabies, animal cummulative for 2010
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2011
Salmonellosis cummulative for 2010
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2011
Shiga toxin-producing E. coli(STEC)† cummulative for 2010

tab delimited data:
test
UNITED STATES	21	58	119	2,788	4,091	468	859	1,851	43,645	50,794	49	90	264	4,681	4,971						
NEW ENGLAND	3	4	16	237	291	3	35	107	1,956	2,246	-	3	13	198	205						
Conn.	-	1	10	111	137	-	8	30	431	491	-	1	4	49	60						
Maine	2	1	6	61	59	-	2	8	124	122	-	0	3	28	21						
Mass.	-	0	0	-	-	-	19	45	1,001	1,234	-	1	9	75	79						
N.H.	1	0	3	18	16	-	3	8	153	166	-	0	3	23	21						
R.I.	-	0	6	23	29	3	1	62	173	156	-	0	2	7	3						
Vt.	-	0	2	24	50	-	1	8	74	77	-	0	3	16	21						
MID. ATLANTIC	7	16	35	800	1,006	19	85	205	4,914	5,563	8	11	36	571	539						
N.J.	-	0	0	-	-	-	14	48	836	1,154	-	2	7	109	121						
N.Y. (Upstate)	7	7	20	351	474	13	25	67	1,313	1,345	8	3	12	200	189						
N.Y. City	-	0	3	9	145	-	19	42	1,043	1,258	-	1	6	86	72						
Pa.	-	8	21	440	387	6	30	111	1,722	1,806	-	3	18	176	157						
E.N. CENTRAL	2	2	17	177	226	19	84	157	4,120	5,572	1	12	48	793	775						
Ill.	-	0	6	49	114	-	29	80	1,499	1,892	-	3	14	180	147						
Ind.	-	0	7	26	-	-	7	19	350	735	-	2	8	86	137						
Mich.	1	1	6	57	66	5	13	42	780	889	-	3	19	169	142						
Ohio	1	1	5	45	46	14	22	46	1,137	1,240	1	3	10	175	132						
Wis.	N	0	0	N	N	-	7	45	354	816	-	2	20	183	217						
W.N. CENTRAL	1	1	40	77	241	6	40	103	2,178	2,845	1	12	39	719	866						
Iowa	-	0	1	-	27	-	9	19	418	513	-	2	15	180	169						
Kans.	1	0	4	31	59	4	8	28	434	418	-	2	8	103	74						
Minn.	-	0	34	-	25	-	0	16	-	680	-	0	7	-	281						
Mo.	-	0	0	-	63	-	17	46	902	770	-	5	32	281	220						
Nebr.	-	0	3	33	51	2	4	13	232	237	1	2	7	95	73						
N. Dak.	-	0	6	13	16	-	0	15	41	49	-	0	4	13	17						
S. Dak.	-	0	0	-	-	-	3	10	151	178	-	1	4	47	32						
S. ATLANTIC	8	17	93	1,006	1,083	302	264	722	13,617	14,892	18	12	27	610	692						
Del.	-	0	0	-	-	-	3	11	164	170	-	0	2	15	6						
D.C.	-	0	0	-	-	3	1	5	50	90	-	0	1	3	9						
Fla.	-	0	84	112	121	177	107	203	5,506	5,900	9	3	15	140	210						
Ga.	-	0	0	-	-	27	41	127	2,296	2,709	1	2	8	111	97						
Md.	-	5	13	247	354	18	19	42	900	1,010	1	1	6	55	98						
N.C.	-	0	0	-	-	51	30	251	2,121	2,160	7	2	11	112	92						
S.C.	N	0	0	N	N	23	28	70	1,456	1,607	-	0	4	15	23						
Va.	7	11	27	566	532	3	22	68	1,079	1,076	-	3	9	156	134						
W. Va.	1	0	30	81	76	-	0	14	45	170	-	0	2	3	23						
E.S. CENTRAL	-	3	11	165	169	21	57	187	3,814	3,785	3	3	17	233	263						
Ala.	-	1	7	76	69	13	18	70	1,157	1,008	-	0	15	70	53						
Ky.	-	0	2	16	21	-	9	21	438	559	1	1	5	45	68						
Miss.	-	0	1	1	-	-	20	66	1,267	1,181	-	0	4	20	30						
Tenn.	-	1	6	72	79	8	16	52	952	1,037	2	1	11	98	112						
W.S. CENTRAL	-	1	31	108	809	46	124	515	6,006	6,972	6	8	151	376	344						
Ark.	-	0	10	53	33	14	13	53	820	750	-	1	6	56	48						
La.	-	0	0	-	-	-	14	44	896	1,308	-	0	1	10	20						
Okla.	-	0	21	55	42	15	11	95	685	637	4	1	55	67	41						
Tex.	-	0	15	-	734	17	83	381	3,605	4,277	2	5	95	243	235						
MOUNTAIN	-	0	4	39	66	9	45	92	2,286	2,751	2	10	26	522	649						
Ariz.	N	0	0	N	N	3	14	33	732	948	-	2	7	81	93						
Colo.	-	0	0	-	-	4	10	24	507	542	2	2	7	105	215						
Idaho	-	0	1	6	11	1	3	8	138	157	-	2	8	113	100						
Mont.	N	0	0	N	N	-	2	10	120	92	-	1	5	38	40						
Nev.	-	0	2	16	8	-	3	8	153	291	-	1	7	39	40						
N. Mex.	-	0	2	10	13	-	5	22	300	323	-	1	3	39	49						
Utah	-	0	2	7	10	-	5	15	281	338	-	1	7	82	93						
Wyo.	-	0	0	-	24	1	1	9	55	60	-	0	7	25	19						
PACIFIC	-	3	15	179	200	43	101	288	4,754	6,168	10	15	46	659	638						
Alaska	-	0	2	12	12	1	1	6	52	79	-	0	1	4	2						
Calif.	-	3	11	153	171	15	74	232	3,626	4,589	5	8	36	405	293						
Hawaii	-	0	0	-	-	8	7	14	321	313	-	0	1	7	28						
Oreg.	-	0	1	14	17	2	5	12	241	493	-	1	11	98	112						
Wash.	-	0	14	-	-	17	10	42	514	694	5	2	13	145	203						
Amer. Samoa	N	0	0	N	N	-	0	0	-	2	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	3	6	11	-	0	0	-	-						
P.R.	1	0	6	35	40	1	4	16	189	584	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


