
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending July 23, 2005 (WEEK 29)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2004
Giardiasis cummulative for 2005
Giardiasis cummulative for 2004
Gonorrhea cummulative for 2005
Gonorrhea cummulative for 2004

tab delimited data:
test
UNITED STATES	807	1,010	110	139	89	78	7,928	9,205	166,979	174,562											
NEW ENGLAND	50	68	22	30	6	7	493	814	3,260	2,940											
Maine	9	5	5	-	-	-	93	76	75	134											
N.H.	8	10	1	5	-	-	35	23	93	65											
Vt.	8	7	1	-	-	-	83	71	32	48											
Mass.	5	33	1	9	6	7	58	372	1,458	718											
R.I.	2	5	-	1	-	-	55	54	267	496											
Conn.	18	8	14	15	-	-	169	218	1,335	1,479											
MID. ATLANTIC	102	125	9	22	11	17	1,533	1,982	17,672	19,968											
Upstate N.Y.	48	54	8	8	5	7	551	619	3,498	4,044											
N.Y. City	3	25	-	-	-	-	389	589	5,355	6,138											
N.J.	17	20	-	5	1	5	184	257	2,935	3,798											
Pa.	34	26	1	9	5	5	409	517	5,884	5,988											
E.N. CENTRAL	151	204	9	25	4	11	1,260	1,427	30,225	36,388											
Ohio	49	47	1	5	2	9	350	398	9,253	11,116											
Ind.	27	20	-	-	-	-	N	N	4,346	3,462											
Ill.	14	41	1	2	-	2	256	431	8,725	11,033											
Mich.	34	43	-	5	2	-	357	330	5,033	8,169											
Wis.	27	53	7	13	-	-	297	268	2,868	2,608											
W.N. CENTRAL	133	199	20	20	15	15	969	1,000	9,360	9,173											
Minn.	21	41	6	8	4	2	469	335	1,334	1,598											
Iowa	33	55	-	-	-	-	113	135	709	667											
Mo.	43	39	9	10	6	5	210	289	5,031	4,708											
N. Dak.	1	7	-	-	-	5	4	17	34	71											
S. Dak.	6	13	2	-	-	-	37	34	207	146											
Nebr.	11	29	3	2	3	-	48	68	753	595											
Kans.	18	15	-	-	2	3	88	122	1,292	1,388											
S. ATLANTIC	94	84	21	14	39	14	1,213	1,465	40,334	42,436											
Del.	-	2	N	N	N	N	19	26	435	501											
Md.	18	18	5	2	2	2	82	54	3,793	4,452											
D.C.	-	1	-	-	-	-	22	42	1,111	1,374											
Va.	11	14	9	6	8	-	255	218	3,862	4,907											
W. Va.	1	1	-	-	-	-	18	17	398	476											
N.C.	-	-	-	-	21	9	N	N	8,730	8,305											
S.C.	2	7	-	-	-	-	57	54	4,634	5,039											
Ga.	13	15	3	4	-	-	274	465	6,799	7,667											
Fla.	49	26	4	2	8	3	486	589	10,572	9,715											
E.S. CENTRAL	52	56	-	3	7	10	196	198	13,904	14,151											
Ky.	13	12	-	1	6	7	N	N	1,773	1,358											
Tenn.	21	23	-	-	1	3	99	104	4,325	4,560											
Ala.	16	12	-	-	-	-	97	94	4,245	4,483											
Miss.	2	9	-	2	-	-	-	-	3,561	3,750											
W.S. CENTRAL	25	49	4	3	3	4	122	145	24,768	24,435											
Ark.	4	10	-	-	-	-	39	63	2,420	2,252											
La.	3	2	3	1	2	-	22	26	5,857	6,323											
Okla.	11	10	-	-	-	-	61	56	2,443	2,663											
Tex.	7	27	1	2	1	4	N	N	14,048	13,197											
MOUNTAIN	76	92	23	21	4	-	616	718	5,963	5,900											
Mont.	8	10	-	-	-	-	21	24	58	51											
Idaho	9	22	8	3	2	-	47	85	52	43											
Wyo.	-	2	2	1	-	-	12	12	30	28											
Colo.	16	23	1	1	1	-	235	256	1,456	1,670											
N. Mex.	3	6	3	4	-	-	25	42	446	601											
Ariz.	19	9	N	N	N	N	82	100	2,240	1,952											
Utah	12	11	9	11	-	-	158	145	362	296											
Nev.	9	9	-	1	1	-	36	54	1,319	1,259											
PACIFIC	124	133	2	1	-	-	1,526	1,456	21,493	19,171											
Wash.	28	43	-	-	-	-	142	157	1,993	1,467											
Oreg.	34	18	2	1	-	-	144	218	852	601											
Calif.	49	67	-	-	-	-	1,159	1,001	17,892	16,021											
Alaska	9	1	-	-	-	-	42	34	306	340											
Hawaii	4	4	-	-	-	-	39	46	450	742											
Guam	N	N	-	-	-	-	-	2	-	115											
P.R.	-	-	-	-	-	-	26	116	198	154											
V.I.	-	-	-	-	-	-	-	-	2	68											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


