
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending July 12, 2003 (WEEK 28)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	3,520	3,470	185	220	5,135	6,524	124	166	7,516												
NEW ENGLAND	113	65	1	-	151	219	12	8	1,223												
Maine	4	1	1	-	5	9	-	-	628												
N.H.	12	-	-	-	7	7	1	-	-												
Vt.	-	1	-	-	3	4	-	-	487												
Mass.	75	48	-	-	94	103	4	6	105												
R.I.	10	1	-	-	19	32	2	-	3												
Conn.	12	14	-	-	23	64	5	2	-												
MID. ATLANTIC	409	387	35	29	1,065	1,124	16	46	13												
Upstate N.Y.	17	19	7	1	133	156	3	3	N												
N.Y. City	241	230	21	12	613	550	7	23	-												
N.J.	81	72	7	15	201	250	5	13	-												
Pa.	70	66	-	1	118	168	1	7	13												
E.N. CENTRAL	486	667	38	33	568	623	10	17	3,591												
Ohio	119	76	2	-	100	102	-	4	886												
Ind.	25	36	7	1	67	60	4	2	-												
Ill.	178	253	13	26	267	287	-	6	-												
Mich.	155	290	16	6	112	135	6	3	2,218												
Wis.	9	12	-	-	22	39	-	2	487												
W.N. CENTRAL	82	70	2	-	192	287	2	6	37												
Minn.	26	32	-	-	89	123	-	3	N												
Iowa	4	2	-	-	11	17	1	-	N												
Mo.	30	16	2	-	18	84	1	1	-												
N. Dak.	-	-	-	-	-	4	-	-	37												
S. Dak.	1	-	-	-	16	10	-	-	-												
Nebr.	1	5	-	-	9	9	-	2	-												
Kans.	20	15	-	-	49	40	-	-	-												
S. ATLANTIC	942	848	35	54	1,015	1,326	28	18	1,473												
Del.	4	8	-	-	-	7	-	-	16												
Md.	160	102	6	10	117	148	7	4	-												
D.C.	28	26	1	1	-	-	-	-	18												
Va.	47	40	1	1	92	135	10	-	402												
W. Va.	-	-	-	-	10	12	-	-	881												
N.C.	90	158	9	14	148	166	5	-	N												
S.C.	59	69	4	6	85	102	-	-	156												
Ga.	214	168	3	9	152	257	3	4	-												
Fla.	340	277	11	13	411	499	3	10	N												
E.S. CENTRAL	167	287	12	15	342	414	3	4	-												
Ky.	22	52	1	2	62	70	-	4	N												
Tenn.	72	110	6	5	112	158	1	-	N												
Ala.	61	94	4	5	124	120	2	-	-												
Miss.	12	31	1	3	44	66	-	-	-												
W.S. CENTRAL	435	431	29	50	599	1,023	1	19	823												
Ark.	25	17	-	3	52	71	-	-	-												
La.	56	66	-	-	-	-	-	-	3												
Okla.	31	34	1	1	71	88	-	-	N												
Tex.	323	314	28	46	476	864	1	19	820												
MOUNTAIN	147	171	19	8	174	210	3	7	356												
Mont.	-	-	-	-	-	6	-	-	N												
Idaho	6	1	-	-	3	10	-	-	N												
Wyo.	-	-	-	-	2	2	-	-	35												
Colo.	12	34	3	1	42	38	3	3	-												
N. Mex.	28	19	-	-	6	22	-	-	-												
Ariz.	91	108	16	7	83	103	-	-	3												
Utah	4	2	-	-	17	16	-	2	318												
Nev.	6	7	-	-	21	13	-	2	-												
PACIFIC	739	544	14	31	1,029	1,298	49	41	-												
Wash.	40	26	-	1	113	125	2	4	-												
Oreg.	23	7	-	-	69	55	3	2	-												
Calif.	675	506	14	29	796	1,016	44	35	-												
Alaska	-	-	-	-	29	30	-	-	-												
Hawaii	1	5	-	1	22	72	-	-	-												
Guam	-	6	-	-	-	36	-	-	-												
P.R.	110	147	1	18	33	57	-	-	245												
V.I.	-	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


