
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending April 14, 2012 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	103	267	389	2,808	2,377	-	3	14	28	15	11	31	141	182	86						
NEW ENGLAND	-	4	22	21	52	-	0	1	-	-	-	0	1	2	3						
Conn.	-	1	4	7	10	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	8	1	5	-	0	0	-	-	-	0	1	1	-						
Mass.	-	2	20	13	35	-	0	0	-	-	-	0	1	-	2						
N.H.	-	0	1	-	-	-	0	1	-	-	-	0	1	-	-						
R.I.	-	0	3	-	-	-	0	0	-	-	-	0	1	1	1						
Vt.	-	0	1	-	2	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	17	41	88	720	164	-	0	2	5	-	1	1	7	16	3						
N.J.	-	11	47	369	33	-	0	0	-	-	-	0	0	-	-						
N.Y. (Upstate)	16	7	41	142	33	-	0	1	1	-	1	0	3	3	-						
N.Y. City	-	11	29	181	71	-	0	0	-	-	-	0	3	3	2						
Pa.	1	2	12	28	27	-	0	2	4	-	-	0	3	10	1						
E.N. CENTRAL	11	16	42	281	169	-	0	2	1	-	-	2	10	11	9						
Ill.	-	4	16	24	57	-	0	1	-	-	-	1	4	8	6						
Ind.	-	1	6	5	23	-	0	1	1	-	-	1	5	1	1						
Mich.	1	4	11	55	38	-	0	1	-	-	-	0	1	-	-						
Ohio	10	7	27	197	51	-	0	2	-	-	-	0	2	2	2						
Wis.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
W.N. CENTRAL	-	7	21	61	112	-	0	4	1	-	7	4	24	22	12						
Iowa	-	0	3	5	5	-	0	0	-	-	-	0	2	-	1						
Kans.	-	1	8	28	22	-	0	0	-	-	-	0	0	-	-						
Minn.	-	1	6	-	14	-	0	0	-	-	-	0	0	-	-						
Mo.	-	2	14	24	67	-	0	2	1	-	7	4	22	22	11						
Nebr.	-	0	2	4	3	-	0	3	-	-	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S. Dak.	-	0	2	-	1	-	0	1	-	-	-	0	0	-	-						
S. ATLANTIC	47	75	134	678	788	-	2	8	15	9	-	8	58	61	25						
Del.	-	0	2	1	-	-	0	0	-	-	-	0	4	5	3						
D.C.	-	0	5	1	7	-	0	1	-	1	-	0	1	-	-						
Fla.	35	49	98	408	516	-	0	1	-	2	-	0	2	8	1						
Ga.	6	13	26	147	125	-	1	8	13	3	-	0	0	-	-						
Md.	4	2	15	59	32	-	0	1	-	1	-	0	3	4	1						
N.C.	1	3	19	32	63	-	0	4	-	1	-	0	49	18	12						
S.C.	-	1	54	7	14	-	0	2	-	1	-	0	2	2	1						
Va.	1	2	7	22	27	-	0	1	2	-	-	4	14	24	7						
W. Va.	-	0	2	1	4	-	0	0	-	-	-	0	1	-	-						
E.S. CENTRAL	7	21	51	340	138	-	0	2	-	-	2	4	25	39	19						
Ala.	-	6	21	85	52	-	0	1	-	-	1	1	8	11	7						
Ky.	6	6	22	143	18	-	0	1	-	-	-	0	1	2	-						
Miss.	-	5	24	71	29	-	0	0	-	-	-	0	2	-	3						
Tenn.	1	4	11	41	39	-	0	2	-	-	1	4	20	26	9						
W.S. CENTRAL	19	57	147	476	417	-	0	3	-	-	-	4	62	20	3						
Ark.	1	2	8	16	20	-	0	3	-	-	-	3	62	14	-						
La.	-	4	21	39	47	-	0	0	-	-	-	0	2	1	-						
Okla.	5	4	28	86	27	-	0	1	-	-	-	0	25	3	1						
Tex.	13	46	117	335	323	-	0	1	-	-	-	0	13	2	2						
MOUNTAIN	1	12	41	72	242	-	0	3	3	6	1	1	7	9	12						
Ariz.	1	6	28	51	66	-	0	3	3	6	-	0	6	4	12						
Colo.	-	1	8	6	27	-	0	0	-	-	1	0	1	1	-						
Idaho	-	0	3	2	6	-	0	0	-	-	-	0	2	2	-						
Mont.	-	0	5	3	75	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	4	1	6	-	0	0	-	-	-	0	1	-	-						
N. Mex.	-	1	7	8	47	-	0	0	-	-	-	0	0	-	-						
Utah	-	1	3	1	15	-	0	0	-	-	-	0	1	2	-						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	2	-	-						
PACIFIC	1	18	45	159	295	-	0	2	3	-	-	0	2	2	-						
Alaska	-	0	2	5	1	N	0	0	N	N	N	0	0	N	N						
Calif.	-	13	41	115	235	-	0	2	3	-	-	0	2	2	-						
Hawaii	-	0	3	3	23	N	0	0	N	N	N	0	0	N	N						
Oreg.	1	1	6	21	20	-	0	0	-	-	-	0	1	-	-						
Wash.	-	1	12	15	16	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	1	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	1	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


