
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending April 16, 2005 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2005
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2004

tab delimited data:
test
UNITED STATES	669	651	1	4	35	27	64	71													
NEW ENGLAND	50	61	-	1	4	5	2	-													
Maine	2	5	-	-	-	-	-	-													
N.H.	-	10	-	-	-	2	-	-													
Vt.	6	4	-	-	-	-	2	-													
Mass.	19	30	-	1	-	2	-	-													
R.I.	6	1	-	-	2	-	-	-													
Conn.	17	11	-	-	2	1	-	-													
MID. ATLANTIC	131	132	-	-	-	1	18	17													
Upstate N.Y.	39	43	-	-	-	1	4	2													
N.Y. City	21	23	-	-	-	-	5	5													
N.J.	27	27	-	-	-	-	5	2													
Pa.	44	39	-	-	-	-	4	8													
E.N. CENTRAL	85	121	-	-	-	3	3	23													
Ohio	46	42	-	-	-	2	2	7													
Ind.	22	16	-	-	-	-	1	4													
Ill.	4	32	-	-	-	-	-	8													
Mich.	8	9	-	-	-	1	-	3													
Wis.	5	22	-	-	-	-	-	1													
W.N. CENTRAL	32	28	-	1	2	2	6	4													
Minn.	13	11	-	-	2	2	-	-													
Iowa	-	1	-	1	-	-	-	-													
Mo.	15	11	-	-	-	-	4	3													
N. Dak.	1	-	-	-	-	-	1	-													
S. Dak.	-	-	-	-	-	-	-	-													
Nebr.	2	4	-	-	-	-	1	-													
Kans.	1	1	-	-	-	-	-	1													
S. ATLANTIC	193	155	-	-	7	4	12	10													
Del.	-	-	-	-	-	-	-	-													
Md.	31	30	-	-	2	1	2	-													
D.C.	-	-	-	-	-	-	-	-													
Va.	15	11	-	-	-	-	-	-													
W. Va.	14	8	-	-	1	1	3	2													
N.C.	25	17	-	-	2	1	-	-													
S.C.	8	2	-	-	-	-	1	-													
Ga.	51	46	-	-	-	-	4	8													
Fla.	49	41	-	-	2	1	2	-													
E.S. CENTRAL	31	22	-	-	1	-	6	5													
Ky.	1	-	-	-	1	-	-	-													
Tenn.	23	14	-	-	-	-	4	4													
Ala.	7	8	-	-	-	-	2	1													
Miss.	-	-	-	-	-	-	-	-													
W.S. CENTRAL	37	24	1	-	2	3	5	-													
Ark.	-	-	-	-	-	-	-	-													
La.	15	8	1	-	-	-	5	-													
Okla.	22	16	-	-	2	3	-	-													
Tex.	-	-	-	-	-	-	-	-													
MOUNTAIN	83	80	-	2	13	8	9	10													
Mont.	-	-	-	-	-	-	-	-													
Idaho	2	2	-	-	-	-	1	1													
Wyo.	1	-	-	-	-	-	-	-													
Colo.	18	18	-	-	-	-	2	2													
N. Mex.	9	19	-	-	4	3	-	4													
Ariz.	36	34	-	-	7	5	1	1													
Utah	7	5	-	2	-	-	3	1													
Nev.	10	2	-	-	2	-	2	1													
PACIFIC	27	28	-	-	6	1	3	2													
Wash.	-	1	-	-	-	-	-	1													
Oreg.	14	14	-	-	-	-	3	-													
Calif.	9	8	-	-	6	1	-	1													
Alaska	1	1	-	-	-	-	-	-													
Hawaii	3	4	-	-	-	-	-	-													
Guam	-	-	-	-	-	-	-	-													
P.R.	-	-	-	-	-	-	-	-													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


