
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending November 26, 2011 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2011
Rabies, animal cummulative for 2010
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2011
Salmonellosis cummulative for 2010
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2011
Shiga toxin-producing E. coli(STEC)† cummulative for 2010

tab delimited data:
test
UNITED STATES	10	58	119	2,755	4,026	312	860	1,848	42,775	49,768	34	88	264	4,596	4,867						
NEW ENGLAND	2	4	16	232	287	5	34	107	1,934	2,216	-	3	13	193	204						
Conn.	-	2	10	110	134	-	8	30	425	491	-	1	4	48	60						
Maine	-	1	6	59	58	-	2	8	117	119	-	0	3	28	20						
Mass.	-	0	0	-	-	4	20	45	1,001	1,215	-	1	9	75	79						
N.H.	-	0	3	17	16	-	3	8	148	162	-	0	3	23	21						
R.I.	1	0	6	22	29	1	1	62	170	154	-	0	2	4	3						
Vt.	1	0	2	24	50	-	1	8	73	75	-	0	3	15	21						
MID. ATLANTIC	2	16	35	793	988	24	86	205	4,868	5,491	5	11	36	562	528						
N.J.	-	0	0	-	-	-	15	48	825	1,132	-	2	7	109	117						
N.Y. (Upstate)	2	7	20	344	468	20	26	67	1,301	1,329	4	3	12	192	185						
N.Y. City	-	0	3	9	144	-	19	42	1,043	1,245	-	1	6	86	71						
Pa.	-	8	21	440	376	4	32	111	1,699	1,785	1	3	18	175	155						
E.N. CENTRAL	-	2	17	175	226	16	86	157	4,053	5,454	5	12	48	790	763						
Ill.	-	0	6	49	114	-	30	80	1,462	1,842	-	3	14	180	146						
Ind.	-	0	7	26	-	-	7	19	350	716	-	2	8	86	132						
Mich.	-	1	6	56	66	4	13	42	762	876	-	3	19	167	141						
Ohio	-	1	5	44	46	12	22	46	1,125	1,217	5	3	10	174	132						
Wis.	N	0	0	N	N	-	7	45	354	803	-	2	20	183	212						
W.N. CENTRAL	1	1	40	76	239	17	41	103	2,162	2,796	4	12	39	714	849						
Iowa	-	0	1	-	26	1	9	19	415	505	-	2	15	179	168						
Kans.	-	0	4	30	59	-	8	28	426	412	-	2	8	100	71						
Minn.	-	0	34	-	25	-	0	16	-	668	-	0	7	-	274						
Mo.	-	0	1	-	63	10	17	46	902	751	3	5	32	281	216						
Nebr.	1	0	3	33	50	2	4	13	229	236	-	2	7	94	71						
N. Dak.	-	0	6	13	16	4	0	15	41	49	1	0	4	13	17						
S. Dak.	-	0	0	-	-	-	3	10	149	175	-	1	4	47	32						
S. ATLANTIC	2	17	93	990	1,063	161	278	721	13,260	14,612	4	12	27	590	666						
Del.	-	0	0	-	-	-	3	11	163	166	-	0	2	15	6						
D.C.	-	0	0	-	-	-	1	5	47	88	-	0	1	3	9						
Fla.	-	0	84	108	121	96	107	203	5,329	5,792	3	3	15	134	202						
Ga.	-	0	0	-	-	5	41	127	2,259	2,664	-	2	8	109	96						
Md.	-	5	13	247	349	8	19	42	879	991	-	1	6	53	95						
N.C.	-	0	0	-	-	43	30	251	2,062	2,124	-	2	11	104	86						
S.C.	N	0	0	N	N	4	29	70	1,411	1,568	-	0	4	15	22						
Va.	-	12	27	555	519	5	22	68	1,065	1,056	1	3	9	154	127						
W. Va.	2	0	30	80	74	-	0	14	45	163	-	0	4	3	23						
E.S. CENTRAL	-	3	11	164	166	6	57	187	3,727	3,698	1	4	17	235	261						
Ala.	-	1	7	75	69	4	17	70	1,131	988	-	1	15	75	52						
Ky.	-	0	2	16	21	1	9	20	433	539	-	1	5	42	68						
Miss.	-	0	1	1	-	-	19	66	1,237	1,158	-	0	4	20	30						
Tenn.	-	1	6	72	76	1	16	51	926	1,013	1	1	11	98	111						
W.S. CENTRAL	3	1	31	107	793	37	134	515	5,892	6,774	1	7	151	369	334						
Ark.	3	0	10	52	33	16	13	53	802	739	-	1	6	55	47						
La.	-	0	0	-	-	1	14	44	896	1,278	-	0	1	10	20						
Okla.	-	0	21	55	41	9	11	95	671	629	-	1	55	63	41						
Tex.	-	0	15	-	719	11	85	381	3,523	4,128	1	5	95	241	226						
MOUNTAIN	-	0	4	39	66	13	44	92	2,227	2,706	6	9	26	516	640						
Ariz.	N	0	0	N	N	2	14	33	695	934	1	1	7	79	93						
Colo.	-	0	0	-	-	6	10	24	503	533	3	2	7	103	214						
Idaho	-	0	1	6	11	-	3	8	135	153	1	2	8	113	98						
Mont.	N	0	0	N	N	-	2	10	121	89	1	0	5	38	39						
Nev.	-	0	2	16	8	5	3	8	152	284	-	1	7	39	38						
N. Mex.	-	0	2	10	13	-	5	22	290	321	-	1	3	39	47						
Utah	-	0	2	7	10	-	5	15	278	334	-	1	7	80	92						
Wyo.	-	0	0	-	24	-	1	9	53	58	-	0	7	25	19						
PACIFIC	-	3	15	179	198	33	100	288	4,652	6,021	8	13	46	627	622						
Alaska	-	0	2	12	12	-	1	6	48	79	1	0	1	4	2						
Calif.	-	3	11	153	169	29	74	232	3,564	4,470	5	7	36	381	286						
Hawaii	-	0	0	-	-	3	7	14	311	307	1	0	1	7	28						
Oreg.	-	0	1	14	17	1	5	12	235	490	1	1	11	94	109						
Wash.	-	0	14	-	-	-	11	42	494	675	-	2	13	141	197						
Amer. Samoa	N	0	0	N	N	-	0	0	-	2	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	3	6	11	-	0	0	-	-						
P.R.	-	0	6	34	40	-	4	16	188	568	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


