
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending September 9, 2006 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2006
Chlamydia† cummulative for 2005
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2006
Coccidioidomycosis cummulative for 2005
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2006
Cryptosporidiosis cummulative for 2005

tab delimited data:
test
UNITED STATES	8,008	18,748	35,170	644,074	661,251	57	149	1,643	5,839	2,861	112	67	594	2,582	4,029						
NEW ENGLAND	429	631	1,550	21,993	22,284	-	0	0	-	-	5	4	35	194	209						
Conn.	29	169	1,214	6,165	6,750	N	0	0	N	N	-	0	21	21	38						
Maine	34	43	74	1,528	1,509	N	0	0	N	N	-	0	3	22	20						
Mass.	323	293	448	10,132	9,771	-	0	0	-	-	-	2	15	88	97						
N.H.	22	36	64	1,276	1,277	-	0	0	-	-	2	1	4	24	22						
R.I.	-	62	95	2,131	2,303	-	0	0	-	-	-	0	6	7	5						
Vt.	21	18	43	761	674	N	0	0	N	N	3	0	5	32	27						
MID. ATLANTIC	942	2,345	3,696	79,747	80,552	-	0	0	-	-	11	10	444	328	1,548						
N.J.	135	363	500	12,280	13,349	N	0	0	N	N	-	0	5	9	41						
N.Y. (Upstate)	344	502	1,727	16,184	15,928	N	0	0	N	N	6	3	441	105	1,258						
N.Y. City	-	710	1,584	24,360	25,832	N	0	0	N	N	-	1	10	44	92						
Pa.	463	746	1,075	26,923	25,443	N	0	0	N	N	5	5	21	170	157						
E.N. CENTRAL	1,291	3,110	12,578	106,581	110,180	-	1	3	32	8	15	16	162	642	858						
Ill.	546	960	1,686	34,749	34,585	-	0	0	-	-	-	2	13	72	109						
Ind.	260	399	552	13,607	13,689	N	0	0	N	N	1	1	13	42	38						
Mich.	322	614	9,888	22,027	18,090	-	0	3	28	8	-	2	7	80	73						
Ohio	80	704	1,446	23,041	29,966	-	0	1	4	-	14	5	109	228	305						
Wis.	83	398	531	13,157	13,850	N	0	0	N	N	-	5	38	220	333						
W.N. CENTRAL	631	1,142	1,457	39,941	40,736	-	0	12	-	4	19	11	52	447	439						
Iowa	51	154	225	5,555	4,889	N	0	0	N	N	3	1	20	103	97						
Kans.	157	157	269	5,324	5,060	N	0	0	N	N	1	1	8	50	29						
Minn.	-	230	344	7,044	8,555	-	0	12	-	3	11	2	22	126	82						
Mo.	301	439	567	15,508	15,627	-	0	0	-	1	-	2	9	64	195						
Nebr.	58	95	176	3,609	3,568	N	0	1	N	N	3	1	16	56	14						
N. Dak.	11	32	58	1,075	1,116	N	0	0	N	N	1	0	4	7	-						
S. Dak.	53	51	117	1,826	1,921	N	0	0	N	N	-	1	6	41	22						
S. ATLANTIC	1,534	3,393	4,925	122,721	123,237	-	0	1	3	1	30	14	54	523	386						
Del.	41	70	92	2,433	2,259	N	0	0	N	N	-	0	3	7	3						
D.C.	9	54	103	1,672	2,611	-	0	0	-	-	-	0	3	11	7						
Fla.	520	925	1,106	33,035	29,931	N	0	0	N	N	27	6	28	248	165						
Ga.	27	635	2,142	19,868	21,731	-	0	0	-	-	-	3	9	116	88						
Md.	266	341	486	12,121	12,726	-	0	1	3	1	-	0	4	11	19						
N.C.	178	562	1,772	22,960	22,985	N	0	0	N	N	2	1	10	55	44						
S.C.	140	290	1,306	12,236	12,738	N	0	0	N	N	1	1	12	43	15						
Va.	353	425	840	16,201	16,438	N	0	0	N	N	-	1	8	28	35						
W. Va.	-	58	226	2,195	1,818	N	0	0	N	N	-	0	3	4	10						
E.S. CENTRAL	653	1,414	1,943	50,788	48,121	-	0	0	-	-	3	3	29	99	117						
Ala.	50	382	756	14,066	10,594	N	0	0	N	N	-	0	6	37	17						
Ky.	29	155	402	6,137	6,446	N	0	0	N	N	2	1	25	27	71						
Miss.	228	384	801	13,230	14,991	-	0	0	-	-	-	0	1	8	-						
Tenn.	346	494	602	17,355	16,090	N	0	0	N	N	1	1	5	27	29						
W.S. CENTRAL	904	2,125	3,605	73,541	77,855	-	0	1	-	-	1	3	24	96	131						
Ark.	134	162	240	5,345	5,887	-	0	0	-	-	-	0	2	14	3						
La.	5	254	761	9,642	12,910	-	0	1	-	N	-	0	14	8	49						
Okla.	177	226	2,159	7,979	7,797	N	0	0	N	N	1	1	2	25	33						
Tex.	588	1,396	1,777	50,575	51,261	N	0	0	N	N	-	1	19	49	46						
MOUNTAIN	321	1,045	1,839	34,004	43,770	34	116	452	4,118	1,849	27	2	34	202	101						
Ariz.	104	373	642	12,377	14,986	34	113	448	4,051	1,777	2	0	2	17	9						
Colo.	53	169	482	4,130	10,462	N	0	0	N	N	7	1	6	33	32						
Idaho	-	51	159	1,960	1,790	N	0	0	N	N	4	0	2	16	13						
Mont.	15	44	195	1,712	1,569	N	0	0	N	N	8	0	26	82	14						
Nev.	125	77	432	2,955	5,060	-	1	4	21	46	-	0	1	3	11						
N. Mex.	-	168	339	6,629	6,072	-	0	2	9	13	-	0	3	12	9						
Utah	-	93	136	3,300	3,067	-	1	3	35	10	2	0	3	10	11						
Wyo.	24	27	55	941	764	-	0	2	2	3	4	0	11	29	2						
PACIFIC	1,303	3,273	5,079	114,758	114,516	23	41	1,179	1,686	999	1	2	52	51	240						
Alaska	54	85	152	2,897	2,866	-	0	0	-	-	-	0	2	4	1						
Calif.	842	2,559	4,231	90,318	89,024	23	41	1,179	1,686	999	-	0	14	-	138						
Hawaii	-	103	135	3,337	3,770	N	0	0	N	N	-	0	1	3	1						
Oreg.	178	174	315	6,083	6,043	N	0	0	N	N	1	1	6	44	57						
Wash.	229	350	604	12,123	12,813	N	0	0	N	N	-	0	38	-	43						
Amer. Samoa	U	0	46	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	18	37	-	569	-	0	0	-	-	-	0	0	-	-						
P.R.	-	77	161	2,945	2,892	N	0	0	N	N	N	0	0	N	N						
V.I.	-	5	16	178	189	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


