
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending July 4, 1998 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 1998
Legionellosis cummulative for 1997
Lyme Disease cummulative for 1998
Lyme Disease cummulative for 1997
Malaria cummulative for 1998
Malaria cummulative for 1997
Syphilis (Primary and Secondary) cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1997
Tuberculosis cummulative for 1998
Tuberculosis cummulative for 1997
Rabies, Animal cummulative for 1998
Rabies, Animal cummulative for 1997

tab delimited data:
test
UNITED STATES	506	418	2,735	2,361	541	757	3,273	4,304	5,962	8,473	3,457										
NEW ENGLAND	25	27	805	524	20	39	38	87	157	216	655										
Maine	1	1	3	3	4	1	1	-	U	15	113										
N.H.	3	4	17	7	3	2	1	-	6	6	33										
Vt.	1	4	4	3	-	2	3	-	1	3	30										
Mass.	10	8	175	89	11	17	24	40	120	117	222										
R.I.	4	5	32	43	2	3	-	2	30	16	36										
Conn.	6	5	574	379	-	14	9	45	U	59	221										
MID. ATLANTIC	109	70	1,532	1,442	135	225	101	210	1,118	1,482	779										
Upstate N.Y.	32	18	815	503	36	35	16	24	148	207	541										
N.Y. City	19	4	10	80	65	139	23	40	690	782	U										
N.J.	4	14	238	370	20	38	19	90	280	303	97										
Pa.	54	34	469	489	14	13	43	56	U	190	141										
E.N. CENTRAL	154	149	43	36	46	79	462	363	459	867	50										
Ohio	66	65	37	12	3	9	74	112	5	149	37										
Ind.	23	26	5	10	2	7	100	75	6	79	4										
Ill.	14	5	-	4	15	35	174	45	276	439	2										
Mich.	31	32	1	10	25	17	89	59	172	145	6										
Wis.	20	21	U	U	1	11	25	72	U	55	1										
W.N. CENTRAL	37	28	22	29	33	24	71	88	119	262	368										
Minn.	3	1	9	15	17	9	3	13	U	69	69										
Iowa	4	7	9	1	3	6	-	3	U	30	82										
Mo.	14	3	1	11	9	5	55	51	82	100	17										
N. Dak.	-	2	-	-	2	1	-	-	U	5	74										
S. Dak.	1	2	-	-	-	-	1	-	14	7	66										
Nebr.	12	10	1	1	-	1	4	1	5	12	3										
Kans.	3	3	2	1	2	2	8	20	18	39	57										
S. ATLANTIC	70	55	235	209	133	123	1,374	1,694	924	1,605	1,080										
Del.	7	7	5	41	1	2	15	15	-	17	17										
Md.	14	11	159	135	44	42	331	477	142	146	263										
D.C.	4	3	4	7	10	9	39	65	58	50	-										
Va.	7	11	21	4	22	32	87	139	118	165	336										
W. Va.	N	N	5	1	-	-	2	3	24	27	42										
N.C.	6	6	13	8	12	7	383	360	205	196	136										
S.C.	5	2	2	1	4	9	161	211	159	187	77										
Ga.	2	-	2	1	15	14	240	271	218	286	102										
Fla.	24	15	24	11	25	8	116	153	U	531	107										
E.S. CENTRAL	21	28	25	38	14	16	554	920	160	634	130										
Ky.	12	7	7	5	2	4	59	76	U	95	19										
Tenn.	6	14	8	15	8	4	284	385	U	234	79										
Ala.	3	2	10	4	4	5	132	238	160	201	32										
Miss.	U	5	U	14	U	3	79	221	U	104	U										
W.S. CENTRAL	16	5	10	27	17	8	410	649	53	1,261	106										
Ark.	-	-	5	8	1	2	54	96	53	107	21										
La.	1	1	-	1	4	4	150	200	-	85	-										
Okla.	6	1	-	4	2	2	25	57	U	114	85										
Tex.	9	3	5	14	10	-	181	296	U	955	-										
MOUNTAIN	31	29	4	4	27	37	102	82	223	255	82										
Mont.	1	1	-	-	-	2	-	-	12	6	29										
Idaho	-	2	1	-	3	-	-	-	8	7	-										
Wyo.	1	1	-	1	-	2	1	-	2	2	41										
Colo.	6	9	2	-	7	18	8	4	U	49	1										
N. Mex.	2	1	-	-	11	5	12	4	28	19	2										
Ariz.	4	7	-	1	5	4	76	65	111	115	7										
Utah	16	5	-	-	1	2	3	3	33	11	2										
Nev.	1	3	1	2	-	4	2	6	29	46	-										
PACIFIC	43	27	59	52	116	206	161	211	2,749	1,891	207										
Wash.	5	6	2	1	9	8	12	7	120	146	-										
Oreg.	-	-	8	10	11	10	2	4	58	83	1										
Calif.	37	20	48	41	95	181	147	198	2,464	1,523	186										
Alaska	-	-	1	-	-	3	-	1	25	44	20										
Hawaii	1	1	-	-	1	4	-	1	82	95	-										
Guam	-	-	-	-	-	-	-	3	-	13	-										
P.R.	-	-	-	-	-	3	114	122	46	88	28										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	-	-	-	-	-	98	9	54	2	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


