
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending January 15, 2011 (WEEK 02)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia trachomatis infection current week
Chlamydia trachomatis infection previous 52 weeks median 
Chlamydia trachomatis infection previous 52 weeks maximum 
Chlamydia trachomatis infection cummulative for 2011
Chlamydia trachomatis infection cummulative for 2010
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2011
Coccidioidomycosis cummulative for 2010
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2011
Cryptosporidiosis cummulative for 2010

tab delimited data:
test
UNITED STATES	9,996	23,905	26,317	24,535	45,279	119	0	262	381	NN	44	118	344	96	253						
NEW ENGLAND	547	781	1,211	1,082	1,122	-	0	0	-	NN	-	7	19	-	87						
Conn.	-	177	402	-	64	-	0	0	-	NN	-	0	0	-	71						
Maine	-	50	100	-	92	-	0	0	-	NN	-	1	7	-	4						
Mass.	485	402	693	916	748	-	0	0	-	NN	-	3	9	-	6						
N.H.	36	49	113	64	82	-	0	0	-	NN	-	1	5	-	2						
R.I.	-	66	120	47	97	-	0	0	-	NN	-	0	2	-	-						
Vt.	26	23	51	55	39	-	0	0	-	NN	-	1	5	-	4						
MID. ATLANTIC	1,676	3,354	5,073	3,025	5,781	-	0	0	-	NN	7	15	38	12	21						
N.J.	343	509	680	721	878	-	0	0	-	NN	-	0	4	-	1						
N.Y. (Upstate)	501	696	1,342	790	586	-	0	0	-	NN	1	4	13	1	2						
N.Y. City	-	1,216	2,768	-	2,640	-	0	0	-	NN	-	2	6	-	3						
Pa.	832	946	1,092	1,514	1,677	-	0	0	-	NN	6	8	26	11	15						
E.N. CENTRAL	1,304	3,511	3,980	3,112	7,381	-	0	0	-	NN	11	29	122	31	56						
Ill.	18	770	1,031	232	2,015	-	0	0	-	NN	-	4	21	1	11						
