
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending May 19, 2007 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2007
Varicella (chickenpox) cummulative for 2006
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2007
West Nile virus disease † Non-neuroinvasive § cummulative for 2006

tab delimited data:
test
UNITED STATES	783	815	1,562	18,573	23,922	-	0	178	-	9	-	1	399	-	5						
NEW ENGLAND	18	37	215	309	2,066	-	0	3	-	-	-	0	2	-	-						
Conn.	-	11	76	1	828	-	0	3	-	-	-	0	1	-	-						
Maine	-	1	17	-	129	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	95	-	730	-	0	1	-	-	-	0	1	-	-						
N.H.	16	5	43	122	61	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Vt.	2	10	66	186	318	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	80	106	193	2,269	2,506	-	0	11	-	-	-	0	4	-	-						
N.J.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	5	-	-	-	0	1	-	-						
N.Y. City	-	0	0	-	-	-	0	4	-	-	-	0	2	-	-						
Pa.	80	106	193	2,269	2,506	-	0	2	-	-	-	0	1	-	-						
E.N. CENTRAL	147	218	568	5,296	8,531	-	0	43	-	-	-	0	33	-	-						
Ill.	-	1	11	71	53	-	0	23	-	-	-	0	23	-	-						
Ind.	-	0	0	-	-	-	0	7	-	-	-	0	12	-	-						
Mich.	21	91	258	2,065	2,463	-	0	11	-	-	-	0	2	-	-						
Ohio	126	118	449	2,743	5,365	-	0	11	-	-	-	0	3	-	-						
Wis.	-	15	57	417	650	-	0	2	-	-	-	0	2	-	-						
W.N. CENTRAL	60	31	136	1,029	1,025	-	0	36	-	-	-	0	79	-	1						
Iowa	N	0	0	N	N	-	0	3	-	-	-	0	4	-	1						
Kans.	25	8	52	403	191	-	0	3	-	-	-	0	3	-	-						
Minn.	-	0	0	-	-	-	0	6	-	-	-	0	7	-	-						
Mo.	35	15	78	492	785	-	0	14	-	-	-	0	2	-	-						
Nebr.	N	0	0	N	N	-	0	9	-	-	-	0	38	-	-						
N. Dak.	-	0	60	84	18	-	0	5	-	-	-	0	28	-	-						
S. Dak.	-	1	15	50	31	-	0	7	-	-	-	0	22	-	-						
S. ATLANTIC	128	85	225	2,138	2,317	-	0	2	-	-	-	0	7	-	-						
Del.	-	0	6	12	40	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	8	8	16	-	0	0	-	-	-	0	1	-	-						
Fla.	89	0	43	636	N	-	0	1	-	-	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	4	-	-						
Md.	N	0	0	N	N	-	0	2	-	-	-	0	2	-	-						
N.C.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S.C.	5	20	72	572	688	-	0	1	-	-	-	0	0	-	-						
Va.	15	20	177	331	747	-	0	0	-	-	-	0	2	-	-						
W. Va.	19	25	52	579	826	-	0	1	-	-	-	0	0	-	-						
E.S. CENTRAL	14	6	43	246	46	-	0	15	-	3	-	0	16	-	-						
Ala.	14	6	43	244	46	-	0	2	-	-	-	0	0	-	-						
Ky.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
Miss.	-	0	2	2	-	-	0	10	-	3	-	0	16	-	-						
Tenn.	N	0	0	N	N	-	0	4	-	-	-	0	2	-	-						
W.S. CENTRAL	315	200	970	5,743	5,832	-	0	58	-	4	-	0	26	-	2						
Ark.	-	9	96	172	391	-	0	4	-	-	-	0	2	-	-						
La.	-	1	11	46	45	-	0	13	-	-	-	0	9	-	1						
Okla.	-	0	0	-	-	-	0	6	-	-	-	0	4	-	-						
Tex.	315	172	873	5,525	5,396	-	0	38	-	4	-	0	16	-	1						
MOUNTAIN	20	56	129	1,521	1,599	-	0	61	-	2	-	0	228	-	2						
Ariz.	-	0	0	-	-	-	0	9	-	-	-	0	15	-	-						
Colo.	13	22	62	584	822	-	0	10	-	2	-	0	51	-	1						
Idaho	N	0	0	N	N	-	0	30	-	-	-	0	157	-	1						
Mont.	1	0	26	194	N	-	0	3	-	-	-	0	8	-	-						
Nev.	-	0	3	1	5	-	0	9	-	-	-	0	16	-	-						
N. Mex.	-	4	35	216	279	-	0	1	-	-	-	0	1	-	-						
Utah	6	17	73	513	472	-	0	8	-	-	-	0	17	-	-						
Wyo.	-	0	11	13	21	-	0	7	-	-	-	0	10	-	-						
PACIFIC	1	0	9	22	-	-	0	15	-	-	-	0	51	-	-						
Alaska	1	0	9	22	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	15	-	-	-	0	37	-	-						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	2	-	-	-	0	14	-	-						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	2	-	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	2	12	24	230	234	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


