
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 30, 1997 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1997
H. influenzae, Invasive cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1997
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1997
Hepatitis (Viral), Type B cummulative for 1996
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1997
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1997
Measles (Rubeola), Total cummulative for 1997
Measles (Rubeola), Total cummulative for 1996

tab delimited data:
test
UNITED STATES	733	755	18,238	18,242	5,707	6,422	-	60	-	42	102	426									
NEW ENGLAND	41	25	437	238	102	146	-	11	-	6	17	14									
Maine	4	-	47	13	6	2	-	-	-	1	1	-									
N.H.	5	10	21	10	9	9	-	1	-	-	1	-									
Vt.	3	1	9	5	5	11	-	-	-	-	-	2									
Mass.	25	13	169	124	38	50	-	10	-	4	14	11									
R.I.	2	1	107	9	12	9	-	-	-	-	-	-									
Conn.	2	-	84	77	32	65	-	-	-	1	1	1									
MID. ATLANTIC	87	156	1,288	1,227	841	984	-	14	-	8	22	35									
Upstate N.Y.	21	39	203	281	179	235	-	2	-	3	5	9									
N.Y. City	24	42	482	376	305	354	-	5	-	2	7	11									
N.J.	32	39	193	249	155	192	-	2	-	-	2	3									
Pa.	10	36	410	321	202	203	-	5	-	3	8	12									
E.N. CENTRAL	120	129	1,731	1,707	605	744	-	6	-	3	9	17									
Ohio	70	74	234	569	58	89	-	-	-	-	-	2									
Ind.	13	7	209	227	72	100	-	-	-	-	-	-									
Ill.	26	35	401	468	148	223	-	6	-	1	7	3									
Mich.	10	8	787	290	297	265	-	-	-	2	2	3									
Wis.	1	5	100	153	30	67	-	-	-	-	-	9									
W.N. CENTRAL	41	34	1,453	1,514	313	330	-	9	-	3	12	19									
Minn.	27	21	132	89	28	39	-	-	-	3	3	16									
Iowa	6	3	300	243	28	45	-	-	-	-	-	-									
Mo.	4	7	727	775	222	196	-	1	-	-	1	2									
N. Dak.	-	-	10	35	3	1	U	-	U	-	-	-									
S. Dak.	2	1	18	40	1	3	-	8	-	-	8	-									
Nebr.	1	1	70	104	10	22	-	-	-	-	-	-									
Kans.	1	1	196	228	21	24	U	-	U	-	-	1									
S. ATLANTIC	127	139	1,197	782	859	877	-	1	-	9	10	10									
Del.	-	2	24	11	4	6	-	-	-	-	-	1									
Md.	46	49	164	130	118	117	-	-	-	2	2	2									
D.C.	2	5	17	22	25	27	-	-	-	1	1	-									
Va.	10	6	149	110	85	96	-	-	-	1	1	2									
W. Va.	3	6	8	12	11	18	-	-	-	-	-	-									
N.C.	17	22	138	101	177	254	-	-	-	1	1	2									
S.C.	4	4	74	42	71	57	-	-	-	1	1	-									
Ga.	24	31	260	86	90	8	-	-	-	1	1	2									
Fla.	21	14	363	268	278	294	-	1	-	2	3	1									
E.S. CENTRAL	37	22	427	972	459	545	-	-	-	-	-	1									
Ky.	5	5	57	30	26	50	-	-	-	-	-	-									
Tenn.	24	8	267	641	310	298	-	-	-	-	-	1									
Ala.	8	8	62	139	46	43	-	-	-	-	-	-									
Miss.	-	1	41	162	77	154	-	-	-	-	-	-									
W.S. CENTRAL	34	32	3,758	3,542	707	768	-	3	-	4	7	24									
Ark.	1	-	181	314	41	55	-	-	-	-	-	-									
La.	7	3	143	109	96	84	-	-	-	-	-	-									
Okla.	23	25	1,094	1,538	28	24	-	-	-	-	-	-									
Tex.	3	4	2,340	1,581	542	605	-	3	-	4	7	24									
MOUNTAIN	77	39	3,011	2,941	622	770	-	8	-	1	9	156									
Mont.	-	-	59	82	7	8	-	-	-	-	-	-									
Idaho	1	1	97	153	18	69	-	-	-	-	-	1									
Wyo.	3	-	28	26	30	31	-	-	-	-	-	1									
Colo.	12	11	302	307	114	88	-	-	-	-	-	7									
N. Mex.	8	9	230	287	194	275	-	1	-	-	1	16									
Ariz.	29	12	1,559	1,157	142	175	-	5	-	-	5	8									
Utah	3	6	438	655	70	68	-	1	-	-	1	118									
Nev.	21	-	298	274	47	56	-	1	-	1	2	5									
PACIFIC	169	179	4,936	5,319	1,199	1,258	-	8	-	8	16	150									
Wash.	3	2	361	329	49	63	-	2	-	-	2	38									
Oreg.	29	24	250	632	69	80	-	-	-	-	-	12									
Calif.	126	146	4,213	4,269	1,056	1,099	-	4	-	7	11	34									
Alaska	4	5	25	33	17	8	-	-	-	-	-	63									
Hawaii	7	2	87	56	8	8	-	2	-	1	3	3									
Guam	-	-	-	6	1	-	U	-	U	-	-	-									
P.R.	-	1	215	159	1,004	684	-	-	-	-	-	2									
V.I.	-	-	-	29	-	26	-	-	-	-	-	-									
Amer. Samoa	-	-	-	-	-	-	U	-	U	-	-	-									
C.N.M.I.	6	10	1	1	34	5	U	1	U	-	1	-									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


