
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending December 31, 2005 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis cummulative for 2005
Tuberculosis cummulative for 2004
Typhoid Fever cummulative for 2005
Typhoid Fever cummulative for 2004
Varicella (Chicken Pox) cummulative for 2005
Varicella (Chicken Pox) cummulative for 2004
West Nile virus disease § Neuroinvasive cummulative for 2005
West Nile virus disease § Neuroinvasive cummulative for 2004
West Nile virus disease § Non-neuroinvasive † cummulative for 2005

tab delimited data:
test
UNITED STATES	11,547	14,157	271	322	26,532	32,868	1,182	1,142	1,493												
NEW ENGLAND	408	485	25	24	2,302	5,334	9	-	4												
Maine	17	20	1	-	213	363	-	-	-												
N.H.	6	24	-	-	1,418	-	-	-	-												
Vt.	7	6	-	-	128	413	-	-	-												
Mass.	256	283	15	16	543	2,656	4	-	2												
R.I.	37	51	1	1	-	-	1	-	-												
Conn.	85	101	8	7	U	1,902	4	-	2												
MID. ATLANTIC	2,050	2,171	55	76	4,881	96	27	17	18												
Upstate N.Y.	258	323	6	11	-	-	-	5	-												
N.Y. City	1,005	1,039	25	31	-	-	10	2	4												
N.J.	462	482	16	19	-	-	3	1	3												
Pa.	325	327	8	15	4,881	96	14	9	11												
E.N. CENTRAL	1,242	1,280	26	37	6,941	12,916	238	66	119												
Ohio	259	219	2	7	1,742	1,663	46	11	15												
Ind.	127	128	1	1	597	N	10	8	2												
Ill.	570	568	12	16	82	6,279	132	29	88												
Mich.	209	273	6	9	4,087	4,240	39	13	8												
Wis.	77	92	5	4	433	734	11	5	6												
W.N. CENTRAL	430	489	6	11	671	189	151	86	426												
Minn.	181	199	5	6	-	-	17	13	27												
Iowa	47	47	-	-	N	N	14	13	21												
Mo.	99	127	-	2	488	5	17	27	14												
N. Dak.	2	4	-	-	55	85	12	2	74												
S. Dak.	15	11	-	-	128	99	35	6	192												
Nebr.	29	39	-	2	-	-	43	7	90												
Kans.	57	62	1	1	-	-	13	18	8												
S. ATLANTIC	2,472	2,928	52	46	2,735	3,110	30	65	22												
Del.	20	17	1	-	31	5	1	-	-												
Md.	252	296	12	13	-	-	4	10	1												
D.C.	52	81	-	-	41	26	-	1	-												
Va.	281	329	18	11	999	1,240	-	4	-												
W. Va.	26	24	-	-	1,120	1,309	-	-	N												
N.C.	315	382	6	8	-	N	2	3	2												
S.C.	209	189	-	-	544	530	5	-	-												
Ga.	385	538	4	4	-	-	9	14	7												
Fla.	932	1,072	11	10	-	-	9	33	12												
E.S. CENTRAL	549	716	7	8	-	54	64	60	38												
Ky.	114	127	2	3	N	N	5	1	-												
Tenn.	250	276	2	5	-	-	14	13	3												
Ala.	185	194	1	-	-	54	6	15	4												
Miss.	-	119	2	-	-	-	39	31	31												
W.S. CENTRAL	1,524	1,995	16	29	6,468	8,601	236	237	121												
Ark.	113	134	-	-	38	-	11	17	15												
La.	-	-	1	-	120	57	100	85	38												
Okla.	141	178	1	1	-	-	16	16	14												
Tex.	1,270	1,683	14	28	6,310	8,544	109	119	54												
MOUNTAIN	384	603	11	8	2,534	2,568	139	322	230												
Mont.	8	15	-	-	-	-	8	2	17												
Idaho	-	11	-	-	-	-	3	1	10												
Wyo.	-	5	-	-	53	57	6	2	6												
Colo.	62	127	7	3	1,776	2,040	20	41	81												
N. Mex.	35	42	-	-	174	U	20	31	13												
Ariz.	221	272	2	2	-	-	47	214	57												
Utah	27	36	1	1	531	471	21	6	31												
Nev.	31	95	1	2	-	-	14	25	15												
PACIFIC	2,488	3,490	73	83	-	-	288	289	515												
Wash.	243	236	8	6	N	N	-	-	-												
Oreg.	54	106	4	1	-	-	1	-	6												
Calif.	2,034	2,989	49	70	-	-	287	289	509												
Alaska	44	43	-	-	-	-	-	-	-												
Hawaii	113	116	12	6	-	-	-	-	-												
Guam	-	56	-	-	-	273	-	-	-												
P.R.	-	123	-	-	600	445	-	-	-												
V.I.	-	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	-												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2005 are provisional and cumulative (year-to-date).

§ Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious Diseases 
(ArboNet Surveillance).

† Not previously notifiable.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


