
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending December 16, 2006 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive, all serogroups current week
Meningococcal diseases, invasive, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive, all serogroups cummulative for 2006
Meningococcal diseases, invasive, all serogroups cummulative for 2005
Meningococcal diseases, invasive, serogroup unknown current week
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median 
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum 
Meningococcal diseases, invasive, serogroup unknown cummulative for 2006
Meningococcal diseases, invasive, serogroup unknown cummulative for 2005
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2006
Pertussis cummulative for 2005

tab delimited data:
test
UNITED STATES	9	19	85	1,022	1,162	7	12	58	667	716	183	257	2,877	12,536	22,339						
NEW ENGLAND	-	1	3	43	68	-	0	2	28	23	4	23	83	1,101	1,498						
Conn.	-	0	2	10	14	-	0	2	3	1	-	1	5	45	78						
Maine	-	0	1	7	2	-	0	1	4	2	-	1	11	96	54						
Mass.	-	0	2	15	31	-	0	2	15	6	-	15	31	594	1,109						
N.H.	-	0	2	6	12	-	0	2	6	12	2	2	36	185	133						
R.I.	-	0	1	2	4	-	0	0	-	-	2	0	17	70	36						
Vt.	-	0	1	3	5	-	0	0	-	2	-	1	14	111	88						
MID. ATLANTIC	2	3	13	159	148	2	2	11	124	113	80	35	137	1,799	1,302						
N.J.	-	0	2	16	31	-	0	2	16	31	-	3	13	185	186						
N.Y. (Upstate)	-	1	7	36	41	-	0	5	4	14	73	15	123	890	520						
N.Y. City	-	1	4	58	24	-	1	4	58	24	-	1	8	64	106						
Pa.	2	1	4	49	52	2	1	4	46	44	7	13	26	660	490						
E.N. CENTRAL	-	2	12	119	153	-	1	7	85	121	44	41	133	2,063	3,726						
Ill.	-	0	4	18	33	-	0	4	18	33	-	10	22	453	898						
Ind.	-	0	5	23	18	-	0	1	8	8	7	4	75	231	321						
Mich.	-	0	3	21	34	-	0	1	10	18	12	11	38	602	309						
Ohio	-	1	4	43	43	-	1	3	35	37	25	12	29	609	1,128						
Wis.	-	0	2	14	25	-	0	2	14	25	-	3	11	168	1,070						
W.N. CENTRAL	-	1	4	62	81	-	0	2	21	35	8	23	552	1,160	3,899						
