
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending January 21, 2006 (WEEK 03)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	21	78	166	142	209	25	101	139	91	289	13	36	110	42	67						
NEW ENGLAND	-	8	23	1	23	-	4	12	5	11	1	2	11	2	2						
Conn.	-	1	3	1	5	-	0	5	-	2	1	0	8	1	-						
Maine	-	0	1	-	-	-	0	2	-	-	-	0	1	-	-						
Mass.	-	6	14	-	18	-	3	10	5	9	-	1	5	1	2						
N.H.	-	1	12	-	-	-	0	3	-	-	-	0	1	-	-						
R.I.	-	0	4	-	-	-	0	2	-	-	-	0	6	-	-						
Vt.	-	0	1	-	-	-	0	1	-	-	-	0	3	-	-						
MID. ATLANTIC	2	13	24	6	41	-	14	37	3	64	5	11	53	15	19						
N.J.	-	3	11	-	9	-	6	26	-	41	-	1	12	-	3						
N.Y. (Upstate)	2	2	8	2	3	-	2	7	-	1	1	3	25	2	3						
N.Y. City	-	6	12	2	21	-	2	7	-	7	-	1	20	-	-						
Pa.	-	2	6	2	8	-	4	9	3	15	4	5	17	13	13						
E.N. CENTRAL	2	7	18	10	22	4	10	25	11	30	3	6	23	7	18						
Ill.	-	1	9	-	10	-	2	7	-	9	-	0	3	-	4						
Ind.	-	1	10	-	-	-	0	11	-	-	-	0	5	-	-						
Mich.	-	2	11	4	7	-	4	7	2	12	-	2	6	4	5						
Ohio	2	1	7	6	3	4	2	8	9	7	3	3	19	3	7						
Wis.	-	1	4	-	2	-	0	6	-	2	-	0	2	-	2						
W.N. CENTRAL	-	1	31	3	8	-	5	13	4	11	-	1	12	2	4						
Iowa	-	0	2	-	1	-	0	2	-	-	-	0	1	-	-						
Kans.	-	0	2	2	1	-	0	3	1	2	-	0	1	-	-						
Minn.	-	0	31	-	-	-	0	6	-	-	-	0	10	-	-						
Mo.	-	0	5	1	4	-	3	7	3	5	-	0	4	2	4						
Nebr.	-	0	3	-	2	-	0	2	-	4	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	1	-	-	-	0	1	-	-	-	0	6	-	-						
S. ATLANTIC	5	12	33	22	26	17	25	47	38	93	3	9	19	12	10						
Del.	-	0	1	-	-	-	1	6	-	4	-	0	4	-	-						
D.C.	1	0	2	1	-	-	0	4	-	-	-	0	2	-	-						
Fla.	3	5	18	14	13	14	9	21	30	26	1	2	6	4	4						
Ga.	1	2	6	1	8	1	2	9	2	25	-	1	3	-	-						
Md.	-	2	6	3	4	2	2	8	5	11	2	2	9	5	4						
N.C.	-	0	18	3	1	-	0	13	-	12	-	1	3	3	2						
S.C.	-	1	3	-	-	-	2	9	1	4	-	0	2	-	-						
Va.	-	1	6	-	-	-	2	10	-	11	-	1	4	-	-						
W. Va.	-	0	2	-	-	-	0	11	-	-	-	0	3	-	-						
E.S. CENTRAL	-	4	16	3	3	-	6	20	4	18	-	1	6	1	1						
Ala.	-	0	6	-	-	-	1	7	1	10	-	0	2	-	1						
Ky.	-	0	3	-	-	-	1	5	-	-	-	0	3	-	-						
Miss.	-	0	4	-	-	-	1	4	-	1	-	0	1	-	-						
Tenn.	-	2	13	3	3	-	2	13	3	7	-	0	4	1	-						
