
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending September 8, 2007 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2007
Varicella (chickenpox) cummulative for 2006
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2007
West Nile virus disease † Non-neuroinvasive § cummulative for 2006

tab delimited data:
test
UNITED STATES	137	794	2,813	25,449	32,227	-	1	102	416	1,267	8	2	157	979	2,435						
NEW ENGLAND	3	18	124	495	3,181	-	0	2	3	9	-	0	1	2	3						
Conn.	-	0	76	2	1,127	-	0	2	3	7	-	0	1	1	2						
Maine	-	0	7	-	174	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	1	-	1,141	-	0	1	-	2	-	0	1	1	1						
N.H.	-	8	17	219	244	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Vt.	3	9	66	274	495	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	25	110	195	3,230	3,408	-	0	1	2	24	-	0	1	-	12						
N.J.	N	0	0	N	N	-	0	0	-	2	-	0	0	-	3						
N.Y. (Upstate)	N	0	0	N	N	-	0	1	-	7	-	0	0	-	4						
N.Y. City	-	0	0	-	-	-	0	1	1	8	-	0	1	-	4						
Pa.	25	110	195	3,230	3,408	-	0	1	1	7	-	0	0	-	1						
E.N. CENTRAL	24	229	568	7,161	10,486	-	0	33	18	195	-	0	22	9	145						
Ill.	-	2	11	105	99	-	0	14	14	107	-	0	13	5	80						
Ind.	-	0	0	-	-	-	0	3	-	21	-	0	8	-	39						
Mich.	5	97	258	2,898	3,113	-	0	10	1	31	-	0	2	-	10						
Ohio	19	107	449	3,373	6,508	-	0	4	1	26	-	0	2	2	7						
