
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending May 19, 2007 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	24	53	175	909	1,435	47	80	387	1,417	1,546	15	52	112	478	494						
NEW ENGLAND	3	2	21	13	102	-	2	5	22	51	-	3	16	9	27						
Conn.	1	0	3	5	13	-	0	5	10	22	-	0	9	3	5						
Maine	-	0	2	-	4	-	0	2	1	10	-	0	2	-	3						
Mass.	-	0	4	-	77	-	0	1	-	15	-	0	11	-	16						
N.H.	1	0	15	4	2	-	0	2	5	-	-	0	2	-	2						
R.I.	-	0	2	3	2	-	0	4	5	3	-	0	6	5	-						
Vt.	1	0	2	1	4	-	0	1	1	1	-	0	2	1	1						
MID. ATLANTIC	4	7	18	119	123	7	9	20	163	197	3	15	57	124	138						
N.J.	-	1	4	21	39	-	2	6	30	60	-	2	11	12	16						
N.Y. (Upstate)	2	2	12	31	23	5	1	14	36	25	2	5	30	40	47						
N.Y. City	-	2	10	45	40	-	2	6	30	44	-	3	24	17	18						
Pa.	2	1	4	22	21	2	3	7	67	68	1	5	19	55	57						
E.N. CENTRAL	1	6	13	86	118	7	9	23	169	173	1	11	30	93	96						
Ill.	-	1	4	18	27	-	2	5	39	62	-	1	11	1	19						
Ind.	-	0	7	5	10	1	0	21	14	10	-	1	6	5	3						
Mich.	-	2	8	30	38	1	2	8	45	55	-	3	10	35	20						
Ohio	1	1	4	26	31	5	3	10	65	42	1	4	19	48	40						
Wis.	-	0	4	7	12	-	0	3	6	4	-	0	3	4	14						
W.N. CENTRAL	4	2	17	60	55	-	2	14	52	52	-	1	16	14	16						
Iowa	-	0	2	9	4	-	0	3	9	8	-	0	3	2	2						
Kans.	-	0	1	2	18	-	0	2	4	6	-	0	3	-	1						
Minn.	4	0	17	33	2	-	0	13	4	3	-	0	11	2	-						
Mo.	-	1	3	10	18	-	1	5	30	31	-	0	2	8	9						
Nebr.	-	0	2	4	8	-	0	3	3	3	-	0	2	1	2						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	2	2	5	-	0	1	2	1	-	0	1	1	2						
S. ATLANTIC	3	9	28	161	199	18	22	55	374	463	5	9	24	121	118						
Del.	-	0	1	1	7	-	0	3	6	20	-	0	2	1	1						
D.C.	-	0	5	14	2	-	0	2	1	4	-	0	5	1	4						
Fla.	-	3	13	57	70	9	7	14	133	162	2	3	9	55	60						
Ga.	-	1	5	16	20	-	3	10	39	74	-	1	5	11	3						
Md.	-	1	7	26	29	1	2	8	35	75	-	2	8	24	18						
N.C.	-	0	11	7	40	4	0	16	56	67	2	0	5	13	14						
S.C.	-	0	3	4	8	-	2	5	29	26	-	0	2	5	3						
Va.	3	1	5	34	22	3	2	5	55	15	1	1	5	8	14						
W. Va.	-	0	3	2	1	1	0	23	20	20	-	0	4	3	1						
E.S. CENTRAL	3	2	7	31	47	3	6	20	100	135	2	2	9	28	19						
Ala.	1	0	2	7	2	2	2	10	40	33	-	0	2	3	4						
Ky.	-	0	2	5	22	-	1	3	4	34	1	1	6	12	4						
Miss.	-	0	4	4	3	-	0	8	8	16	-	0	2	-	1						
Tenn.	2	1	5	15	20	1	3	7	48	52	1	1	7	13	10						
W.S. CENTRAL	-	6	18	63	123	6	19	155	256	236	-	1	12	26	8						
Ark.	-	0	2	4	29	-	1	7	7	23	-	0	1	1	1						
La.	-	0	4	8	3	-	1	5	17	8	-	0	2	1	-						
Okla.	-	0	3	3	3	2	1	37	13	1	-	0	6	-	1						
Tex.	-	5	15	48	88	4	15	108	219	204	-	1	12	24	6						
MOUNTAIN	3	5	16	118	122	-	3	9	87	56	1	2	8	31	35						
Ariz.	3	4	15	97	68	-	1	5	38	3	-	1	4	10	12						
Colo.	-	1	3	9	20	-	1	2	15	15	-	0	2	6	5						
Idaho	-	0	1	2	6	-	0	2	4	6	-	0	3	1	4						
Mont.	-	0	3	1	2	-	0	0	-	-	-	0	1	1	1						
Nev.	-	0	2	6	6	-	1	5	17	15	-	0	2	3	4						
N. Mex.	-	0	2	1	9	-	0	2	4	8	-	0	2	2	1						
Utah	-	0	2	2	10	-	0	4	9	9	1	0	2	6	8						
Wyo.	-	0	1	-	1	-	0	1	-	-	-	0	1	2	-						
PACIFIC	3	14	92	258	546	6	10	105	194	183	3	1	11	32	37						
Alaska	-	0	1	1	1	-	0	3	3	1	-	0	1	-	-						
Calif.	3	13	40	235	522	2	8	31	144	150	2	1	11	25	37						
Hawaii	-	0	2	2	6	-	0	1	-	3	-	0	0	-	-						
Oreg.	-	1	3	10	17	-	2	5	29	29	-	0	1	1	-						
Wash.	-	0	52	10	-	4	0	74	18	-	1	0	2	6	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	-	1	10	16	18	1	1	9	15	15	-	0	0	-	1						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for Hepatitis C viral, acute are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


