
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending May 19, 2012 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	162	271	423	4,082	3,500	4	3	20	46	40	15	39	348	433	193						
NEW ENGLAND	-	4	22	34	76	-	0	1	-	-	-	0	1	4	3						
Conn.	-	1	4	11	16	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	8	2	5	-	0	0	-	-	-	0	1	2	-						
Mass.	-	3	20	21	50	-	0	0	-	-	-	0	1	-	2						
N.H.	-	0	1	-	-	-	0	1	-	-	-	0	1	-	-						
R.I.	-	0	2	-	3	-	0	0	-	-	-	0	1	2	1						
Vt.	-	0	1	-	2	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	10	42	89	929	208	-	0	2	9	1	-	3	11	20	22						
N.J.	-	16	47	478	44	-	0	1	-	1	-	2	8	-	21						
N.Y. (Upstate)	10	8	41	181	39	-	0	1	2	-	-	0	3	4	-						
N.Y. City	-	12	28	233	87	-	0	0	-	-	-	0	2	5	-						
Pa.	-	2	11	37	38	-	0	2	7	-	-	0	3	11	1						
E.N. CENTRAL	14	18	42	362	248	-	0	2	1	3	1	2	11	27	22						
Ill.	-	4	16	33	70	-	0	0	-	-	-	1	4	11	12						
Ind.	-	1	6	6	33	-	0	1	1	1	-	1	5	9	8						
Mich.	-	4	11	75	49	-	0	1	-	-	-	0	1	1	-						
Ohio	14	8	27	248	70	-	0	2	-	-	1	0	2	6	2						
Wis.	-	0	4	-	26	-	0	0	-	2	-	0	2	-	-						
W.N. CENTRAL	7	6	15	80	159	1	0	4	4	-	5	4	25	78	34						
Iowa	-	0	3	7	6	-	0	0	-	-	-	0	2	3	1						
