
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending May 15, 2010 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2010
Legionellosis cummulative for 2009
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2010
Lyme disease cummulative for 2009
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2010
Malaria cummulative for 2009

tab delimited data:
test
UNITED STATES	26	58	174	574	601	107	440	2,335	3,092	4,697	13	27	87	343	386						
NEW ENGLAND	-	3	18	16	24	14	123	853	345	1,687	-	1	4	4	15						
Conn.	-	1	5	8	6	-	38	295	6	737	-	0	3	-	1						
Maine	-	0	3	1	-	11	14	76	113	60	-	0	1	1	-						
Mass.	-	1	9	-	16	-	37	397	-	607	-	0	3	-	11						
N.H.	-	0	3	1	-	-	20	95	184	233	-	0	1	1	1						
R.I.	-	0	4	5	1	-	2	29	10	11	-	0	1	1	1						
Vt.	-	0	1	1	1	3	5	45	32	39	-	0	1	1	1						
MID. ATLANTIC	11	18	73	131	159	56	199	999	1,868	1,786	3	7	17	92	109						
N.J.	-	3	14	-	28	3	42	429	427	690	-	1	5	-	30						
N.Y. (Upstate)	4	5	29	44	53	38	53	577	404	466	2	1	4	23	17						
N.Y. City	-	3	19	30	19	-	13	58	2	161	-	3	12	49	49						
Pa.	7	6	25	57	59	15	65	475	1,035	469	1	1	4	20	13						
E.N. CENTRAL	1	11	41	101	122	-	23	258	62	266	-	2	12	31	48						
Ill.	-	1	11	7	14	-	1	12	4	11	-	1	4	14	21						
Ind.	-	1	5	8	15	-	1	6	9	10	-	0	4	2	7						
Mich.	-	3	13	27	20	-	1	9	3	4	-	0	3	4	6						
Ohio	1	5	17	57	54	-	1	5	5	4	-	0	6	11	12						
Wis.	-	1	6	2	19	-	18	239	41	237	-	0	2	-	2						
