
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending August 2, 2008 (WEEK 31)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2008
Pertussis cummulative for 2007
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2008
Rabies, animal cummulative for 2007
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2008
Rocky Mountain Spotted Fever cummulative for 2007

tab delimited data:
test
UNITED STATES	96	147	849	4,057	5,621	64	82	187	2,273	3,517	51	29	195	827	1,101						
NEW ENGLAND	-	20	49	373	886	11	7	20	205	324	-	0	1	1	7						
Conn.	-	0	5	-	50	5	3	17	107	132	-	0	0	-	-						
Maine	-	0	5	14	48	-	1	5	31	49	N	0	0	N	N						
Mass.	-	16	33	315	715	N	0	0	N	N	-	0	1	1	7						
N.H.	-	0	5	17	40	2	1	3	24	34	-	0	1	-	-						
R.I.	-	1	25	21	6	N	0	0	N	N	-	0	0	-	-						
Vt.	-	0	6	6	27	4	1	6	43	109	-	0	0	-	-						
MID. ATLANTIC	15	20	43	475	742	15	19	32	593	599	-	1	5	36	50						
N.J.	-	1	9	4	130	-	0	0	-	-	-	0	2	2	18						
N.Y. (Upstate)	10	6	24	208	354	15	9	20	279	296	-	0	3	12	5						
N.Y. City	-	2	7	41	79	-	0	2	11	31	-	0	2	11	18						
Pa.	5	8	23	222	179	-	9	23	303	272	-	0	2	11	9						
E.N. CENTRAL	10	20	190	741	1,004	6	5	53	102	137	2	1	7	48	35						
Ill.	-	3	8	84	111	-	1	15	36	43	-	0	5	29	22						
Ind.	-	0	12	28	40	-	0	1	3	6	-	0	1	3	4						
Mich.	2	4	16	106	163	3	1	32	38	54	-	0	1	2	3						
Ohio	8	7	176	483	438	3	1	11	25	34	2	0	4	14	6						
Wis.	-	2	9	40	252	N	0	0	N	N	-	0	1	-	-						
W.N. CENTRAL	18	11	142	368	379	8	4	12	92	173	4	4	22	181	226						
Iowa	-	1	5	35	115	-	0	3	12	20	-	0	2	1	13						
Kans.	-	1	5	26	66	-	0	7	-	84	-	0	2	-	9						
Minn.	15	1	131	125	59	7	0	7	34	17	-	0	4	-	1						
Mo.	3	3	18	130	56	1	0	5	23	26	4	3	19	167	191						
Nebr.	-	1	12	44	30	-	0	0	-	-	-	0	3	10	9						
N. Dak.	-	0	5	1	3	-	0	8	16	12	-	0	0	-	-						
S. Dak.	-	0	2	7	50	-	0	2	7	14	-	0	1	3	3						
S. ATLANTIC	17	14	50	395	589	14	36	94	1,000	1,357	29	8	109	276	514						
Del.	-	0	2	6	7	-	0	0	-	-	-	0	2	13	10						
D.C.	-	0	1	2	8	-	0	0	-	-	-	0	2	6	2						
Fla.	10	3	17	138	141	-	0	77	82	128	-	0	4	8	7						
Ga.	-	0	3	21	29	-	6	37	214	165	-	0	5	27	48						
Md.	3	1	6	20	70	5	0	18	30	237	3	0	6	15	34						
N.C.	-	0	38	77	200	9	9	16	292	301	18	0	96	125	316						
S.C.	3	2	22	63	51	-	0	0	-	46	-	0	4	17	35						
Va.	1	2	8	64	71	-	11	27	321	438	8	1	9	62	60						
W. Va.	-	0	12	4	12	-	1	11	61	42	-	0	3	3	2						
E.S. CENTRAL	1	7	31	149	239	-	2	7	74	98	4	4	19	146	170						
Ala.	-	1	6	21	50	-	0	0	-	-	1	1	10	38	46						
Ky.	-	1	5	31	14	-	0	4	24	13	-	0	1	1	4						
Miss.	-	3	29	60	112	-	0	1	2	-	-	0	3	4	11						
Tenn.	1	1	4	37	63	-	1	6	48	85	3	2	17	103	109						
W.S. CENTRAL	1	19	198	502	641	5	7	40	67	653	10	2	153	120	72						
Ark.	1	1	11	40	132	5	1	6	41	21	3	0	15	16	17						
La.	-	0	3	9	13	-	0	2	-	4	-	0	1	2	3						
Okla.	-	0	26	19	3	-	0	32	25	45	6	0	132	86	34						
Tex.	-	16	179	434	493	-	0	34	1	583	1	1	8	16	18						
MOUNTAIN	9	19	37	499	668	-	1	8	32	36	2	0	2	15	24						
Ariz.	3	3	10	124	152	N	0	0	N	N	-	0	2	6	5						
Colo.	6	4	13	90	182	-	0	0	-	-	1	0	2	1	-						
Idaho	-	0	4	19	30	-	0	4	-	-	1	0	1	1	3						
Mont.	-	1	11	61	33	-	0	3	3	10	-	0	1	3	1						
Nev.	-	0	7	21	26	-	0	2	3	5	-	0	0	-	-						
N. Mex.	-	1	5	28	51	-	0	3	18	8	-	0	1	1	4						
Utah	-	6	27	150	179	-	0	2	2	6	-	0	0	-	-						
Wyo.	-	0	2	6	15	-	0	4	6	7	-	0	2	3	11						
PACIFIC	25	21	303	555	473	5	4	12	108	140	-	0	1	4	3						
Alaska	5	1	29	67	35	-	0	4	12	36	N	0	0	N	N						
Calif.	1	8	129	222	271	5	3	12	93	98	-	0	1	2	1						
Hawaii	-	0	2	4	16	-	0	0	-	-	N	0	0	N	N						
Oreg.	-	2	14	91	57	-	0	1	3	6	-	0	1	2	2						
Wash.	19	5	169	171	94	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	0	-	-	-	1	5	38	34	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2007 and 2008 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


