
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending October 7, 2006 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2006
Shiga toxin-producing E. coli(STEC)† cummulative for 2005
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2006
Shigellosis cummulative for 2005
Streptococcal disease, invasive, group A current week
Streptococcal disease, invasive, group A previous 52 weeks median 
Streptococcal disease, invasive, group A previous 52 weeks maximum 
Streptococcal disease, invasive, group A cummulative for 2006
Streptococcal disease, invasive, group A cummulative for 2005

tab delimited data:
test
UNITED STATES	54	56	297	2,264	2,419	220	242	1,013	8,895	11,307	42	87	283	3,828	3,635						
NEW ENGLAND	1	3	59	217	184	-	4	57	205	259	2	4	15	177	235						
Conn.	-	0	58	58	50	-	0	51	51	47	U	0	3	U	82						
Maine	-	0	8	30	28	-	0	2	3	13	-	0	2	15	12						
Mass.	-	1	9	82	71	-	3	11	128	157	-	2	6	101	107						
N.H.	1	0	3	22	14	-	0	4	7	12	2	0	9	44	16						
R.I.	-	0	2	8	5	-	0	6	11	14	-	0	3	5	9						
Vt.	-	0	2	2	16	-	0	2	5	16	-	0	2	12	9						
MID. ATLANTIC	3	5	107	158	286	5	14	72	589	1,046	5	15	43	699	732						
N.J.	-	0	3	3	62	-	4	26	206	267	-	3	8	122	151						
N.Y. (Upstate)	-	0	103	12	110	4	4	60	188	219	4	4	32	251	209						
N.Y. City	-	0	4	27	13	1	4	12	128	347	-	1	9	74	143						
Pa.	-	0	5	5	101	-	2	5	67	213	1	6	13	252	229						
E.N. CENTRAL	11	11	52	503	503	5	20	38	703	890	3	14	43	666	757						
Ill.	-	1	7	59	120	-	7	16	229	305	-	4	11	144	252						
Ind.	4	1	8	68	50	3	2	18	113	121	-	2	11	92	86						
Mich.	-	1	7	69	78	-	3	10	119	192	-	3	12	183	179						
Ohio	7	3	18	150	126	2	3	11	130	82	3	4	19	205	161						
Wis.	-	2	39	157	129	-	3	9	112	190	-	1	4	42	79						
W.N. CENTRAL	10	8	35	335	397	21	34	77	1,225	1,220	10	5	57	285	225						
Iowa	-	2	8	108	82	-	2	10	77	68	N	0	0	N	N						
Kans.	-	0	3	-	39	-	3	20	103	167	-	1	5	46	35						
Minn.	7	3	27	186	120	17	2	10	122	70	9	0	52	136	86						
Mo.	5	2	13	143	82	4	13	69	574	783	1	1	5	61	57						
Nebr.	-	1	8	55	42	-	2	14	102	83	-	0	4	25	18						
N. Dak.	-	0	15	-	6	-	0	18	63	4	-	0	5	9	9						
S. Dak.	-	0	5	29	26	-	4	21	184	45	-	0	3	8	20						
S. ATLANTIC	3	7	39	350	322	118	54	122	2,150	1,682	12	22	43	927	725						
Del.	-	0	2	7	8	-	0	2	8	10	-	0	2	10	5						
D.C.	-	0	1	2	-	1	0	2	14	9	2	0	2	13	8						
Fla.	1	2	29	75	75	73	26	66	1,064	818	9	6	16	234	188						
Ga.	-	1	6	69	44	43	17	41	714	435	-	5	11	176	153						
Md.	2	1	8	69	66	-	2	10	94	68	1	4	12	169	143						
N.C.	7	1	10	90	44	-	1	21	125	149	-	0	26	138	104						
S.C.	-	0	2	6	9	1	1	9	69	84	-	1	6	51	30						
