
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending October 29, 2005 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis cummulative for 2005
Tuberculosis cummulative for 2004
Typhoid Fever cummulative for 2005
Typhoid Fever cummulative for 2004
Varicella (Chicken Pox) cummulative for 2005
Varicella (Chicken Pox) cummulative for 2004
West Nile virus disease § Neuroinvasive cummulative for 2005
West Nile virus disease § Neuroinvasive cummulative for 2004
West Nile virus disease § Non-neuroinvasive † cummulative for 2005

tab delimited data:
test
UNITED STATES	9,595	10,910	220	275	19,567	22,821	1,030	1,128	1,352												
NEW ENGLAND	278	355	22	20	1,055	2,546	9	-	3												
Maine	14	16	1	-	213	185	-	-	-												
N.H.	6	13	-	-	241	-	-	-	-												
Vt.	4	2	-	-	63	413	-	-	-												
Mass.	179	204	13	14	538	452	4	-	1												
R.I.	24	44	1	1	-	-	1	-	-												
Conn.	51	76	7	5	U	1,496	4	-	2												
MID. ATLANTIC	1,678	1,713	36	67	3,803	78	26	17	17												
Upstate N.Y.	208	231	5	9	-	-	-	5	-												
N.Y. City	821	852	12	27	-	-	10	2	4												
N.J.	396	376	11	16	-	-	2	1	2												
Pa.	253	254	8	15	3,803	78	14	9	11												
E.N. CENTRAL	1,035	980	18	32	5,144	9,773	221	66	108												
Ohio	209	163	2	6	1,181	1,148	44	11	12												
Ind.	108	110	1	-	482	N	7	8	-												
Ill.	483	433	5	15	68	4,922	128	29	86												
Mich.	170	203	5	9	3,069	3,136	34	13	4												
Wis.	65	71	5	2	344	567	8	5	6												
W.N. CENTRAL	494	373	6	8	394	159	123	86	395												
Minn.	156	147	5	4	-	-	17	13	26												
Iowa	170	33	-	-	N	N	12	13	18												
Mo.	79	97	-	2	282	5	13	27	12												
N. Dak.	2	3	-	-	25	82	12	2	74												
S. Dak.	11	8	-	-	87	72	35	6	196												
Nebr.	28	26	-	2	-	-	26	7	64												
Kans.	48	59	1	-	-	-	8	18	5												
S. ATLANTIC	2,030	2,287	45	38	1,769	2,008	26	65	21												
Del.	12	17	1	-	28	5	1	-	-												
Md.	221	232	9	11	-	-	4	10	1												
D.C.	42	72	-	-	34	21	-	1	-												
Va.	246	226	17	7	401	481	-	4	-												
W. Va.	19	18	-	-	887	1,135	-	-	N												
N.C.	232	254	4	6	-	N	2	3	1												
S.C.	180	151	-	-	419	366	4	-	-												
Ga.	324	477	3	4	-	-	7	14	6												
Fla.	754	840	11	10	-	-	8	33	13												
E.S. CENTRAL	404	520	5	8	-	42	60	60	35												
Ky.	84	94	2	3	N	N	4	1	-												
Tenn.	161	165	-	5	-	-	11	13	1												
Ala.	159	161	1	-	-	42	6	15	3												
Miss.	-	100	2	-	-	-	39	31	31												
W.S. CENTRAL	1,189	1,610	16	25	5,259	6,226	187	224	100												
Ark.	88	98	-	-	2	-	8	15	13												
La.	-	-	1	-	109	49	78	79	33												
Okla.	121	140	1	1	-	-	9	16	7												
Tex.	980	1,372	14	24	5,148	6,177	92	114	47												
MOUNTAIN	286	423	10	7	2,143	1,989	109	322	192												
Mont.	8	4	-	-	-	-	8	2	17												
Idaho	-	3	-	-	-	-	2	1	7												
Wyo.	-	4	-	-	49	35	4	2	6												
Colo.	46	106	5	2	1,524	1,598	19	41	72												
N. Mex.	14	23	-	-	149	U	17	31	12												
Ariz.	174	169	3	2	-	-	25	214	33												
Utah	26	32	1	1	421	356	21	6	30												
Nev.	18	82	1	2	-	-	13	25	15												
PACIFIC	2,201	2,649	62	70	-	-	269	288	481												
Wash.	202	190	5	6	N	N	-	-	-												
Oreg.	54	83	3	1	-	-	-	-	5												
Calif.	1,812	2,249	42	57	-	-	269	288	476												
Alaska	36	32	-	-	-	-	-	-	-												
Hawaii	97	95	12	6	-	-	-	-	-												
Guam	-	46	-	-	-	189	-	-	-												
P.R.	-	83	-	-	533	342	-	-	-												
V.I.	-	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	-												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2005 are provisional and cumulative (year-to-date).

§ Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious Diseases 
(ArboNet Surveillance).

† Not previously notifiable.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


