
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending November 18, 2006 (WEEK 46)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	19	51	333	2,179	2,242	62	175	334	7,951	7,564	695	824	2,857	36,104	25,442						
NEW ENGLAND	-	1	24	33	200	1	4	17	175	189	7	35	144	1,297	4,692						
Conn.	U	0	7	U	82	-	0	11	38	44	U	0	58	U	1,454						
Maine	-	0	2	9	N	-	0	2	8	1	-	3	20	151	275						
Mass.	-	0	6	-	89	1	3	6	107	108	-	0	54	94	2,056						
N.H.	-	0	0	-	-	-	0	2	11	14	4	6	47	440	290						
R.I.	-	0	11	10	18	-	0	2	9	21	-	0	0	-	-						
Vt.	-	0	2	14	11	-	0	1	2	1	3	12	50	612	617						
MID. ATLANTIC	2	3	15	150	184	2	21	35	972	913	-	102	183	4,128	4,271						
N.J.	N	0	0	N	N	-	3	8	145	119	-	0	0	-	-						
N.Y. (Upstate)	2	1	10	56	71	2	3	14	134	69	-	0	0	-	-						
N.Y. City	U	0	0	U	U	-	10	23	468	546	-	0	0	-	-						
Pa.	-	2	9	94	113	-	5	12	225	179	-	102	183	4,128	4,271						
E.N. CENTRAL	5	12	41	508	563	12	17	39	777	814	365	245	587	12,950	5,174						
Ill.	-	0	3	17	32	-	7	23	355	456	-	1	7	68	91						
Ind.	5	2	21	146	171	1	1	4	80	57	-	0	475	475	-						
Mich.	-	0	4	18	39	4	2	19	109	73	103	102	174	4,046	3,329						
Ohio	-	6	32	327	321	6	4	8	173	193	262	128	420	7,717	1,363						
Wis.	N	0	0	N	N	1	1	4	60	35	-	13	52	644	391						
W.N. CENTRAL	1	1	191	101	39	1	5	11	229	232	63	28	98	1,566	500						
Iowa	N	0	0	N	N	-	0	3	18	8	N	0	0	N	N						
