
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 21, 1997 (WEEK 25)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	25,284	31,333	190,053	194,966	565	269	119,650	143,001	1,485	1,697											
NEW ENGLAND	903	1,247	7,805	7,736	47	23	2,613	2,945	27	45											
Maine	25	16	453	U	3	-	28	21	-	-											
N.H.	14	42	314	347	2	2	55	68	5	2											
Vt.	18	10	188	212	3	1	24	28	-	14											
Mass.	419	648	3,390	3,161	31	20	1,062	1,012	19	26											
R.I.	71	94	983	973	1	-	223	249	3	3											
Conn.	356	437	2,477	3,043	7	-	1,221	1,567	-	-											
MID. ATLANTIC	8,301	9,075	26,473	32,981	34	9	15,695	19,909	156	144											
Upstate N.Y.	1,358	1,098	N	N	21	4	2,629	3,407	121	113											
N.Y. City	4,157	5,292	13,648	17,878	6	-	6,042	7,802	-	3											
N.J.	1,773	1,651	4,261	6,537	7	3	2,955	3,999	-	-											
Pa.	1,013	1,034	8,564	8,566	N	2	4,069	4,701	35	28											
E.N. CENTRAL	1,687	2,423	27,871	41,738	97	28	17,129	26,989	271	253											
Ohio	357	550	6,074	9,898	28	11	3,967	6,917	7	7											
Ind.	329	344	4,191	4,695	21	5	2,817	3,107	7	7											
Ill.	612	990	5,251	11,822	24	-	2,546	7,839	24	50											
Mich.	306	400	8,678	10,171	24	4	6,197	6,818	233	189											
Wis.	83	139	3,677	5,152	N	8	1,602	2,308	-	-											
W.N. CENTRAL	469	791	10,773	14,955	81	47	4,982	6,815	104	47											
Minn.	84	157	U	2,293	36	21	U	931	2	-											
Iowa	67	53	2,198	1,907	16	8	596	481	27	22											
Mo.	195	397	5,360	6,392	10	13	3,450	4,042	54	12											
N. Dak.	5	7	387	476	3	2	24	13	2	-											
S. Dak.	3	8	578	662	5	-	58	92	-	-											
Nebr.	48	49	464	1,025	8	-	124	214	2	5											
Kans.	67	120	1,786	2,200	3	3	730	1,042	17	8											
S. ATLANTIC	6,203	7,761	40,963	26,384	66	19	39,581	46,761	135	82											
Del.	111	165	-	-	2	2	542	691	-	-											
Md.	734	853	3,447	2,978	4	1	6,266	5,952	9	1											
D.C.	409	456	N	N	-	-	1,319	2,097	-	-											
Va.	551	485	5,166	5,330	N	7	3,734	4,515	10	7											
W. Va.	38	63	1,478	994	N	-	449	349	9	7											
N.C.	361	361	7,963	U	18	9	7,502	9,073	28	22											
S.C.	300	414	5,918	U	1	-	5,346	5,371	25	15											
Ga.	850	1,203	5,651	5,910	19	-	6,379	10,226	U	-											
Fla.	2,849	3,761	11,340	11,172	22	-	8,044	8,487	54	30											
E.S. CENTRAL	810	1,076	16,014	14,462	44	7	15,669	15,313	175	321											
Ky.	113	153	3,149	3,274	14	-	1,628	1,957	8	18											
Tenn.	358	408	6,027	6,231	21	7	5,024	5,307	111	258											
Ala.	194	323	3,847	4,079	6	-	5,459	6,353	6	2											
Miss.	145	192	2,991	878	3	-	3,558	1,696	50	43											
W.S. CENTRAL	2,596	3,277	21,759	10,300	27	5	14,587	9,605	179	146											
Ark.	96	144	595	829	3	1	1,227	1,978	-	4											
La.	476	758	3,941	3,318	4	3	3,711	3,561	102	86											
Okla.	138	139	3,482	3,720	2	1	2,227	2,238	4	1											
Tex.	1,886	2,236	13,741	2,433	18	-	7,422	1,828	73	55											
MOUNTAIN	730	902	11,851	12,002	68	42	3,512	3,767	197	312											
Mont.	18	10	477	588	4	-	20	13	10	10											
Idaho	22	23	691	759	11	8	50	51	23	82											
Wyo.	13	3	255	325	4	-	25	14	82	91											
Colo.	180	245	1,896	942	20	13	915	889	25	28											
N. Mex.	65	55	1,709	1,925	5	4	594	428	33	39											
Ariz.	188	280	4,645	5,399	N	13	1,395	1,845	18	37											
Utah	55	93	815	713	21	-	119	136	3	12											
Nev.	189	193	1,363	1,351	3	4	394	391	3	13											
PACIFIC	3,585	4,781	26,544	34,408	101	86	5,882	10,897	241	347											
Wash.	288	379	4,334	4,794	21	20	922	1,061	14	32											
Oreg.	144	234	1,762	2,679	30	39	258	400	4	5											
Calif.	3,111	4,068	19,036	25,573	47	24	4,294	8,968	145	208											
Alaska	16	11	658	499	3	-	190	220	-	2											
Hawaii	26	89	754	863	N	3	218	248	78	100											
Guam	2	4	31	206	N	-	3	35	-	5											
P.R.	762	1,047	N	N	21	U	317	316	53	86											
V.I.	36	14	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	1	-	N	N	N	U	16	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


