
TABLE I.  Provisional cases of infrequently reported notifiable diseases (<1,000 cases reported during the preceding year), United States, week ending September 6, 2008 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Disease
Current week
Cummulative for 2008
5-year weekly average†
Total cases reported for year 2007
Total cases reported for year 2006
Total cases reported for year 2005
Total cases reported for year 2004
Total cases reported for year 2003
States reporting cases during current week (No.)

tab delimited data:
test
Anthrax	-	-	0	1	1	-	-	-		
Botulism:										
foodborne	-	7	1	32	20	19	16	20		
infant	-	59	2	85	97	85	87	76		
other(wound & unspecified)	-	12	1	27	48	31	30	33		
Brucellosis	1	51	2	131	121	120	114	104	CA (1 )	
Chancroid	1	30	0	23	33	17	30	54	NY (1 )	
Cholera	-	1	0	7	9	8	6	2		
Cyclosporiasis §	1	104	2	93	137	543	160	75	FL (1 )	
Diphtheria	-	-	-	-	-	-	-	1		
Domestic arboviral diseases §, ¶ :										
California serogroup	-	21	6	55	67	80	112	108		
eastern equine	-	1	1	4	8	21	6	14		
Powassan	-	-	0	7	1	1	1	-		
St. Louis	-	5	1	9	10	13	12	41		
western equine	-	-	-	-	-	-	-	-		
Ehrlichiosis/Anaplasmosis §,**:										
Ehrlichia chaffeensis	7	477	14	828	578	506	338	321	OH (2 ), MD (1 ), NC (2 ), FL (1 ), TN (1 )	
Ehrlichia ewingii	-	6	-	-	-	-	-	-		
Anaplasma phagocytophilum	-	181	15	834	646	786	537	362		
undetermined	-	47	4	337	231	112	59	44		
Haemophilus influenzae ††, invasive disease (age &lt;5 yrs):										
serotype B	-	16	0	22	29	9	19	32		
nonserotype B	-	115	2	199	175	135	135	117		
unknown serotype	-	139	2	180	179	217	177	227		
Hansen disease §	1	50	2	101	66	87	105	95	CA (1 )	
Hantavirus pulmonary syndrome §	-	9	0	32	40	26	24	26		
Hemolytic uremic syndrome, post-diarrheal §	5	112	8	292	288	221	200	178	NC (1 ), UT (3 ), CA (1 )	
Hepatitis C viral, acute	6	554	15	849	766	652	720	1,102	MI (2 ), NC (3 ), FL (1 )	
HIV infection, pediatric (age &lt;13 yrs) §§	-	-	2	-	-	380	436	504		
Influenza-associated pediatric mortality §, ¶¶	-	88	0	77	43	45	-	N		
Listeriosis	4	394	22	808	884	896	753	696	NY (2 ), PA (1 ), WI (1 )	
Measles ***	-	127	1	43	55	66	37	56		
Meningococcal disease, invasive ††† :										
A,C,Y, and W-135	-	202	4	325	318	297	-	-		
serogroup B	-	115	2	167	193	156	-	-		
other serogroup	-	25	0	35	32	27	-	-		
unknown serogroup	5	444	9	550	651	765	-	-	FL (1 ), TX (1 ), CA (3 )	
Mumps	1	281	12	800	6,584	314	258	231	CA (1 )	
Novel influenza A infection virus	-	-	0	1	N	N	N	N		
Plague	-	1	0	7	17	8	3	1		
Poliomyelitis, paralytic	-	-	-	-	-	1	-	-		
Poliovirus infection, nonparalytic §	-	-	-	-	N	N	N	N		
Psittacosis §	-	7	0	12	21	16	12	12		
Q fever total §,§§§:	2	75	3	171	169	136	70	71		
acute	2	68	-	-	-	-	-	-	OH (1 ), CA (1 )	
chronic	-	7	-	-	-	-	-	-		
Rabies, human	-	-	0	1	3	2	7	2		
Rubella ¶¶¶	2	11	0	12	11	11	10	7	FL (2 )	
Rubella, congenital syndrome	-	1	-	-	1	1	-	1		
SARS CoV §, ****	-	-	-	-	-	-	-	8		
Smallpox §	-	-	-	-	-	-	-	-		
Streptococcal toxic-shock syndrome §	1	101	1	132	125	129	132	161	NC (1 )	
Syphilis, congenital (age &lt;1 yr)	-	133	8	430	349	329	353	413		
Tetanus	1	8	1	28	41	27	34	20	NH (1 )	
Toxic-shock syndrome (staphylococcal) §	-	47	2	92	101	90	95	133		
Trichinellosis	-	5	0	5	15	16	5	6		
Tularemia	-	72	3	137	95	154	134	129		
Typhoid fever	4	254	12	434	353	324	322	356	MD (1 ), CA (3 )	
Vancomycin-intermediate Staphylococcus aureus §	-	6	28	37	6	2	-	N		
Vancomycin-resistant Staphylococcus aureus §	-	-	-	2	1	3	1	N		
Vibriosis (non-cholera Vibrio species infections) §	11	247	8	447	N	N	N	N	MD (1 ), FL (3 ), TN (1 ), AL (2 ), OK (1 ), CA (3 )	
Yellow fever	-	-	-	-	-	-	-	-		

-: No reported cases
N: Not notifiable
Cum: Cumulative year-to-date counts.

* Incidence data for reporting years 2007 and 2008 are provisional, whereas data for 
2003, 2004, 2005, and 2006 are finalized.

† Calculated by summing the incidence counts for the current week, the 2 weeks preceding the current week, and the 2 weeks 
following the current week, for a total of 5 preceding years.  Additional information is available at 
http://wwwn.cdc.gov/nndss/document/5yearweeklyaverage.pdf.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatic mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.

¶ Includes both neuroinvasive and non-neuroinvasive. Updated weekly from reports to the Division of Vector-Borne Infectious 
Diseases, National Center for Zoonotic, Vector-Borne, and Enteric Diseases (ArboNET Surveillance). Data for 
West Nile virus are available in Table II.

** The names of the reporting categories changed in 2008 as a result of revisions to the case definitions. Cases 
reported prior to 2008 were reported in the categories: Ehrlichiosis, human monocytic (analogous to E. chaffeensis); 
Ehrlichiosis, human granulocytic (analogous to Anaplasma phagocytophilum), and Ehrlichiosis, unspecified, or other agent 
(which included cases unable to be clearly placed in other categories, as well as possible cases of E. ewingii). 

†† Data for H. influenzae (all ages, all serotypes) are available in Table II.

