
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending July 5, 2008 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2008
Pertussis cummulative for 2007
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2008
Rabies, animal cummulative for 2007
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2008
Rocky Mountain Spotted Fever cummulative for 2007

tab delimited data:
test
UNITED STATES	61	149	849	3,313	4,728	54	93	177	2,123	2,972	75	29	195	479	787						
NEW ENGLAND	-	24	49	276	726	6	8	20	173	279	-	0	2	-	4						
Conn.	-	0	5	-	38	4	3	17	96	118	-	0	0	-	-						
Maine	-	1	5	16	37	-	1	5	25	42	N	0	0	N	N						
Mass.	-	17	35	224	589	N	0	0	N	N	-	0	2	-	4						
N.H.	-	1	5	12	37	2	1	4	19	23	-	0	1	-	-						
R.I.	-	1	25	19	4	N	0	0	N	N	-	0	0	-	-						
Vt.	-	0	6	5	21	-	2	6	33	96	-	0	0	-	-						
MID. ATLANTIC	10	21	43	376	637	11	20	32	531	496	2	1	5	29	40						
N.J.	-	1	9	3	107	-	0	0	-	-	-	0	2	2	14						
N.Y. (Upstate)	6	7	23	146	309	10	9	20	218	235	2	0	2	8	3						
N.Y. City	-	2	7	34	70	-	0	2	10	28	-	0	2	10	15						
Pa.	4	8	23	193	151	1	10	23	303	233	-	0	2	9	8						
E.N. CENTRAL	2	20	189	631	896	-	3	43	43	54	-	0	3	9	28						
Ill.	-	3	8	58	96	N	0	0	N	N	-	0	3	1	19						
Ind.	-	0	12	22	31	-	0	1	1	6	-	0	1	1	3						
Mich.	2	4	16	74	135	-	1	32	25	28	-	0	1	1	2						
Ohio	-	6	176	453	411	-	1	11	17	20	-	0	3	6	4						
Wis.	-	2	14	24	223	N	0	0	N	N	-	0	1	-	-						
W.N. CENTRAL	7	11	142	317	340	5	4	13	69	139	10	4	34	122	147						
Iowa	-	1	5	31	104	-	0	3	9	15	-	0	5	-	7						
Kans.	1	1	5	24	57	-	0	7	-	76	-	0	2	-	6						
Minn.	4	0	131	99	59	-	0	6	19	10	-	0	4	-	1						
Mo.	-	3	18	120	51	5	0	3	21	17	8	3	25	115	126						
Nebr.	2	1	12	38	21	-	0	0	-	-	2	0	2	6	5						
N. Dak.	-	0	5	1	3	-	0	8	13	11	-	0	0	-	-						
S. Dak.	-	0	2	4	45	-	0	2	7	10	-	0	1	1	2						
S. ATLANTIC	7	13	50	327	508	32	40	73	1,086	1,183	60	7	109	165	369						
Del.	-	0	2	5	6	-	0	0	-	-	-	0	2	5	10						
D.C.	-	0	1	2	7	-	0	0	-	-	-	0	2	2	2						
Fla.	7	3	9	97	119	-	0	28	71	128	-	0	3	3	4						
Ga.	-	0	3	19	27	21	6	37	187	124	3	0	6	13	37						
Md.	-	1	6	32	65	-	9	18	221	209	2	1	6	21	27						
N.C.	-	0	38	76	180	10	9	16	251	261	55	0	96	78	213						
S.C.	-	1	22	40	45	-	0	0	-	46	-	0	4	14	29						
Va.	-	2	11	52	50	-	12	27	297	377	-	1	8	28	45						
W. Va.	-	0	12	4	9	1	0	11	59	38	-	0	3	1	2						
E.S. CENTRAL	2	7	31	115	162	-	3	7	67	80	3	4	16	71	138						
Ala.	-	1	6	19	39	-	0	0	-	-	-	1	10	20	31						
Ky.	-	0	4	22	13	-	0	3	17	10	-	0	1	-	4						
Miss.	1	3	29	46	55	-	0	1	2	-	-	0	3	4	8						
Tenn.	1	1	4	28	55	-	2	6	48	70	3	1	10	47	95						
