
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending February 14, 1998 (WEEK 06)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1998
Meningococcal Disease cummulative for 1997
Mumps current week
Mumps cummulative for 1998
Mumps cummulative for 1997
Pertussis current week
Pertussis cummulative for 1998
Pertussis cummulative for 1997
Rubella current week
Rubella cummulative for 1998
Rubella cummulative for 1997

tab delimited data:
test
UNITED STATES	311	447	-	28	40	61	363	515	2	14	5										
NEW ENGLAND	26	30	-	-	-	1	72	181	-	-	-										
Maine	1	2	-	-	-	-	4	4	-	-	-										
N.H.	1	3	-	-	-	-	5	22	-	-	-										
Vt.	1	-	-	-	-	1	14	69	-	-	-										
Mass.	10	20	-	-	-	-	49	86	-	-	-										
R.I.	3	1	-	-	-	-	-	-	-	-	-										
Conn.	10	4	-	-	-	-	-	-	-	-	-										
MID. ATLANTIC	27	35	-	1	4	5	26	27	-	10	1										
Upstate N.Y.	9	6	-	1	-	5	26	15	-	10	-										
N.Y. City	3	5	-	-	-	-	-	7	-	-	1										
N.J.	15	5	-	-	2	-	-	2	-	-	-										
Pa.	-	19	-	-	2	-	-	3	-	-	-										
E.N. CENTRAL	39	71	-	4	7	5	31	61	-	-	3										
Ohio	26	30	-	3	2	5	23	30	-	-	-										
Ind.	6	9	-	-	2	-	1	-	-	-	-										
Ill.	-	20	-	-	1	-	-	6	-	-	-										
Mich.	4	5	-	1	2	-	7	16	-	-	-										
Wis.	3	7	-	-	-	-	-	9	-	-	3										
W.N. CENTRAL	18	37	-	-	2	15	26	14	-	-	-										
Minn.	-	2	-	-	-	12	18	3	-	-	-										
Iowa	3	10	-	-	2	3	6	4	-	-	-										
Mo.	7	16	-	-	-	-	-	-	-	-	-										
N. Dak.	-	-	-	-	-	-	-	1	-	-	-										
S. Dak.	3	1	-	-	-	-	-	1	-	-	-										
Nebr.	1	3	-	-	-	-	2	2	-	-	-										
Kans.	4	5	U	-	-	U	-	3	U	-	-										
S. ATLANTIC	64	76	-	9	1	9	38	27	-	1	-										
Del.	-	2	-	-	-	-	-	-	-	-	-										
Md.	8	9	-	2	-	-	6	22	-	-	-										
D.C.	-	2	-	-	-	-	-	2	-	-	-										
Va.	7	4	-	-	-	-	-	-	-	-	-										
W. Va.	2	3	-	-	-	-	-	-	-	-	-										
N.C.	8	16	-	4	-	-	23	-	-	1	-										
S.C.	5	17	-	2	-	-	-	2	-	-	-										
Ga.	22	12	-	-	-	-	-	-	-	-	-										
Fla.	12	11	-	1	1	9	9	1	-	-	-										
E.S. CENTRAL	14	43	-	-	6	1	11	13	-	-	-										
Ky.	-	9	-	-	-	-	-	2	-	-	-										
Tenn.	14	16	-	-	2	1	3	3	-	-	-										
Ala.	-	13	-	-	2	-	8	5	-	-	-										
Miss.	-	5	U	-	2	U	-	3	U	-	-										
W.S. CENTRAL	17	14	-	5	3	-	12	5	-	1	-										
Ark.	2	4	-	-	-	-	6	2	-	-	-										
La.	4	1	-	-	-	-	-	-	-	-	-										
Okla.	11	2	-	-	-	-	-	-	-	-	-										
Tex.	-	7	U	5	3	U	6	3	U	1	-										
MOUNTAIN	26	28	-	1	4	23	132	117	2	2	-										
Mont.	1	1	-	-	-	-	1	-	-	-	-										
Idaho	-	2	-	-	-	19	78	75	-	-	-										
Wyo.	1	-	-	-	-	-	-	3	-	-	-										
Colo.	11	2	-	-	1	2	12	27	-	-	-										
N. Mex.	4	8	N	N	N	2	36	7	-	-	-										
Ariz.	8	8	-	1	-	-	-	4	-	-	-										
Utah	1	3	-	-	1	-	4	-	2	2	-										
Nev.	-	4	U	-	2	U	1	1	U	-	-										
PACIFIC	80	113	-	8	13	2	15	70	-	-	1										
Wash.	12	9	-	-	2	2	7	13	-	-	-										
Oreg.	27	30	N	N	N	-	8	4	-	-	-										
Calif.	41	74	-	2	7	-	-	51	-	-	1										
Alaska	-	-	-	2	-	-	-	1	-	-	-										
Hawaii	-	-	-	4	4	-	-	1	-	-	-										
Guam	-	-	U	-	1	U	-	-	U	-	-										
P.R.	-	2	-	-	2	-	-	-	-	-	-										
V.I.	-	-	U	-	-	U	-	-	U	-	-										
Amer. Samoa	-	-	U	-	-	U	-	-	U	-	-										
C.N.M.I.	-	-	U	-	-	U	-	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


