
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending October 9, 2010 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type A cummulative for 2009
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type B cummulative for 2009
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2010
Hepatitis (Viral Acute), Type C cummulative for 2009

tab delimited data:
test
UNITED STATES	24	30	69	1,154	1,568	45	60	204	2,348	2,546	5	15	44	626	570						
NEW ENGLAND	-	2	5	73	92	-	1	5	42	45	-	1	4	29	53						
Conn.	-	0	3	23	18	-	0	2	15	13	-	0	3	19	41						
Maine	-	0	1	7	1	-	0	2	11	11	-	0	1	-	1						
Mass.	-	1	4	36	57	-	0	2	8	17	-	0	1	9	10						
N.H.	-	0	1	1	7	-	0	2	6	4	N	0	0	N	N						
R.I.	-	0	4	6	7	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	0	-	2	-	0	1	2	-	-	0	1	1	1						
MID. ATLANTIC	3	4	8	151	224	1	5	10	223	273	1	2	6	81	80						
N.J.	-	0	3	11	58	-	1	5	54	83	-	0	2	8	5						
N.Y. (Upstate)	2	1	4	48	38	-	1	6	39	45	-	1	4	48	37						
N.Y. City	-	1	4	50	69	-	2	4	69	56	-	0	0	-	5						
Pa.	1	1	4	42	59	1	1	5	61	89	1	0	3	25	33						
E.N. CENTRAL	4	4	8	163	240	-	9	17	358	343	1	2	9	104	70						
Ill.	-	1	3	37	111	-	2	6	63	91	-	0	1	1	4						
Ind.	-	0	2	15	16	-	1	5	46	55	-	0	2	21	14						
Mich.	2	1	4	49	56	-	3	6	95	106	1	1	6	66	25						
Ohio	2	0	5	39	34	-	2	6	80	72	-	0	1	9	24						
Wis.	-	0	3	23	23	-	1	8	74	19	-	0	2	7	3						
W.N. CENTRAL	1	1	13	62	94	3	2	15	90	113	-	0	11	16	16						
Iowa	-	0	3	5	32	-	0	2	12	28	-	0	1	1	9						
Kans.	-	0	2	10	7	-	0	2	5	6	-	0	1	1	1						
Minn.	1	0	12	14	15	1	0	13	7	20	-	0	9	6	3						
Mo.	-	0	2	20	19	1	1	3	53	37	-	0	1	5	-						
Nebr.	-	0	4	12	18	1	0	2	12	19	-	0	1	3	2						
N. Dak.	-	0	1	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	1	1	3	-	0	1	1	3	-	0	0	-	1						
S. ATLANTIC	8	8	14	279	334	26	16	40	684	698	-	4	8	133	129						
Del.	1	0	1	7	3	-	0	2	20	25	U	0	0	U	U						
D.C.	-	0	1	1	1	-	0	1	3	10	-	0	1	2	1						
Fla.	4	3	7	109	143	12	5	12	238	224	-	1	6	44	33						
Ga.	2	1	3	33	38	2	2	7	114	118	-	0	2	6	30						
Md.	-	0	4	22	37	1	1	6	50	61	-	0	2	20	19						
N.C.	-	0	5	43	34	2	1	16	81	91	-	1	3	35	19						
S.C.	-	1	3	22	49	-	1	4	45	42	-	0	1	1	1						
Va.	1	1	6	40	27	-	1	14	76	73	-	0	2	11	7						
W. Va.	-	0	2	2	2	9	0	14	57	54	-	0	5	14	19						
E.S. CENTRAL	-	1	3	32	34	4	7	13	267	262	1	3	8	118	80						
Ala.	-	0	1	5	9	-	1	5	48	73	-	0	2	5	7						
Ky.	-	0	2	13	8	3	2	8	96	63	1	2	5	81	47						
Miss.	-	0	1	2	8	1	1	3	26	23	U	0	0	U	U						
Tenn.	-	0	2	12	9	-	2	8	97	103	-	1	4	32	26						
W.S. CENTRAL	3	2	19	97	153	3	9	109	360	447	1	1	14	55	44						
Ark.	-	0	3	-	7	-	0	4	32	54	-	0	1	-	1						
La.	-	0	2	7	5	-	1	4	38	55	-	0	1	5	7						
Okla.	-	0	3	-	3	1	2	19	74	79	1	0	12	20	12						
Tex.	3	2	18	90	138	2	5	87	216	259	-	1	3	30	24						
MOUNTAIN	1	3	8	116	132	-	2	8	92	111	-	1	5	40	38						
Ariz.	1	1	5	56	57	-	0	2	23	38	U	0	0	U	U						
Colo.	-	1	3	25	43	-	0	3	21	22	-	0	2	7	23						
Idaho	-	0	2	6	3	-	0	1	6	10	-	0	2	8	3						
Mont.	-	0	1	4	6	-	0	1	1	1	-	0	0	-	1						
Nev.	-	0	2	12	9	-	1	3	33	27	-	0	1	4	3						
N. Mex.	-	0	1	3	7	-	0	1	4	5	-	0	2	11	5						
Utah	-	0	1	7	5	-	0	1	4	4	-	0	2	10	3						
Wyo.	-	0	3	3	2	-	0	0	-	4	-	0	0	-	-						
PACIFIC	4	5	16	181	265	8	6	20	232	254	1	1	6	50	60						
Alaska	-	0	1	1	2	-	0	1	3	2	U	0	2	U	U						
Calif.	3	4	15	147	209	7	4	17	157	182	1	0	4	21	31						
Hawaii	-	0	2	2	8	-	0	1	1	5	U	0	0	U	U						
Oreg.	1	0	2	16	13	-	1	4	34	31	-	0	3	11	15						
Wash.	-	0	2	15	33	1	1	4	37	34	-	0	6	18	14						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	6	14	4	-	1	6	33	48	-	0	6	27	37						
P.R.	1	0	1	10	21	1	0	2	16	28	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


