
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending August 18, 2007 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	36	55	201	1,626	2,188	33	76	406	2,369	2,710	30	41	109	1,128	1,422						
NEW ENGLAND	1	2	6	61	125	-	2	5	42	72	2	2	13	65	93						
Conn.	-	0	3	9	26	-	0	5	21	30	2	0	9	19	19						
Maine	-	0	1	2	7	-	0	2	2	15	-	0	2	2	6						
Mass.	-	1	4	28	62	-	0	2	4	15	-	0	5	14	48						
N.H.	-	0	3	10	18	-	0	1	5	7	-	0	2	3	8						
R.I.	-	0	2	8	6	-	0	4	9	4	-	0	6	22	9						
Vt.	1	0	1	4	6	-	0	1	1	1	-	0	2	5	3						
MID. ATLANTIC	4	7	20	231	231	-	8	21	274	341	7	12	55	337	470						
N.J.	-	2	5	51	72	-	2	7	53	108	-	1	10	29	62						
N.Y. (Upstate)	1	1	11	44	50	-	1	13	52	45	3	5	30	111	158						
N.Y. City	1	2	10	82	69	-	2	6	56	79	-	2	24	47	77						
Pa.	2	1	5	54	40	-	3	8	113	109	4	5	19	150	173						
E.N. CENTRAL	-	6	17	161	196	2	9	23	257	318	3	9	31	220	318						
Ill.	-	2	7	60	52	-	2	6	64	92	-	1	13	30	61						
Ind.	-	0	7	7	15	2	0	21	29	34	3	0	6	20	26						
Mich.	-	2	8	44	64	-	2	8	68	91	-	3	10	76	70						
Ohio	-	1	4	43	39	-	2	10	84	76	-	3	14	86	132						
Wis.	-	0	4	7	26	-	0	3	12	25	-	0	3	8	29						
W.N. CENTRAL	3	2	18	103	90	3	2	15	77	94	2	1	16	46	52						
Iowa	-	0	4	25	8	-	0	3	14	14	-	0	2	6	10						
Kans.	-	0	1	2	22	-	0	1	5	8	-	0	3	2	4						
Minn.	3	0	17	49	9	1	0	13	14	12	-	0	11	14	11						
Mo.	-	0	2	15	30	2	0	5	33	50	1	0	2	17	16						
Nebr.	-	0	2	7	12	-	0	3	8	7	1	0	1	4	7						
N. Dak.	-	0	3	-	-	-	0	1	-	-	-	0	1	-	-						
S. Dak.	-	0	1	5	9	-	0	1	3	3	-	0	1	3	4						
S. ATLANTIC	10	10	27	314	323	6	21	56	609	756	9	7	25	209	254						
Del.	-	0	1	3	11	-	0	3	10	32	-	0	2	5	7						
D.C.	-	0	5	14	4	-	0	2	1	5	-	0	4	1	14						
Fla.	6	3	11	92	122	5	7	14	227	265	4	2	9	85	97						
Ga.	-	1	4	42	40	-	3	10	70	127	-	1	2	14	16						
Md.	2	1	6	53	34	1	2	7	62	102	2	1	8	41	53						
N.C.	2	0	11	37	60	-	0	16	79	94	2	1	4	29	22						
S.C.	-	0	4	12	14	-	1	5	41	56	-	0	2	9	3						
Va.	-	1	5	56	34	-	2	8	88	35	-	1	4	21	35						
W. Va.	-	0	1	5	4	-	0	23	31	40	1	0	4	4	7						
E.S. CENTRAL	-	2	7	60	84	2	6	17	203	206	3	2	7	63	57						
Ala.	-	0	2	10	9	2	2	10	71	64	-	0	1	7	8						
Ky.	-	0	2	11	28	-	1	7	39	45	2	1	6	31	17						
Miss.	-	0	4	6	5	-	0	8	14	8	-	0	1	-	3						
Tenn.	-	1	5	33	42	-	3	8	79	89	1	1	4	25	29						
W.S. CENTRAL	3	6	43	125	221	12	18	170	482	511	2	1	16	59	50						
Ark.	-	0	2	8	38	-	1	7	37	43	-	0	3	4	3						
La.	-	1	4	18	12	-	1	4	46	41	-	0	1	2	10						
Okla.	-	0	3	3	4	1	1	25	21	20	-	0	6	4	1						
Tex.	3	4	39	96	167	11	14	135	378	407	2	1	13	49	36						
MOUNTAIN	2	5	15	144	174	2	3	9	115	95	1	2	8	55	70						
Ariz.	-	3	11	98	96	-	0	3	40	-	1	0	4	15	24						
Colo.	1	1	3	20	29	1	0	2	20	27	-	0	2	11	14						
Idaho	-	0	1	2	8	-	0	2	8	10	-	0	3	4	6						
Mont.	-	0	3	6	6	-	0	3	-	-	-	0	1	3	3						
Nev.	1	0	2	8	9	1	1	5	27	25	-	0	2	6	4						
N. Mex.	-	0	2	5	12	-	0	2	7	15	-	0	2	5	3						
Utah	-	0	1	3	12	-	0	4	13	18	-	0	2	8	16						
Wyo.	-	0	1	2	2	-	0	1	-	-	-	0	1	3	-						
PACIFIC	13	13	92	427	744	6	10	106	310	317	1	2	11	74	58						
Alaska	-	0	1	2	1	-	0	3	4	3	-	0	1	-	-						
Calif.	9	10	40	373	706	4	7	31	230	259	-	1	11	56	58						
Hawaii	-	0	1	3	9	-	0	1	1	5	-	0	1	1	-						
Oreg.	-	1	2	20	28	1	1	5	43	50	-	0	1	5	-						
Wash.	4	0	52	29	-	1	0	74	32	-	1	0	2	12	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
