
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending November 1, 2003 (WEEK 44)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	5,675	5,689	308	363	9,269	10,744	259	282	10,575												
NEW ENGLAND	171	122	1	1	275	349	23	13	1,546												
Maine	7	2	1	-	5	20	-	-	759												
N.H.	14	6	-	-	7	12	2	-	-												
Vt.	1	1	-	-	7	4	-	-	631												
Mass.	115	82	-	1	180	183	12	7	151												
R.I.	16	6	-	-	28	45	2	-	5												
Conn.	18	25	-	-	48	85	7	6	-												
MID. ATLANTIC	696	623	51	57	1,747	1,863	44	71	32												
Upstate N.Y.	37	29	9	4	234	262	10	7	N												
N.Y. City	394	364	31	23	943	900	16	39	-												
N.J.	128	138	11	29	317	427	13	17	-												
Pa.	137	92	-	1	253	274	5	8	32												
E.N. CENTRAL	745	1,041	64	56	937	1,086	17	31	4,535												
Ohio	181	133	3	3	171	181	2	6	1,016												
Ind.	43	53	10	3	111	107	4	2	-												
Ill.	288	408	19	34	444	517	1	15	-												
Mich.	222	424	32	16	171	224	10	4	2,884												
Wis.	11	23	-	-	40	57	-	4	635												
W.N. CENTRAL	116	109	4	2	381	447	4	9	45												
Minn.	34	54	-	1	155	198	-	3	N												
Iowa	7	2	-	-	17	24	2	-	N												
Mo.	45	28	4	1	99	115	1	2	-												
N. Dak.	2	-	-	-	-	4	-	-	45												
S. Dak.	2	-	-	-	16	10	-	-	-												
Nebr.	4	6	-	-	10	23	1	4	-												
Kans.	22	19	-	-	84	73	-	-	-												
S. ATLANTIC	1,544	1,452	56	80	1,893	2,237	43	39	1,810												
Del.	6	10	-	-	23	14	-	-	28												
Md.	251	172	10	15	202	247	8	7	-												
D.C.	49	50	-	1	-	-	-	-	27												
Va.	69	60	1	1	221	228	12	7	473												
W. Va.	2	2	-	-	19	28	-	-	1,061												
N.C.	133	246	16	18	265	293	7	2	N												
S.C.	86	117	4	10	144	145	-	-	221												
Ga.	397	314	6	13	303	446	7	5	-												
Fla.	551	481	19	22	716	836	9	18	N												
E.S. CENTRAL	264	416	10	25	559	643	4	4	1												
Ky.	31	83	1	3	103	113	-	4	N												
Tenn.	116	151	3	7	181	249	2	-	N												
Ala.	98	139	4	9	191	176	2	-	-												
Miss.	19	43	2	6	84	105	-	-	1												
W.S. CENTRAL	797	706	56	78	1,233	1,584	30	28	2,095												
Ark.	42	30	-	10	77	110	-	-	-												
La.	136	131	-	-	-	-	-	-	11												
Okla.	57	52	1	2	124	140	1	2	N												
Tex.	562	493	55	66	1,032	1,334	29	26	2,084												
MOUNTAIN	256	271	22	16	311	349	5	9	511												
Mont.	-	-	-	-	5	6	-	-	N												
Idaho	11	7	-	-	8	13	-	-	N												
Wyo.	-	-	-	-	4	3	-	-	43												
Colo.	24	56	3	2	62	80	3	4	-												
N. Mex.	52	30	1	-	6	32	-	1	2												
Ariz.	155	162	18	14	174	176	2	-	4												
Utah	4	6	-	-	30	25	-	2	462												
Nev.	10	10	-	-	22	14	-	2	-												
PACIFIC	1,086	949	44	48	1,933	2,186	89	78	-												
Wash.	66	52	-	1	206	202	3	4	-												
Oreg.	35	18	-	-	88	97	4	2	-												
Calif.	983	871	44	46	1,533	1,722	81	67	-												
Alaska	-	-	-	-	47	42	-	-	-												
Hawaii	2	8	-	1	59	123	1	5	-												
Guam	-	6	-	-	-	61	-	-	-												
P.R.	156	242	1	21	86	90	-	-	390												
V.I.	1	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


