
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending July 19, 2003 (WEEK 29)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	3,653	3,577	191	226	5,582	6,859	133	173	7,870												
NEW ENGLAND	116	70	1	-	156	223	13	8	1,229												
Maine	4	1	1	-	5	10	-	-	630												
N.H.	12	1	-	-	7	7	1	-	-												
Vt.	-	1	-	-	3	4	-	-	489												
Mass.	77	51	-	-	98	105	5	6	107												
R.I.	11	1	-	-	19	33	2	-	3												
Conn.	12	15	-	-	24	64	5	2	-												
MID. ATLANTIC	428	393	36	31	1,116	1,164	17	48	13												
Upstate N.Y.	20	20	8	1	134	165	4	3	N												
N.Y. City	256	232	21	13	639	570	7	25	-												
N.J.	82	74	7	16	215	261	5	13	-												
Pa.	70	67	-	1	128	168	1	7	13												
E.N. CENTRAL	510	684	38	33	587	667	10	18	3,632												
Ohio	125	80	2	-	104	102	-	5	918												
Ind.	25	38	7	1	70	61	4	2	-												
Ill.	187	259	13	26	272	323	-	6	-												
Mich.	164	294	16	6	115	141	6	3	2,227												
Wis.	9	13	-	-	26	40	-	2	487												
W.N. CENTRAL	86	70	2	-	202	297	2	6	37												
Minn.	30	32	-	-	92	128	-	3	N												
Iowa	4	2	-	-	11	17	1	-	N												
Mo.	30	16	2	-	22	84	1	1	-												
N. Dak.	-	-	-	-	-	4	-	-	37												
S. Dak.	1	-	-	-	16	10	-	-	-												
Nebr.	1	5	-	-	9	9	-	2	-												
Kans.	20	15	-	-	52	45	-	-	-												
S. ATLANTIC	977	879	37	54	1,104	1,433	30	21	1,491												
Del.	4	8	-	-	-	13	-	-	16												
Md.	162	105	6	10	121	153	7	5	-												
D.C.	32	26	1	1	-	-	-	-	18												
Va.	54	43	1	1	98	140	10	-	418												
W. Va.	-	-	-	-	11	14	-	-	882												
N.C.	93	163	10	14	169	166	5	1	N												
S.C.	61	71	4	6	85	104	-	-	157												
Ga.	220	179	3	9	156	265	4	4	-												
Fla.	351	284	12	13	464	578	4	11	N												
E.S. CENTRAL	174	295	12	15	353	427	4	4	-												
Ky.	23	56	1	2	68	74	-	4	N												
Tenn.	74	110	6	5	112	165	1	-	N												
Ala.	65	98	4	5	129	120	3	-	-												
Miss.	12	31	1	3	44	68	-	-	-												
W.S. CENTRAL	455	444	32	51	815	1,074	1	19	1,110												
Ark.	29	18	-	3	54	71	-	-	-												
La.	59	69	-	-	-	-	-	-	3												
Okla.	31	36	1	1	75	89	-	-	N												
Tex.	336	321	31	47	686	914	1	19	1,107												
MOUNTAIN	150	171	19	8	175	216	3	7	358												
Mont.	-	-	-	-	-	6	-	-	N												
Idaho	6	1	-	-	3	10	-	-	N												
Wyo.	-	-	-	-	2	2	-	-	36												
Colo.	12	34	3	1	42	41	3	3	-												
N. Mex.	28	19	-	-	6	22	-	-	-												
Ariz.	93	108	16	7	83	105	-	-	3												
Utah	4	2	-	-	18	17	-	2	319												
Nev.	7	7	-	-	21	13	-	2	-												
PACIFIC	757	571	14	34	1,074	1,358	53	42	-												
Wash.	40	27	-	1	124	129	2	4	-												
Oreg.	26	7	-	-	70	56	3	2	-												
Calif.	690	531	14	32	826	1,065	48	35	-												
Alaska	-	-	-	-	32	31	-	-	-												
Hawaii	1	6	-	1	22	77	-	1	-												
Guam	-	6	-	-	-	37	-	-	-												
P.R.	110	148	1	18	33	57	-	-	263												
V.I.	-	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


