
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 27, 1997 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	53,031	66,213	458,353	437,869	2,292	1,530	284,427	322,818	3,132	3,719											
NEW ENGLAND	2,252	2,746	17,362	16,967	200	127	5,687	6,296	56	113											
Maine	51	49	1,025	931	17	-	66	55	-	-											
N.H.	40	93	799	752	13	16	95	162	8	7											
Vt.	32	19	421	398	8	3	51	47	2	26											
Mass.	808	1,306	7,390	6,791	109	93	2,118	2,163	39	74											
R.I.	142	171	1,822	1,832	10	-	392	486	7	6											
Conn.	1,179	1,108	5,905	6,263	43	15	2,965	3,383	-	-											
MID. ATLANTIC	16,043	18,114	58,700	57,172	141	52	36,918	41,735	368	337											
Upstate N.Y.	2,390	2,422	N	N	97	-	6,147	7,606	287	272											
N.Y. City	8,610	9,942	30,377	26,455	15	8	14,213	13,008	-	3											
N.J.	3,044	3,584	9,524	12,261	29	25	7,176	8,721	-	-											
Pa.	1,999	2,166	18,799	18,456	N	19	9,382	12,400	81	62											
E.N. CENTRAL	3,957	5,171	69,621	83,652	405	280	42,597	57,320	503	490											
Ohio	798	1,153	20,254	20,653	108	52	12,710	14,946	20	35											
Ind.	488	591	9,487	10,100	81	46	6,175	6,458	11	8											
Ill.	1,715	2,192	10,838	22,459	70	31	5,272	15,776	83	93											
Mich.	716	964	20,151	20,277	146	103	14,488	15,267	389	354											
Wis.	240	271	8,891	10,163	N	48	3,952	4,873	-	-											
W.N. CENTRAL	1,055	1,600	32,731	31,705	518	402	14,834	15,822	163	111											
Minn.	194	304	7,416	5,608	214	203	2,752	2,698	4	10											
Iowa	100	92	4,647	4,165	119	74	1,245	1,144	35	53											
Mo.	505	851	11,922	12,020	55	69	7,792	8,492	108	23											
N. Dak.	12	12	749	1,022	15	12	52	42	3	-											
S. Dak.	8	14	1,438	1,536	28	32	169	176	-	-											
Nebr.	90	93	2,560	2,878	61	-	1,087	1,213	3	9											
Kans.	146	234	3,999	4,476	26	12	1,737	2,057	10	16											
S. ATLANTIC	13,084	16,514	89,547	53,331	214	135	87,862	95,569	273	235											
Del.	214	285	1,276	1,148	5	4	1,228	1,432	-	1											
Md.	1,811	2,246	7,516	U	25	14	12,931	11,316	22	4											
D.C.	955	1,257	N	N	2	-	4,256	4,470	-	-											
Va.	1,113	1,146	11,340	11,754	N	41	8,668	9,292	24	17											
W. Va.	121	121	2,882	2,301	N	1	928	850	17	9											
N.C.	795	898	17,097	U	74	38	16,675	18,229	50	46											
S.C.	754	842	12,359	U	13	8	11,235	10,984	38	34											
Ga.	1,604	2,422	12,244	13,333	41	-	14,384	19,810	U	-											
Fla.	5,717	7,297	24,833	24,795	46	29	17,557	19,186	122	124											
E.S. CENTRAL	1,908	2,280	31,504	32,507	95	39	31,709	35,982	334	590											
Ky.	338	401	6,207	6,687	30	-	3,960	4,229	15	29											
Tenn.	745	821	12,438	13,121	46	39	10,975	11,710	232	400											
Ala.	512	608	8,587	8,352	15	-	11,917	13,334	13	8											
Miss.	313	450	4,272	4,347	4	-	4,857	6,709	74	153											
W.S. CENTRAL	5,663	6,793	59,878	59,215	71	26	39,190	40,942	489	515											
Ark.	216	267	2,128	1,663	10	5	3,571	5,050	11	8											
La.	997	1,464	10,030	7,330	7	12	9,777	7,976	241	292											
Okla.	275	261	7,374	7,219	12	6	4,725	4,792	7	7											
Tex.	4,175	4,801	40,346	43,003	42	3	21,117	23,124	230	208											
MOUNTAIN	1,527	2,014	22,765	29,642	239	132	7,925	7,459	484	555											
Mont.	41	34	1,084	1,232	24	-	47	35	23	20											
Idaho	50	38	1,646	1,505	38	23	156	98	84	99											
Wyo.	14	7	611	621	17	12	52	41	230	179											
Colo.	352	519	1,896	7,282	83	57	2,138	1,367	40	64											
N. Mex.	163	206	3,369	3,862	7	-	1,136	891	58	77											
Ariz.	374	591	10,550	10,686	N	30	3,596	3,705	25	76											
Utah	134	194	1,728	1,554	59	-	269	280	5	19											
Nev.	399	425	1,881	2,900	11	10	531	1,042	19	21											
PACIFIC	7,542	10,980	76,245	73,678	409	332	17,705	21,693	462	773											
Wash.	617	762	9,408	9,236	130	131	1,917	2,020	31	66											
Oreg.	286	461	5,009	5,347	84	95	735	871	4	8											
Calif.	6,510	9,522	58,580	55,926	183	94	14,204	17,842	266	479											
Alaska	40	36	1,549	1,345	12	3	371	459	-	3											
Hawaii	89	199	1,699	1,824	N	9	478	501	161	217											
Guam	2	4	193	355	N	-	27	63	-	6											
P.R.	1,975	2,238	U	U	41	U	526	648	150	180											
V.I.	95	18	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	1	-	N	N	N	U	17	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


