
TABLE I.  Provisional cases of infrequently reported notifiable diseases (<1,000 cases reported during the preceding year), United States, week ending June 18, 2011 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Disease
Current week
Cummulative for 2011
5-year weekly average†
Total cases reported for year 2010
Total cases reported for year 2009
Total cases reported for year 2008
Total cases reported for year 2007
Total cases reported for year 2006
States reporting cases during current week (No.)

tab delimited data:
test
Anthrax	-	-	-	-	1	-	1	1		
Arboviral diseases §, ¶ :										
California serogroup virus disease	-	-	1	75	55	62	55	67		
Eastern equine encephalitis virus disease	-	-	0	10	4	4	4	8		
Powassan virus disease	-	-	0	8	6	2	7	1		
St. Louis encephalitis virus disease	-	-	0	10	12	13	9	10		
Western equine encephalitis virus disease	-	-	-	-	-	-	-	-		
Babesiosis	5	27	2	NN	NN	NN	NN	NN	NY (4 ), PA (1 )	
Botulism, total	-	35	3	112	118	145	144	165		
foodborne	-	5	0	7	10	17	32	20		
infant	-	25	2	80	83	109	85	97		
other(wound & unspecified)	-	5	1	25	25	19	27	48		
Brucellosis	1	30	2	114	115	80	131	121	NE (1 )	
Chancroid	-	11	0	30	28	25	23	33		
Cholera	-	18	0	13	10	5	7	9		
Cyclosporiasis §	2	55	5	179	141	139	93	137	DE (1 ), WA (1 )	
Diphtheria	-	-	-	-	-	-	-	-		
Haemophilus influenzae **, invasive disease (age &lt;5 yrs):										
serotype b	-	2	0	23	35	30	22	29		
nonserotype b	1	53	4	197	236	244	199	175	MD (1 )	
unknown serotype	5	120	3	223	178	163	180	179	MI (1 ), NE (1 ), FL (2 ), AZ (1 )	
Hansen disease §	-	21	2	97	103	80	101	66		
Hantavirus pulmonary syndrome §	-	6	1	20	20	18	32	40		
Hemolytic uremic syndrome, post-diarrheal §	2	40	6	266	242	330	292	288	NY (1 ), AR (1 )	
Influenza-associated pediatric mortality §, ††	2	106	2	61	358	90	77	43	CA (2 )	
Listeriosis	6	185	15	820	851	759	808	884	NY (2 ), WV (1 ), NC (1 ), CA (2 )	
Measles §§	4	118	3	63	71	140	43	55	NYC (2 ), UT (1 ), WA (1 )	
Meningococcal disease, invasive ¶¶ :										
A,C,Y, and W-135	2	93	5	280	301	330	325	318	NC (1 ), SC (1 )	
serogroup B	-	52	3	135	174	188	167	193		
other serogroup	-	5	1	12	23	38	35	32		
unknown serogroup	8	230	10	406	482	616	550	651	NE (1 ), FL (3 ), AL (1 ), CA (3 )	
Novel influenza A infection virus ***	-	1	0	4	43,774	2	4	NN		
Plague	-	1	0	2	8	3	7	17		
Poliomyelitis, paralytic	-	-	-	-	1	-	-	-		
Polio virus infection, nonparalytic §	-	-	-	-	-	-	-	NN		
Psittacosis §	-	1	0	4	9	8	12	21		
Q fever total §:	1	29	4	131	113	120	171	169		
acute	-	18	2	106	93	106	-	-		
chronic	1	11	0	25	20	14	-	-	WA (1 )	
Rabies, human	-	1	0	2	4	2	1	3		
Rubella †††	-	3	0	6	3	16	12	11		
Rubella, congenital syndrome	-	-	0	-	2	-	-	1		
SARS CoV §	-	-	-	-	-	-	-	-		
Smallpox §	-	-	-	-	-	-	-	-		
Streptococcal toxic-shock syndrome §	-	57	2	148	161	157	132	125		
Syphilis, congenital (age &lt;1 yr) §§§	-	67	7	372	423	431	430	349		
Tetanus	-	3	0	10	18	19	28	41		
Toxic-shock syndrome (staphylococcal) §	-	38	2	82	74	71	92	101		
Trichinellosis	-	7	0	7	13	39	5	15		
Tularemia	3	22	5	124	93	123	137	95	SD (1 ), OK (1 ), CA (1 )	
Typhoid fever	10	148	6	468	397	449	434	353	FL (1 ), CA (9 )	
Vancomycin-intermediate Staphylococcus aureus §	-	25	1	91	78	63	37	6		
Vancomycin-resistant Staphylococcus aureus §	-	-	-	2	1	-	2	1		
Vibriosis (non-cholera Vibrio species infections) §	6	150	10	848	789	588	549	NN	MD (1 ), FL (4 ), CA (1 )	
Viral Hemorrhagic Fever ¶¶¶	-	-	-	1	NN	NN	NN	NN		
Yellow fever	-	-	-	-	-	-	-	-		

-: No reported cases
N: Not reportable
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf.

† Calculated by summing the incidence counts for the current week, the 2 weeks preceding the current week, and the 2 weeks 
following the current week, for a total of 5 preceding years.  The total sum of incident cases is then 
divided by 25 weeks. Additional information is available at 
http://wwwn.cdc.gov/nndss/document/5yearweeklyaverage.pdf.

§ Not reportable in all states.   Data from states where the condition is not reportable are 
excluded from this table except starting in 2007 for the Arboviral diseases, STD data, 
TB data, and influenza-associated pediatric mortality, and in 2003 for SARS-CoV.   Reporting 
exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.

¶ Includes both neuroinvasive and nonneuroinvasive. Updated weekly from reports to the Division of Vector-Borne Infectious 
Diseases, National Center for Zoonotic, Vector-Borne, and Enteric Diseases (ArboNET Surveillance). Data for 
West Nile virus are available in Table II.

** Data for H. influenzae (all ages, all serotypes) are available in Table II.

†† Updated weekly from reports to the Influenza Division, National Center for Immunization and Respiratory 
Diseases. Please refer to the MMWR publication for weekly updates to the footnote for this condition.

§§ Please refer to the MMWR publication for weekly updates to the footnote for this condition.

¶¶ Data for meningococcal disease (all serogroups) are available in Table II.

*** Please refer to the http://www.cdc.gov/mmwr/mmwr_wk/wk_cvol.html for weekly updates to the footnote for this condition.

††† Please refer to the MMWR publication for weekly updates to the footnote for this condition.

