
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending April 18, 2009 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2009
Varicella (chickenpox) cummulative for 2008
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2009
West Nile virus disease † Neuroinvasive cummulative for 2008
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2009
West Nile virus disease † Non-neuroinvasive § cummulative for 2008

tab delimited data:
test
UNITED STATES	218	431	1,015	5,337	10,340	-	1	75	-	2	-	1	77	-	5						
NEW ENGLAND	2	13	29	95	309	-	0	2	-	-	-	0	1	-	1						
Conn.	-	0	0	-	-	-	0	2	-	-	-	0	1	-	1						
Maine	-	2	11	-	112	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	1	-	-	-	0	1	-	-	-	0	0	-	-						
N.H.	2	4	12	67	110	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
Vt.	-	4	17	28	87	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	33	40	83	538	868	-	0	8	-	-	-	0	4	-	-						
N.J.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	5	-	-	-	0	2	-	-						
N.Y. City	-	0	0	-	-	-	0	2	-	-	-	0	2	-	-						
Pa.	33	40	83	538	868	-	0	2	-	-	-	0	1	-	-						
E.N. CENTRAL	65	146	312	2,378	2,333	-	0	8	-	-	-	0	3	-	-						
Ill.	-	39	73	619	243	-	0	4	-	-	-	0	2	-	-						
Ind.	-	0	7	37	-	-	0	1	-	-	-	0	1	-	-						
Mich.	22	55	116	736	1,025	-	0	4	-	-	-	0	2	-	-						
Ohio	37	44	106	884	934	-	0	3	-	-	-	0	1	-	-						
Wis.	6	5	50	102	131	-	0	2	-	-	-	0	1	-	-						
W.N. CENTRAL	44	22	72	469	457	-	0	6	-	1	-	0	21	-	-						
Iowa	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
Kans.	13	5	22	111	234	-	0	2	-	1	-	0	3	-	-						
Minn.	-	0	0	-	-	-	0	2	-	-	-	0	4	-	-						
Mo.	31	12	51	322	202	-	0	3	-	-	-	0	1	-	-						
Nebr.	N	0	0	N	N	-	0	1	-	-	-	0	6	-	-						
N. Dak.	-	0	39	36	4	-	0	2	-	-	-	0	11	-	-						
S. Dak.	-	0	4	-	17	-	0	5	-	-	-	0	6	-	-						
S. ATLANTIC	67	67	163	823	1,832	-	0	4	-	-	-	0	4	-	-						
Del.	-	1	5	2	7	-	0	0	-	-	-	0	1	-	-						
D.C.	-	0	3	-	10	-	0	2	-	-	-	0	1	-	-						
Fla.	58	29	68	560	656	-	0	2	-	-	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	1	-	-						
Md.	N	0	0	N	N	-	0	2	-	-	-	0	3	-	-						
N.C.	N	0	0	N	N	-	0	1	-	-	-	0	1	-	-						
S.C.	6	8	67	71	316	-	0	0	-	-	-	0	1	-	-						
Va.	-	14	60	28	570	-	0	0	-	-	-	0	1	-	-						
W. Va.	3	11	32	162	273	-	0	1	-	-	-	0	0	-	-						
E.S. CENTRAL	-	9	101	17	395	-	0	7	-	-	-	0	9	-	2						
Ala.	-	9	101	16	388	-	0	3	-	-	-	0	2	-	-						
Ky.	N	0	0	N	N	-	0	1	-	-	-	0	0	-	-						
Miss.	-	0	1	1	7	-	0	4	-	-	-	0	8	-	1						
Tenn.	N	0	0	N	N	-	0	2	-	-	-	0	3	-	1						
W.S. CENTRAL	2	81	355	498	3,214	-	0	8	-	-	-	0	7	-	1						
Ark.	-	4	61	19	252	-	0	1	-	-	-	0	1	-	-						
La.	2	1	5	21	35	-	0	3	-	-	-	0	5	-	-						
Okla.	N	0	0	N	N	-	0	1	-	-	-	0	1	-	-						
Tex.	-	74	345	458	2,927	-	0	6	-	-	-	0	4	-	1						
MOUNTAIN	4	32	83	477	895	-	0	12	-	1	-	0	22	-	1						
Ariz.	-	0	0	-	-	-	0	10	-	1	-	0	8	-	-						
Colo.	-	13	44	203	355	-	0	4	-	-	-	0	10	-	-						
Idaho	N	0	0	N	N	-	0	1	-	-	-	0	6	-	1						
Mont.	-	4	27	70	131	-	0	0	-	-	-	0	2	-	-						
Nev.	N	0	0	N	N	-	0	2	-	-	-	0	3	-	-						
N. Mex.	-	2	10	43	97	-	0	1	-	-	-	0	1	-	-						
Utah	4	12	31	161	304	-	0	2	-	-	-	0	5	-	-						
Wyo.	-	0	1	-	8	-	0	0	-	-	-	0	2	-	-						
PACIFIC	1	3	8	42	37	-	0	38	-	-	-	0	23	-	-						
Alaska	1	1	6	26	12	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	-	-	0	37	-	-	-	0	20	-	-						
Hawaii	-	1	4	16	25	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	2	-	-	-	0	4	-	-						
Wash.	N	0	0	N	N	-	0	1	-	-	-	0	1	-	-						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	1	17	-	21	-	0	0	-	-	-	0	0	-	-						
P.R.	-	9	26	89	195	-	0	0	-	-	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


