
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 21, 1996 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1996
AIDS § cummulative for 1995
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1996
Escherichia coli O157:H7 PHLIS cummulative for 1996
Gonorrhea cummulative for 1996
Gonorrhea cummulative for 1995
Hepatitis C/NA,NB cummulative for 1996
Hepatitis C/NA,NB cummulative for 1995
Legionellosis cummulative for 1996
Legionellosis cummulative for 1995

tab delimited data:
test
UNITED STATES	62,258	68,191	382,388	2,705	1,657	298,462	380,924	3,252	3,992	1,058	1,113										
NEW ENGLAND	2,551	3,138	16,109	339	203	6,844	7,442	115	125	80	38										
Maine	42	82	897	22	-	56	93	-	-	5	6										
N.H.	85	108	397	40	40	80	111	8	14	5	2										
Vt.	19	28	U	35	33	47	69	39	14	5	1										
Mass.	1,249	1,337	6,832	156	130	2,184	2,658	62	90	34	22										
R.I.	167	211	1,793	16	-	480	537	6	7	31	7										
Conn.	989	1,372	6,190	70	-	3,997	3,974	-	-	N	N										
MID. ATLANTIC	17,328	18,869	44,124	223	44	36,385	43,167	307	493	238	201										
Upstate N.Y.	2,385	2,254	N	148	17	6,559	8,954	238	268	77	56										
N.Y. City	9,497	10,021	18,756	17	-	10,373	16,206	1	1	16	6										
N.J.	3,353	4,311	8,156	58	5	7,484	5,594	-	185	15	33										
Pa.	2,093	2,283	17,212	N	22	11,969	12,413	68	39	130	106										
E.N. CENTRAL	4,733	5,045	78,530	575	432	54,836	75,747	447	351	299	337										
Ohio	1,058	1,034	16,894	171	106	12,180	22,988	33	15	113	150										
Ind.	548	494	10,216	89	55	6,572	8,677	9	14	46	80										
Ill.	2,084	2,048	22,469	217	133	16,531	20,241	72	82	9	36										
Mich.	788	1,131	19,995	98	73	15,128	17,521	333	240	107	35										
Wis.	255	338	8,956	N	65	4,425	6,320	-	-	24	36										
W.N. CENTRAL	1,443	1,547	27,310	600	362	12,202	19,443	149	89	65	75										
Minn.	270	345	2,702	275	228	U	2,852	5	4	10	6										
Iowa	82	104	4,165	125	101	1,144	1,477	77	14	11	21										
Mo.	749	711	11,536	72	-	8,045	11,216	40	23	19	17										
N. Dak.	11	5	922	17	17	33	35	-	6	-	3										
S. Dak.	12	17	1,501	26	-	174	226	-	1	3	3										
Nebr.	94	101	2,169	54	4	816	1,009	8	23	17	17										
Kans.	225	264	4,315	31	12	1,990	2,628	19	18	5	8										
S. ATLANTIC	15,559	17,213	53,234	141	73	93,657	106,461	247	241	172	166										
Del.	264	302	1,148	2	2	1,419	2,189	1	-	11	2										
Md.	2,164	2,559	6,730	N	8	14,334	13,627	5	7	34	27										
D.C.	1,196	980	N	-	-	4,238	4,548	-	-	8	5										
Va.	1,097	1,489	11,285	N	35	8,878	10,344	16	21	37	23										
W. Va.	112	124	1	N	3	559	630	9	44	2	4										
N.C.	830	963	-	45	17	18,085	23,357	46	63	12	33										
S.C.	808	870	-	13	8	10,984	12,105	34	19	8	30										
Ga.	2,293	2,173	11,642	32	-	17,650	19,414	U	15	3	14										
Fla.	6,795	7,753	22,428	37	-	17,510	20,247	136	72	57	28										
E.S. CENTRAL	2,089	2,107	30,613	77	63	33,706	39,877	559	960	53	55										
Ky.	362	269	6,466	14	10	4,083	4,707	28	34	9	10										
Tenn.	743	855	12,920	36	50	11,578	13,590	388	924	23	25										
Ala.	569	560	8,280	15	3	13,143	16,144	9	2	4	8										
Miss.	415	423	U	12	-	4,902	5,436	134	U	17	12										
W.S. CENTRAL	6,313	5,994	48,691	81	14	34,537	52,157	467	380	35	22										
Ark.	247	275	1,643	13	5	3,763	5,675	18	7	1	6										
La.	1,375	998	7,276	7	4	8,062	10,436	222	211	2	3										
Okla.	245	257	7,154	13	1	4,731	5,625	69	52	5	5										
Tex.	4,446	4,464	32,618	48	4	17,981	30,421	158	110	27	8										
MOUNTAIN	1,801	2,107	17,072	226	106	6,741	9,201	544	475	57	115										
Mont.	34	22	-	27	-	34	68	19	17	1	4										
Idaho	37	43	1,494	39	13	98	139	96	58	-	3										
Wyo.	6	18	577	11	9	35	50	181	189	7	12										
Colo.	463	629	U	85	43	1,077	2,735	63	66	10	41										
N. Mex.	153	155	3,862	13	2	920	1,036	69	52	2	6										
Ariz.	535	632	7,255	N	27	3,432	3,660	74	56	22	13										
Utah	178	149	1,544	34	-	278	279	21	13	8	16										
Nev.	395	459	2,340	17	12	867	1,234	21	24	7	20										
PACIFIC	10,440	12,171	66,705	443	360	19,554	27,429	417	878	59	104										
Wash.	642	848	8,962	171	164	1,976	2,701	51	213	6	21										
Oreg.	439	451	5,147	94	67	643	807	9	37	1	-										
Calif.	9,160	10,558	49,559	172	117	16,031	22,712	144	505	43	78										
Alaska	30	63	1,286	6	3	440	652	3	3	1	-										
Hawaii	169	251	1,751	N	9	464	557	210	120	8	5										
Guam	4	-	177	N	-	32	95	1	6	2	1										
P.R.	2,170	2,395	N	20	U	377	587	77	207	-	-										
V.I.	18	31	N	N	U	-	-	-	-	-	-										
Amer. Samoa	-	-	-	N	U	-	41	-	-	-	-										
C.N.M.I.	1	-	N	N	U	11	51	-	5	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1996 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


