
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending February 11, 2006 (WEEK 06)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2006
Chlamydia† cummulative for 2005
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2006
Coccidioidomycosis cummulative for 2005
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2006
Cryptosporidiosis cummulative for 2005

tab delimited data:
test
UNITED STATES	10,053	18,417	20,433	76,491	105,134	16	81	728	258	588	27	70	853	220	191						
NEW ENGLAND	540	599	1,513	2,827	3,378	-	0	0	-	-	-	4	34	9	4						
Conn.	-	150	1,176	229	749	N	0	0	N	N	-	0	14	2	-						
Maine	35	42	74	221	270	N	0	0	N	N	-	0	2	2	-						
Mass.	395	271	417	1,650	1,636	-	0	0	-	-	-	2	16	3	3						
N.H.	28	34	64	192	218	-	0	0	-	-	-	0	3	1	-						
R.I.	54	64	99	387	380	-	0	0	-	-	-	0	5	-	-						
Vt.	28	18	43	148	125	-	0	0	-	-	-	0	5	1	1						
MID. ATLANTIC	1,389	2,264	3,470	8,948	11,966	-	0	0	-	-	6	10	603	41	36						
N.J.	142	360	529	701	2,116	N	0	0	N	N	-	0	11	-	2						
N.Y. (Upstate)	415	498	1,574	1,459	1,476	N	0	0	N	N	3	3	564	7	6						
N.Y. City	407	695	1,168	3,252	4,064	-	0	0	-	-	-	2	15	10	11						
Pa.	425	716	1,081	3,536	4,310	N	0	0	N	N	3	3	21	24	17						
E.N. CENTRAL	1,420	3,076	4,060	12,028	16,751	-	0	3	3	1	8	12	162	43	36						
Ill.	626	882	1,700	3,759	3,875	-	0	0	-	-	-	1	16	4	7						
Ind.	375	381	558	2,303	2,459	N	0	0	N	N	-	1	13	2	1						
Mich.	302	550	1,015	3,985	2,010	-	0	3	2	1	2	2	7	9	4						
Ohio	30	798	1,714	1,105	5,981	-	0	1	1	N	6	4	109	22	13						
Wis.	87	380	492	876	2,426	N	0	0	N	N	-	4	38	6	11						
W.N. CENTRAL	850	1,110	1,303	5,470	6,723	-	0	3	-	-	2	8	51	23	25						
Iowa	197	141	221	932	761	N	0	0	N	N	-	1	11	-	4						
