
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending July 15, 2006 (WEEK 28)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive, all serogroups current week
Meningococcal diseases, invasive, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive, all serogroups cummulative for 2006
Meningococcal diseases, invasive, all serogroups cummulative for 2005
Meningococcal diseases, invasive, serogroup unknown current week
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median 
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum 
Meningococcal diseases, invasive, serogroup unknown cummulative for 2006
Meningococcal diseases, invasive, serogroup unknown cummulative for 2005
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2006
Pertussis cummulative for 2005

tab delimited data:
test
UNITED STATES	12	20	85	662	781	8	13	58	436	475	114	284	2,877	6,223	11,215						
NEW ENGLAND	-	1	3	29	50	-	0	2	21	19	1	30	83	636	661						
Conn.	-	0	2	8	10	-	0	2	2	1	-	1	5	22	37						
Maine	-	0	1	3	2	-	0	1	3	2	-	1	5	23	16						
Mass.	-	0	2	12	23	-	0	2	12	5	-	23	43	437	498						
N.H.	-	0	2	4	9	-	0	2	4	9	-	2	36	77	32						
R.I.	-	0	1	-	2	-	0	0	-	-	-	0	17	-	12						
Vt.	-	0	1	2	4	-	0	0	-	2	1	1	14	77	66						
MID. ATLANTIC	2	3	13	97	96	1	2	11	72	74	32	30	137	875	735						
N.J.	-	0	2	10	24	-	0	2	10	24	-	4	13	127	103						
N.Y. (Upstate)	2	0	7	26	27	1	0	5	5	10	25	12	123	341	277						
N.Y. City	-	0	5	27	14	-	0	5	27	14	-	2	6	28	45						
Pa.	-	1	5	34	31	-	1	5	30	26	7	11	26	379	310						
E.N. CENTRAL	-	3	11	74	97	-	2	6	52	82	12	49	133	833	2,089						
Ill.	-	0	4	17	23	-	0	4	17	23	-	9	35	99	484						
Ind.	-	0	5	14	13	-	0	2	5	6	-	4	75	118	161						
Mich.	-	1	3	16	16	-	0	3	9	10	1	6	23	203	123						
Ohio	-	1	5	27	28	-	0	4	21	26	11	16	30	317	711						
Wis.	-	0	2	-	17	-	0	2	-	17	-	9	41	96	610						
W.N. CENTRAL	1	1	4	39	48	1	0	3	14	20	6	55	552	679	1,508						
Iowa	-	0	2	9	12	-	0	1	3	1	-	12	63	152	397						
Kans.	-	0	1	1	8	-	0	1	1	8	4	11	28	176	139						
Minn.	-	0	2	10	7	-	0	1	3	2	2	0	485	105	374						
Mo.	1	0	2	12	15	1	0	1	3	6	-	9	42	175	238						
Nebr.	-	0	2	5	4	-	0	1	3	3	-	4	15	58	160						
N. Dak.	-	0	1	1	-	-	0	1	1	-	-	0	26	4	76						
S. Dak.	-	0	1	1	2	-	0	0	-	-	-	1	8	9	124						
S. ATLANTIC	4	3	14	117	145	2	1	7	49	58	15	23	92	517	760						
Del.	-	0	1	4	2	-	0	1	4	2	-	0	1	3	14						
D.C.	-	0	1	-	4	-	0	1	-	3	-	0	3	3	4						
Fla.	-	1	6	45	55	-	1	5	18	17	8	4	14	119	95						
Ga.	-	0	3	9	14	-	0	3	9	14	-	0	3	8	30						
Md.	-	0	2	7	14	-	0	1	2	1	-	3	9	72	124						
N.C.	2	0	11	22	21	-	0	3	5	4	4	0	21	105	61						
S.C.	1	0	2	13	12	1	0	1	5	8	3	4	22	78	235						
Va.	1	0	4	14	18	1	0	3	6	7	-	2	73	109	165						
W. Va.	-	0	2	3	5	-	0	0	-	2	-	0	9	20	32						
E.S. CENTRAL	1	1	4	26	37	-	1	4	21	28	10	7	22	151	312						
Ala.	-	0	1	4	4	-	0	1	4	3	1	1	7	38	44						
Ky.	-	0	2	7	14	-	0	2	7	14	-	1	7	22	86						
Miss.	-	0	1	1	4	-	0	1	1	4	-	0	4	15	38						
Tenn.	1	0	2	14	15	-	0	2	9	7	9	2	10	76	144						
W.S. CENTRAL	-	1	23	35	81	-	0	6	12	19	1	22	360	302	1,165						
Ark.	-	0	3	6	10	-	0	2	4	2	1	2	21	40	175						
La.	-	0	1	-	25	-	0	1	-	4	-	0	3	-	33						
Okla.	-	0	4	8	13	-	0	0	-	2	-	0	124	10	-						
Tex.	-	1	16	21	33	-	0	4	8	11	-	21	215	252	957						
MOUNTAIN	-	1	4	39	62	-	0	4	17	16	28	65	230	1,599	2,331						
Ariz.	-	0	4	11	29	-	0	4	11	9	-	12	177	266	626						
Colo.	-	0	2	14	13	-	0	1	2	-	-	23	40	524	759						
Idaho	-	0	2	1	3	-	0	2	1	3	-	2	13	46	108						
Mont.	-	0	1	3	-	-	0	1	1	-	6	3	19	75	438						
Nev.	-	0	2	2	6	-	0	1	-	1	-	0	9	35	35						
N. Mex.	-	0	1	2	3	-	0	1	-	2	-	2	6	40	125						
Utah	-	0	1	4	8	-	0	1	-	1	20	16	39	569	217						
Wyo.	-	0	2	2	-	-	0	2	2	-	2	1	8	44	23						
PACIFIC	4	5	29	206	165	4	5	25	178	159	9	52	1,334	631	1,654						
Alaska	-	0	1	1	1	-	0	1	1	1	-	2	15	36	23						
Calif.	3	3	14	130	107	3	3	14	130	107	-	24	1,136	269	649						
Hawaii	-	0	1	4	9	-	0	1	4	4	-	2	10	38	101						
Oreg.	-	1	7	46	29	-	1	4	32	29	-	3	16	75	506						
Wash.	1	0	25	25	19	1	0	11	11	18	9	10	195	213	375						
Amer. Samoa	U	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	1	-	-	-	0	1	-	-	-	0	0	-	2						
P.R.	-	0	1	4	6	-	0	1	4	6	-	0	1	-	4						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


