
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending July 21, 2007 (WEEK 29)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	583	226	1,048	6,306	9,126	13	21	105	499	714	10	19	87	613	719						
NEW ENGLAND	231	36	339	1,090	2,182	-	1	5	19	38	1	1	3	29	25						
Conn.	213	12	214	780	728	-	0	3	1	10	1	0	1	6	8						
Maine	13	3	38	71	45	-	0	1	3	3	-	0	3	5	2						
Mass.	-	1	96	7	998	-	0	3	14	17	-	0	2	14	12						
N.H.	5	6	45	175	382	-	0	1	1	7	-	0	1	-	1						
R.I.	-	0	93	3	1	-	0	1	-	-	-	0	1	1	-						
Vt.	-	1	16	54	28	-	0	0	-	1	-	0	1	3	2						
MID. ATLANTIC	254	113	560	3,258	4,470	3	6	18	118	174	2	2	8	80	120						
N.J.	2	26	135	611	1,586	-	0	7	-	51	-	0	2	1	12						
N.Y. (Upstate)	192	50	426	1,089	1,161	2	1	7	32	19	-	1	3	25	27						
N.Y. City	-	1	22	13	138	-	3	8	71	85	-	0	4	21	45						
Pa.	60	44	213	1,545	1,585	1	1	4	15	19	2	1	5	33	36						
E.N. CENTRAL	2	5	103	114	1,223	-	2	10	51	82	1	3	9	81	103						
Ill.	-	0	11	7	78	-	1	6	18	38	-	0	3	21	29						
Ind.	-	0	4	14	11	-	0	2	5	7	-	0	4	16	14						
Mich.	-	1	5	19	20	-	0	2	8	13	-	0	3	15	17						
Ohio	2	0	5	8	24	-	0	2	13	18	1	1	3	23	28						
Wis.	-	4	83	66	1,090	-	0	3	7	6	-	0	3	6	15						
W.N. CENTRAL	40	4	195	175	204	-	0	12	21	28	-	1	5	37	41						
Iowa	-	1	7	37	71	-	0	1	2	1	-	0	3	9	9						
Kans.	-	0	2	7	3	-	0	1	1	4	-	0	1	1	1						
Minn.	39	1	188	114	121	-	0	12	11	14	-	0	3	10	10						
Mo.	-	0	4	13	2	-	0	1	2	5	-	0	3	10	12						
