
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending June 23, 2007 (WEEK 25)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2006
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2007
Syphillis, primary & secondary cummulative for 2006

tab delimited data:
test
UNITED STATES	14	43	254	1,303	1,449	2	8	35	228	224	107	193	310	4,402	4,301						
NEW ENGLAND	-	1	12	27	83	-	0	3	5	2	6	4	13	104	95						
Conn.	-	0	5	-	64	-	0	0	-	-	1	0	10	13	19						
Maine	-	0	2	6	5	-	0	2	1	1	-	0	1	2	7						
Mass.	-	0	0	-	-	-	0	0	-	-	5	2	7	65	54						
N.H.	-	0	0	-	-	-	0	0	-	-	-	0	2	11	6						
R.I.	-	0	4	10	6	-	0	1	2	-	-	0	5	12	7						
Vt.	-	0	2	11	8	-	0	1	2	1	-	0	1	1	2						
MID. ATLANTIC	-	3	9	80	88	-	0	5	19	11	20	25	44	747	551						
N.J.	-	0	0	-	-	-	0	0	-	-	-	3	8	75	82						
N.Y. (Upstate)	-	1	5	27	27	-	0	4	7	5	4	2	14	62	76						
N.Y. City	-	0	0	-	-	-	0	0	-	-	14	15	35	494	263						
Pa.	-	2	6	53	61	-	0	2	12	6	2	4	12	116	130						
E.N. CENTRAL	4	10	40	336	332	1	1	7	42	52	8	15	32	348	422						
Ill.	-	0	2	6	18	-	0	1	1	5	2	7	13	149	226						
Ind.	2	2	31	86	86	1	0	5	10	14	-	1	5	21	38						
